v1	V(vout)
1.350000000000001e+00	1.362694e+00
1.360000000000001e+00	1.372653e+00
1.370000000000001e+00	1.382613e+00
1.380000000000001e+00	1.392573e+00
1.390000000000001e+00	1.402532e+00
1.400000000000001e+00	1.412492e+00
1.410000000000001e+00	1.422451e+00
1.420000000000001e+00	1.432410e+00
1.430000000000001e+00	1.442369e+00
1.440000000000001e+00	1.452329e+00
1.450000000000001e+00	1.462288e+00
1.460000000000001e+00	1.472247e+00
1.470000000000001e+00	1.482206e+00
1.480000000000001e+00	1.492165e+00
1.490000000000001e+00	1.502124e+00
1.500000000000001e+00	1.512083e+00
1.510000000000001e+00	1.522042e+00
1.520000000000001e+00	1.532001e+00
1.530000000000001e+00	1.541960e+00
1.540000000000001e+00	1.551918e+00
1.550000000000001e+00	1.561877e+00
1.560000000000001e+00	1.571836e+00
1.570000000000001e+00	1.581795e+00
1.580000000000001e+00	1.591753e+00
1.590000000000001e+00	1.601712e+00
1.600000000000001e+00	1.611670e+00
1.610000000000001e+00	1.621629e+00
1.620000000000001e+00	1.631587e+00
1.630000000000001e+00	1.641545e+00
1.640000000000001e+00	1.651504e+00
1.650000000000001e+00	1.661462e+00
1.660000000000001e+00	1.671420e+00
1.670000000000001e+00	1.681378e+00
1.680000000000001e+00	1.691337e+00
1.690000000000001e+00	1.701295e+00
1.700000000000001e+00	1.711253e+00
1.710000000000001e+00	1.721210e+00
1.720000000000001e+00	1.731168e+00
1.730000000000001e+00	1.741126e+00
1.740000000000001e+00	1.751084e+00
1.750000000000001e+00	1.761042e+00
1.760000000000001e+00	1.770999e+00
1.770000000000001e+00	1.780957e+00
1.780000000000001e+00	1.790915e+00
1.790000000000001e+00	1.800872e+00
1.800000000000001e+00	1.810829e+00
1.810000000000001e+00	1.820787e+00
1.820000000000001e+00	1.830744e+00
1.830000000000001e+00	1.840701e+00
1.840000000000001e+00	1.850658e+00
1.850000000000001e+00	1.860615e+00
1.860000000000001e+00	1.870572e+00
1.870000000000001e+00	1.880529e+00
1.880000000000001e+00	1.890486e+00
1.890000000000001e+00	1.900443e+00
1.900000000000001e+00	1.910400e+00
1.910000000000001e+00	1.920357e+00
1.920000000000001e+00	1.930313e+00
1.930000000000001e+00	1.940270e+00
1.940000000000002e+00	1.950226e+00
1.950000000000002e+00	1.960183e+00
1.960000000000002e+00	1.970139e+00
1.970000000000002e+00	1.980095e+00
1.980000000000002e+00	1.990051e+00
1.990000000000002e+00	2.000007e+00
2.000000000000001e+00	2.009964e+00
2.010000000000001e+00	2.019919e+00
2.020000000000001e+00	2.029875e+00
2.030000000000001e+00	2.039831e+00
2.040000000000000e+00	2.049787e+00
