v1	V(vout)
1.240000000000001e+00	1.250439e+00
1.250000000000001e+00	1.260413e+00
1.260000000000001e+00	1.270387e+00
1.270000000000001e+00	1.280361e+00
1.280000000000001e+00	1.290335e+00
1.290000000000001e+00	1.300309e+00
1.300000000000001e+00	1.310283e+00
1.310000000000001e+00	1.320257e+00
1.320000000000001e+00	1.330231e+00
1.330000000000001e+00	1.340205e+00
1.340000000000001e+00	1.350178e+00
1.350000000000001e+00	1.360152e+00
1.360000000000001e+00	1.370126e+00
1.370000000000001e+00	1.380100e+00
1.380000000000001e+00	1.390073e+00
1.390000000000001e+00	1.400047e+00
1.400000000000001e+00	1.410021e+00
1.410000000000001e+00	1.419994e+00
1.420000000000001e+00	1.429968e+00
1.430000000000001e+00	1.439941e+00
1.440000000000001e+00	1.449915e+00
1.450000000000001e+00	1.459888e+00
1.460000000000001e+00	1.469862e+00
1.470000000000001e+00	1.479835e+00
1.480000000000001e+00	1.489809e+00
1.490000000000001e+00	1.499782e+00
1.500000000000001e+00	1.509755e+00
1.510000000000001e+00	1.519728e+00
1.520000000000001e+00	1.529702e+00
1.530000000000001e+00	1.539675e+00
1.540000000000001e+00	1.549648e+00
1.550000000000001e+00	1.559621e+00
1.560000000000001e+00	1.569594e+00
1.570000000000001e+00	1.579567e+00
1.580000000000001e+00	1.589540e+00
1.590000000000001e+00	1.599513e+00
1.600000000000001e+00	1.609486e+00
1.610000000000001e+00	1.619459e+00
1.620000000000001e+00	1.629432e+00
1.630000000000001e+00	1.639405e+00
1.640000000000001e+00	1.649377e+00
1.650000000000001e+00	1.659350e+00
1.660000000000001e+00	1.669323e+00
1.670000000000001e+00	1.679295e+00
1.680000000000001e+00	1.689268e+00
1.690000000000001e+00	1.699241e+00
1.700000000000001e+00	1.709213e+00
1.710000000000001e+00	1.719185e+00
1.720000000000001e+00	1.729158e+00
1.730000000000001e+00	1.739130e+00
1.740000000000001e+00	1.749103e+00
1.750000000000001e+00	1.759075e+00
1.760000000000001e+00	1.769047e+00
1.770000000000001e+00	1.779019e+00
1.780000000000001e+00	1.788992e+00
1.790000000000001e+00	1.798964e+00
1.800000000000001e+00	1.808936e+00
1.810000000000001e+00	1.818908e+00
1.820000000000001e+00	1.828880e+00
1.830000000000001e+00	1.838852e+00
1.840000000000001e+00	1.848824e+00
1.850000000000001e+00	1.858796e+00
1.860000000000001e+00	1.868767e+00
1.870000000000001e+00	1.878739e+00
1.880000000000001e+00	1.888711e+00
1.890000000000001e+00	1.898683e+00
1.900000000000001e+00	1.908654e+00
1.910000000000001e+00	1.918626e+00
1.920000000000001e+00	1.928597e+00
1.930000000000001e+00	1.938569e+00
1.940000000000002e+00	1.948540e+00
1.950000000000002e+00	1.958512e+00
1.960000000000002e+00	1.968483e+00
1.970000000000002e+00	1.978455e+00
1.980000000000002e+00	1.988426e+00
1.990000000000002e+00	1.998397e+00
2.000000000000001e+00	2.008368e+00
2.010000000000001e+00	2.018339e+00
2.020000000000001e+00	2.028310e+00
2.030000000000001e+00	2.038281e+00
2.040000000000000e+00	2.048252e+00
2.050000000000000e+00	2.058223e+00
2.060000000000000e+00	2.068194e+00
2.070000000000000e+00	2.078165e+00
2.080000000000000e+00	2.088136e+00
2.089999999999999e+00	2.098106e+00
2.099999999999999e+00	2.108077e+00
2.109999999999999e+00	2.118048e+00
2.119999999999999e+00	2.128018e+00
2.129999999999999e+00	2.137989e+00
2.139999999999998e+00	2.147959e+00
2.149999999999998e+00	2.157930e+00
2.159999999999998e+00	2.167900e+00
2.169999999999998e+00	2.177871e+00
2.179999999999997e+00	2.187841e+00
2.189999999999997e+00	2.197811e+00
2.199999999999997e+00	2.207781e+00
2.209999999999997e+00	2.217751e+00
2.219999999999997e+00	2.227721e+00
2.229999999999996e+00	2.237691e+00
2.239999999999996e+00	2.247661e+00
2.249999999999996e+00	2.257631e+00
2.259999999999996e+00	2.267601e+00
2.269999999999996e+00	2.277571e+00
2.279999999999995e+00	2.287540e+00
2.289999999999995e+00	2.297510e+00
2.299999999999995e+00	2.307480e+00
2.309999999999995e+00	2.317449e+00
2.319999999999995e+00	2.327419e+00
2.329999999999994e+00	2.337388e+00
2.339999999999994e+00	2.347358e+00
2.349999999999994e+00	2.357327e+00
2.359999999999994e+00	2.367296e+00
2.369999999999993e+00	2.377266e+00
2.379999999999993e+00	2.387235e+00
2.389999999999993e+00	2.397204e+00
2.399999999999993e+00	2.407173e+00
2.409999999999993e+00	2.417142e+00
2.419999999999992e+00	2.427111e+00
2.429999999999992e+00	2.437080e+00
2.439999999999992e+00	2.447049e+00
2.449999999999992e+00	2.457018e+00
2.459999999999992e+00	2.466986e+00
2.469999999999991e+00	2.476955e+00
2.479999999999991e+00	2.486924e+00
2.489999999999991e+00	2.496892e+00
2.499999999999991e+00	2.506861e+00
2.509999999999990e+00	2.516829e+00
2.519999999999990e+00	2.526798e+00
2.529999999999990e+00	2.536766e+00
2.539999999999990e+00	2.546734e+00
2.549999999999990e+00	2.556702e+00
2.559999999999989e+00	2.566670e+00
2.569999999999989e+00	2.576639e+00
2.579999999999989e+00	2.586607e+00
2.589999999999989e+00	2.596575e+00
2.599999999999989e+00	2.606543e+00
2.609999999999988e+00	2.616510e+00
2.619999999999988e+00	2.626478e+00
2.629999999999988e+00	2.636446e+00
2.639999999999988e+00	2.646414e+00
2.649999999999987e+00	2.656381e+00
2.659999999999987e+00	2.666349e+00
2.669999999999987e+00	2.676316e+00
2.679999999999987e+00	2.686284e+00
2.689999999999987e+00	2.696251e+00
2.699999999999986e+00	2.706218e+00
2.709999999999986e+00	2.716186e+00
2.719999999999986e+00	2.726153e+00
2.729999999999986e+00	2.736120e+00
2.739999999999986e+00	2.746087e+00
2.749999999999985e+00	2.756054e+00
2.759999999999985e+00	2.766021e+00
2.769999999999985e+00	2.775988e+00
2.779999999999985e+00	2.785954e+00
2.789999999999984e+00	2.795921e+00
2.799999999999984e+00	2.805888e+00
2.809999999999984e+00	2.815855e+00
2.819999999999984e+00	2.825821e+00
2.829999999999984e+00	2.835788e+00
2.839999999999983e+00	2.845754e+00
2.849999999999983e+00	2.855720e+00
2.859999999999983e+00	2.865687e+00
2.869999999999983e+00	2.875653e+00
2.879999999999983e+00	2.885619e+00
2.889999999999982e+00	2.895585e+00
2.899999999999982e+00	2.905551e+00
2.909999999999982e+00	2.915517e+00
2.919999999999982e+00	2.925483e+00
2.929999999999982e+00	2.935449e+00
