vout	I(Iout)
5.140000000000045e-002	1.601061e-006
5.150000000000045e-002	1.599050e-006
5.160000000000045e-002	1.597040e-006
5.170000000000045e-002	1.595032e-006
5.180000000000046e-002	1.593026e-006
5.190000000000046e-002	1.591021e-006
5.200000000000046e-002	1.589017e-006
5.210000000000047e-002	1.587016e-006
5.220000000000047e-002	1.585016e-006
5.230000000000047e-002	1.583018e-006
5.240000000000047e-002	1.581021e-006
5.250000000000048e-002	1.579026e-006
5.260000000000048e-002	1.577032e-006
5.270000000000048e-002	1.575041e-006
5.280000000000049e-002	1.573050e-006
5.290000000000049e-002	1.571062e-006
5.300000000000049e-002	1.569075e-006
5.310000000000049e-002	1.567090e-006
5.320000000000050e-002	1.565106e-006
5.330000000000050e-002	1.563124e-006
5.340000000000050e-002	1.561144e-006
5.350000000000051e-002	1.559165e-006
5.360000000000051e-002	1.557188e-006
5.370000000000051e-002	1.555212e-006
5.380000000000051e-002	1.553238e-006
5.390000000000052e-002	1.551266e-006
5.400000000000052e-002	1.549296e-006
5.410000000000052e-002	1.547327e-006
5.420000000000053e-002	1.545359e-006
5.430000000000053e-002	1.543394e-006
5.440000000000053e-002	1.541429e-006
5.450000000000053e-002	1.539467e-006
5.460000000000054e-002	1.537506e-006
5.470000000000054e-002	1.535547e-006
5.480000000000054e-002	1.533589e-006
5.490000000000055e-002	1.531633e-006
5.500000000000055e-002	1.529679e-006
5.510000000000055e-002	1.527726e-006
5.520000000000055e-002	1.525775e-006
5.530000000000056e-002	1.523826e-006
5.540000000000056e-002	1.521878e-006
5.550000000000056e-002	1.519932e-006
5.560000000000057e-002	1.517987e-006
5.570000000000057e-002	1.516044e-006
5.580000000000057e-002	1.514103e-006
5.590000000000057e-002	1.512163e-006
5.600000000000058e-002	1.510225e-006
5.610000000000058e-002	1.508289e-006
5.620000000000058e-002	1.506354e-006
5.630000000000059e-002	1.504420e-006
5.640000000000059e-002	1.502489e-006
5.650000000000059e-002	1.500559e-006
5.660000000000059e-002	1.498630e-006
5.670000000000060e-002	1.496704e-006
5.680000000000060e-002	1.494779e-006
5.690000000000060e-002	1.492855e-006
5.700000000000061e-002	1.490933e-006
5.710000000000061e-002	1.489013e-006
5.720000000000061e-002	1.487094e-006
5.730000000000061e-002	1.485177e-006
5.740000000000062e-002	1.483262e-006
5.750000000000062e-002	1.481348e-006
5.760000000000062e-002	1.479436e-006
5.770000000000063e-002	1.477525e-006
5.780000000000063e-002	1.475616e-006
5.790000000000063e-002	1.473709e-006
5.800000000000063e-002	1.471803e-006
5.810000000000064e-002	1.469899e-006
5.820000000000064e-002	1.467996e-006
5.830000000000064e-002	1.466095e-006
5.840000000000065e-002	1.464196e-006
5.850000000000065e-002	1.462299e-006
5.860000000000065e-002	1.460402e-006
5.870000000000065e-002	1.458508e-006
5.880000000000066e-002	1.456615e-006
5.890000000000066e-002	1.454724e-006
5.900000000000066e-002	1.452834e-006
5.910000000000067e-002	1.450946e-006
5.920000000000067e-002	1.449060e-006
5.930000000000067e-002	1.447175e-006
5.940000000000067e-002	1.445292e-006
5.950000000000068e-002	1.443411e-006
5.960000000000068e-002	1.441531e-006
5.970000000000068e-002	1.439652e-006
5.980000000000069e-002	1.437776e-006
5.990000000000069e-002	1.435901e-006
6.000000000000069e-002	1.434027e-006
6.010000000000070e-002	1.432155e-006
6.020000000000070e-002	1.430285e-006
6.030000000000070e-002	1.428416e-006
6.040000000000070e-002	1.426549e-006
6.050000000000071e-002	1.424684e-006
6.060000000000071e-002	1.422820e-006
