v1	V(vout)
1.250000000000001e+00	2.796414e-01
1.260000000000001e+00	2.865882e-01
1.270000000000001e+00	2.935847e-01
1.280000000000001e+00	3.006267e-01
1.290000000000001e+00	3.077101e-01
1.300000000000001e+00	3.148307e-01
1.310000000000001e+00	3.219844e-01
1.320000000000001e+00	3.291675e-01
1.330000000000001e+00	3.363763e-01
1.340000000000001e+00	3.436073e-01
1.350000000000001e+00	3.508570e-01
1.360000000000001e+00	3.581225e-01
1.370000000000001e+00	3.654014e-01
1.380000000000001e+00	3.726919e-01
1.390000000000001e+00	3.799928e-01
1.400000000000001e+00	3.873032e-01
1.410000000000001e+00	3.946227e-01
1.420000000000001e+00	4.019509e-01
1.430000000000001e+00	4.092874e-01
1.440000000000001e+00	4.166321e-01
1.450000000000001e+00	4.239847e-01
1.460000000000001e+00	4.313453e-01
1.470000000000001e+00	4.387136e-01
1.480000000000001e+00	4.460896e-01
1.490000000000001e+00	4.534732e-01
1.500000000000001e+00	4.608645e-01
1.510000000000001e+00	4.682632e-01
1.520000000000001e+00	4.756694e-01
1.530000000000001e+00	4.830831e-01
1.540000000000001e+00	4.905042e-01
1.550000000000001e+00	4.979326e-01
1.560000000000001e+00	5.053684e-01
1.570000000000001e+00	5.128115e-01
1.580000000000001e+00	5.202619e-01
1.590000000000001e+00	5.277196e-01
1.600000000000001e+00	5.351844e-01
1.610000000000001e+00	5.426565e-01
1.620000000000001e+00	5.501358e-01
1.630000000000001e+00	5.576223e-01
1.640000000000001e+00	5.651159e-01
1.650000000000001e+00	5.726166e-01
1.660000000000001e+00	5.801245e-01
1.670000000000001e+00	5.876395e-01
1.680000000000001e+00	5.951616e-01
1.690000000000001e+00	6.026908e-01
1.700000000000001e+00	6.102270e-01
1.710000000000001e+00	6.177704e-01
1.720000000000001e+00	6.253209e-01
1.730000000000001e+00	6.328783e-01
1.740000000000001e+00	6.404428e-01
1.750000000000001e+00	6.480145e-01
1.760000000000001e+00	6.555931e-01
1.770000000000001e+00	6.631788e-01
1.780000000000001e+00	6.707716e-01
1.790000000000001e+00	6.783714e-01
1.800000000000001e+00	6.859783e-01
1.810000000000001e+00	6.935923e-01
1.820000000000001e+00	7.012134e-01
1.830000000000001e+00	7.088415e-01
1.840000000000001e+00	7.164767e-01
1.850000000000001e+00	7.241191e-01
1.860000000000001e+00	7.317685e-01
1.870000000000001e+00	7.394252e-01
1.880000000000001e+00	7.470890e-01
1.890000000000001e+00	7.547600e-01
1.900000000000001e+00	7.624381e-01
1.910000000000001e+00	7.701235e-01
1.920000000000001e+00	7.778162e-01
1.930000000000001e+00	7.855161e-01
1.940000000000002e+00	7.932234e-01
1.950000000000002e+00	8.009381e-01
1.960000000000002e+00	8.086600e-01
1.970000000000002e+00	8.163895e-01
1.980000000000002e+00	8.241264e-01
1.990000000000002e+00	8.318707e-01
2.000000000000001e+00	8.396227e-01
2.010000000000001e+00	8.473822e-01
2.020000000000001e+00	8.551494e-01
2.030000000000001e+00	8.629243e-01
2.040000000000000e+00	8.707070e-01
2.050000000000000e+00	8.784975e-01
2.060000000000000e+00	8.862959e-01
2.070000000000000e+00	8.941022e-01
2.080000000000000e+00	9.019166e-01
2.089999999999999e+00	9.097391e-01
2.099999999999999e+00	9.175697e-01
2.109999999999999e+00	9.254087e-01
2.119999999999999e+00	9.332560e-01
2.129999999999999e+00	9.411117e-01
2.139999999999998e+00	9.489760e-01
2.149999999999998e+00	9.568490e-01
2.159999999999998e+00	9.647307e-01
2.169999999999998e+00	9.726213e-01
2.179999999999997e+00	9.805210e-01
2.189999999999997e+00	9.884297e-01
2.199999999999997e+00	9.963477e-01
2.209999999999997e+00	1.004275e+00
2.219999999999997e+00	1.012212e+00
2.229999999999996e+00	1.020159e+00
2.239999999999996e+00	1.028115e+00
2.249999999999996e+00	1.036082e+00
2.259999999999996e+00	1.044059e+00
2.269999999999996e+00	1.052046e+00
2.279999999999995e+00	1.060044e+00
2.289999999999995e+00	1.068053e+00
2.299999999999995e+00	1.076073e+00
2.309999999999995e+00	1.084104e+00
2.319999999999995e+00	1.092146e+00
2.329999999999994e+00	1.100201e+00
2.339999999999994e+00	1.108267e+00
2.349999999999994e+00	1.116346e+00
2.359999999999994e+00	1.124438e+00
2.369999999999993e+00	1.132543e+00
2.379999999999993e+00	1.140661e+00
2.389999999999993e+00	1.148792e+00
2.399999999999993e+00	1.156938e+00
2.409999999999993e+00	1.165099e+00
2.419999999999992e+00	1.173274e+00
2.429999999999992e+00	1.181465e+00
2.439999999999992e+00	1.189672e+00
2.449999999999992e+00	1.197895e+00
2.459999999999992e+00	1.206135e+00
2.469999999999991e+00	1.214393e+00
2.479999999999991e+00	1.222669e+00
2.489999999999991e+00	1.230963e+00
2.499999999999991e+00	1.239278e+00
2.509999999999990e+00	1.247612e+00
2.519999999999990e+00	1.255968e+00
2.529999999999990e+00	1.264346e+00
2.539999999999990e+00	1.272747e+00
2.549999999999990e+00	1.281172e+00
2.559999999999989e+00	1.289622e+00
2.569999999999989e+00	1.298098e+00
2.579999999999989e+00	1.306601e+00
2.589999999999989e+00	1.315134e+00
2.599999999999989e+00	1.323696e+00
2.609999999999988e+00	1.332290e+00
2.619999999999988e+00	1.340918e+00
2.629999999999988e+00	1.349581e+00
2.639999999999988e+00	1.358281e+00
2.649999999999987e+00	1.367021e+00
2.659999999999987e+00	1.375803e+00
2.669999999999987e+00	1.384630e+00
2.679999999999987e+00	1.393504e+00
2.689999999999987e+00	1.402428e+00
2.699999999999986e+00	1.411407e+00
2.709999999999986e+00	1.420443e+00
2.719999999999986e+00	1.429542e+00
2.729999999999986e+00	1.438707e+00
2.739999999999986e+00	1.447945e+00
2.749999999999985e+00	1.457261e+00
2.759999999999985e+00	1.466662e+00
2.769999999999985e+00	1.476156e+00
2.779999999999985e+00	1.485752e+00
2.789999999999984e+00	1.495458e+00
2.799999999999984e+00	1.505287e+00
2.809999999999984e+00	1.515253e+00
2.819999999999984e+00	1.525369e+00
2.829999999999984e+00	1.535655e+00
2.839999999999983e+00	1.546133e+00
2.849999999999983e+00	1.556828e+00
2.859999999999983e+00	1.567770e+00
2.869999999999983e+00	1.579001e+00
2.879999999999983e+00	1.590567e+00
2.889999999999982e+00	1.602529e+00
2.899999999999982e+00	1.614970e+00
2.909999999999982e+00	1.627995e+00
2.919999999999982e+00	1.641755e+00
2.929999999999982e+00	1.656464e+00
2.939999999999981e+00	1.672452e+00
2.949999999999981e+00	1.690267e+00
2.959999999999981e+00	1.710925e+00
2.969999999999981e+00	1.736700e+00
2.979999999999980e+00	1.775985e+00
2.989999999999980e+00	2.197980e+00
2.999999999999980e+00	3.822767e+00
3.009999999999980e+00	4.637259e+00
3.019999999999980e+00	4.703693e+00
3.029999999999979e+00	4.740915e+00
3.039999999999979e+00	4.768727e+00
3.049999999999979e+00	4.790772e+00
3.059999999999979e+00	4.809456e+00
3.069999999999979e+00	4.825722e+00
3.079999999999978e+00	4.840137e+00
3.089999999999978e+00	4.853086e+00
3.099999999999978e+00	4.864841e+00
3.109999999999978e+00	4.875596e+00
3.119999999999977e+00	4.885498e+00
3.129999999999977e+00	4.894658e+00
3.139999999999977e+00	4.903164e+00
3.149999999999977e+00	4.911088e+00
3.159999999999977e+00	4.918486e+00
3.169999999999976e+00	4.925405e+00
3.179999999999976e+00	4.931882e+00
3.189999999999976e+00	4.937951e+00
3.199999999999976e+00	4.943637e+00
3.209999999999976e+00	4.948965e+00
3.219999999999975e+00	4.953951e+00
3.229999999999975e+00	4.958614e+00
3.239999999999975e+00	4.962967e+00
3.249999999999975e+00	4.967021e+00
3.259999999999974e+00	4.970788e+00
3.269999999999974e+00	4.974275e+00
3.279999999999974e+00	4.977490e+00
3.289999999999974e+00	4.980443e+00
3.299999999999974e+00	4.983137e+00
3.309999999999973e+00	4.985581e+00
3.319999999999973e+00	4.987782e+00
3.329999999999973e+00	4.989746e+00
3.339999999999973e+00	4.991483e+00
3.349999999999973e+00	4.993002e+00
3.359999999999972e+00	4.994315e+00
3.369999999999972e+00	4.995434e+00
3.379999999999972e+00	4.996376e+00
3.389999999999972e+00	4.997155e+00
3.399999999999971e+00	4.997790e+00
3.409999999999971e+00	4.998301e+00
3.419999999999971e+00	4.998705e+00
3.429999999999971e+00	4.999021e+00
3.439999999999971e+00	4.999265e+00
3.449999999999970e+00	4.999451e+00
3.459999999999970e+00	4.999591e+00
3.469999999999970e+00	4.999697e+00
3.479999999999970e+00	4.999776e+00
3.489999999999970e+00	4.999835e+00
3.499999999999969e+00	4.999878e+00
3.509999999999969e+00	4.999910e+00
3.519999999999969e+00	4.999934e+00
3.529999999999969e+00	4.999951e+00
3.539999999999969e+00	4.999964e+00
3.549999999999968e+00	4.999974e+00
3.559999999999968e+00	4.999980e+00
3.569999999999968e+00	4.999986e+00
3.579999999999968e+00	4.999990e+00
3.589999999999967e+00	4.999992e+00
3.599999999999967e+00	4.999994e+00
3.609999999999967e+00	4.999996e+00
3.619999999999967e+00	4.999997e+00
3.629999999999967e+00	4.999998e+00
3.639999999999966e+00	4.999998e+00
3.649999999999966e+00	4.999999e+00
3.659999999999966e+00	4.999999e+00
3.669999999999966e+00	4.999999e+00
3.679999999999966e+00	4.999999e+00
3.689999999999965e+00	4.999999e+00
3.699999999999965e+00	5.000000e+00
3.709999999999965e+00	5.000000e+00
3.719999999999965e+00	5.000000e+00
3.729999999999964e+00	5.000000e+00
3.739999999999964e+00	5.000000e+00
3.749999999999964e+00	5.000000e+00
3.759999999999964e+00	5.000000e+00
3.769999999999964e+00	5.000000e+00
3.779999999999963e+00	5.000000e+00
3.789999999999963e+00	5.000000e+00
3.799999999999963e+00	5.000000e+00
3.809999999999963e+00	5.000000e+00
3.819999999999963e+00	5.000000e+00
3.829999999999962e+00	5.000000e+00
3.839999999999962e+00	5.000000e+00
3.849999999999962e+00	5.000000e+00
3.859999999999962e+00	5.000000e+00
3.869999999999961e+00	5.000000e+00
3.879999999999961e+00	5.000000e+00
3.889999999999961e+00	5.000000e+00
3.899999999999961e+00	5.000000e+00
3.909999999999961e+00	5.000000e+00
3.919999999999960e+00	5.000000e+00
3.929999999999960e+00	5.000000e+00
3.939999999999960e+00	5.000000e+00
3.949999999999960e+00	5.000000e+00
3.959999999999960e+00	5.000000e+00
3.969999999999959e+00	5.000000e+00
3.979999999999959e+00	5.000000e+00
3.989999999999959e+00	5.000000e+00
3.999999999999959e+00	5.000000e+00
4.009999999999959e+00	5.000000e+00
4.019999999999959e+00	5.000000e+00
4.029999999999959e+00	5.000000e+00
4.039999999999958e+00	5.000000e+00
4.049999999999958e+00	5.000000e+00
4.059999999999958e+00	5.000000e+00
4.069999999999958e+00	5.000000e+00
4.079999999999957e+00	5.000000e+00
4.089999999999957e+00	5.000000e+00
4.099999999999957e+00	5.000000e+00
4.109999999999957e+00	5.000000e+00
4.119999999999957e+00	5.000000e+00
4.129999999999956e+00	5.000000e+00
4.139999999999956e+00	5.000000e+00
4.149999999999956e+00	5.000000e+00
4.159999999999956e+00	5.000000e+00
4.169999999999956e+00	5.000000e+00
4.179999999999955e+00	5.000000e+00
4.189999999999955e+00	5.000000e+00
4.199999999999955e+00	5.000000e+00
4.209999999999955e+00	5.000000e+00
4.219999999999954e+00	5.000000e+00
4.229999999999954e+00	5.000000e+00
4.239999999999954e+00	5.000000e+00
4.249999999999954e+00	5.000000e+00
4.259999999999954e+00	5.000000e+00
4.269999999999953e+00	5.000000e+00
4.279999999999953e+00	5.000000e+00
4.289999999999953e+00	5.000000e+00
4.299999999999953e+00	5.000000e+00
4.309999999999953e+00	5.000000e+00
4.319999999999952e+00	5.000000e+00
4.329999999999952e+00	5.000000e+00
4.339999999999952e+00	5.000000e+00
4.349999999999952e+00	5.000000e+00
4.359999999999951e+00	5.000000e+00
4.369999999999951e+00	5.000000e+00
4.379999999999951e+00	5.000000e+00
4.389999999999951e+00	5.000000e+00
4.399999999999951e+00	5.000000e+00
4.409999999999950e+00	5.000000e+00
4.419999999999950e+00	5.000000e+00
4.429999999999950e+00	5.000000e+00
4.439999999999950e+00	5.000000e+00
4.449999999999950e+00	5.000000e+00
4.459999999999949e+00	5.000000e+00
4.469999999999949e+00	5.000000e+00
4.479999999999949e+00	5.000000e+00
4.489999999999949e+00	5.000000e+00
4.499999999999948e+00	5.000000e+00
4.509999999999948e+00	5.000000e+00
4.519999999999948e+00	5.000000e+00
4.529999999999948e+00	5.000000e+00
4.539999999999948e+00	5.000000e+00
4.549999999999947e+00	5.000000e+00
4.559999999999947e+00	5.000000e+00
4.569999999999947e+00	5.000000e+00
4.579999999999947e+00	5.000000e+00
4.589999999999947e+00	5.000000e+00
4.599999999999946e+00	5.000000e+00
4.609999999999946e+00	5.000000e+00
4.619999999999946e+00	5.000000e+00
4.629999999999946e+00	5.000000e+00
4.639999999999946e+00	5.000000e+00
4.649999999999945e+00	5.000000e+00
4.659999999999945e+00	5.000000e+00
4.669999999999945e+00	5.000000e+00
4.679999999999945e+00	5.000000e+00
4.689999999999944e+00	5.000000e+00
4.699999999999944e+00	5.000000e+00
4.709999999999944e+00	5.000000e+00
4.719999999999944e+00	5.000000e+00
4.729999999999944e+00	5.000000e+00
4.739999999999943e+00	5.000000e+00
4.749999999999943e+00	5.000000e+00
4.759999999999943e+00	5.000000e+00
4.769999999999943e+00	5.000000e+00
4.779999999999943e+00	5.000000e+00
4.789999999999942e+00	5.000000e+00
4.799999999999942e+00	5.000000e+00
4.809999999999942e+00	5.000000e+00
4.819999999999942e+00	5.000000e+00
4.829999999999941e+00	5.000000e+00
4.839999999999941e+00	5.000000e+00
4.849999999999941e+00	5.000000e+00
4.859999999999941e+00	5.000000e+00
4.869999999999941e+00	5.000000e+00
4.879999999999940e+00	5.000000e+00
4.889999999999940e+00	5.000000e+00
4.899999999999940e+00	5.000000e+00
4.909999999999940e+00	5.000000e+00
4.919999999999940e+00	5.000000e+00
4.929999999999939e+00	5.000000e+00
4.939999999999939e+00	5.000000e+00
4.949999999999939e+00	5.000000e+00
4.959999999999939e+00	5.000000e+00
4.969999999999938e+00	5.000000e+00
4.979999999999938e+00	5.000000e+00
4.989999999999938e+00	5.000000e+00
5.000000000000000e+00	5.000000e+00
