v1	V(n005)	I(I1)	I(I2)	I(Ib)
3.920999999999965e+00	2.615120e+00	9.934886e-09	8.829480e-08	9.820032e-08
3.921999999999965e+00	2.615225e+00	1.020164e-08	8.802830e-08	9.820059e-08
3.922999999999965e+00	2.615332e+00	1.047425e-08	8.775595e-08	9.820085e-08
3.923999999999964e+00	2.615442e+00	1.075280e-08	8.747768e-08	9.820112e-08
3.924999999999964e+00	2.615554e+00	1.103734e-08	8.719341e-08	9.820140e-08
3.925999999999964e+00	2.615669e+00	1.132793e-08	8.690311e-08	9.820168e-08
3.926999999999964e+00	2.615787e+00	1.162464e-08	8.660668e-08	9.820197e-08
3.927999999999964e+00	2.615908e+00	1.192753e-08	8.630410e-08	9.820227e-08
3.928999999999964e+00	2.616031e+00	1.223664e-08	8.599529e-08	9.820258e-08
3.929999999999964e+00	2.616158e+00	1.255204e-08	8.568020e-08	9.820289e-08
3.930999999999964e+00	2.616287e+00	1.287377e-08	8.535879e-08	9.820320e-08
3.931999999999964e+00	2.616419e+00	1.320188e-08	8.503101e-08	9.820353e-08
3.932999999999963e+00	2.616554e+00	1.353640e-08	8.469681e-08	9.820386e-08
3.933999999999963e+00	2.616692e+00	1.387740e-08	8.435617e-08	9.820420e-08
3.934999999999963e+00	2.616834e+00	1.422489e-08	8.400902e-08	9.820455e-08
3.935999999999963e+00	2.616978e+00	1.457892e-08	8.365535e-08	9.820491e-08
3.936999999999963e+00	2.617126e+00	1.493951e-08	8.329512e-08	9.820528e-08
3.937999999999963e+00	2.617277e+00	1.530669e-08	8.292831e-08	9.820565e-08
3.938999999999963e+00	2.617431e+00	1.568049e-08	8.255489e-08	9.820603e-08
3.939999999999963e+00	2.617589e+00	1.606092e-08	8.217485e-08	9.820642e-08
3.940999999999963e+00	2.617749e+00	1.644799e-08	8.178817e-08	9.820681e-08
3.941999999999962e+00	2.617913e+00	1.684173e-08	8.139484e-08	9.820722e-08
3.942999999999962e+00	2.618081e+00	1.724214e-08	8.099484e-08	9.820764e-08
3.943999999999962e+00	2.618252e+00	1.764921e-08	8.058819e-08	9.820806e-08
3.944999999999962e+00	2.618427e+00	1.806296e-08	8.017487e-08	9.820849e-08
3.945999999999962e+00	2.618605e+00	1.848336e-08	7.975490e-08	9.820893e-08
3.946999999999962e+00	2.618787e+00	1.891042e-08	7.932830e-08	9.820938e-08
3.947999999999962e+00	2.618973e+00	1.934412e-08	7.889506e-08	9.820983e-08
3.948999999999962e+00	2.619162e+00	1.978444e-08	7.845520e-08	9.821030e-08
3.949999999999962e+00	2.619354e+00	2.023135e-08	7.800877e-08	9.821078e-08
3.950999999999961e+00	2.619551e+00	2.068482e-08	7.755578e-08	9.821126e-08
3.951999999999961e+00	2.619751e+00	2.114483e-08	7.709625e-08	9.821176e-08
3.952999999999961e+00	2.619956e+00	2.161134e-08	7.663025e-08	9.821226e-08
3.953999999999961e+00	2.620164e+00	2.208430e-08	7.615780e-08	9.821277e-08
3.954999999999961e+00	2.620376e+00	2.256366e-08	7.567895e-08	9.821330e-08
3.955999999999961e+00	2.620592e+00	2.304938e-08	7.519377e-08	9.821383e-08
3.956999999999961e+00	2.620811e+00	2.354140e-08	7.470229e-08	9.821437e-08
3.957999999999961e+00	2.621035e+00	2.403965e-08	7.420459e-08	9.821493e-08
3.958999999999961e+00	2.621263e+00	2.454407e-08	7.370073e-08	9.821549e-08
3.959999999999960e+00	2.621495e+00	2.505459e-08	7.319078e-08	9.821606e-08
3.960999999999960e+00	2.621731e+00	2.557113e-08	7.267482e-08	9.821664e-08
3.961999999999960e+00	2.621971e+00	2.609361e-08	7.215292e-08	9.821724e-08
3.962999999999960e+00	2.622215e+00	2.662195e-08	7.162518e-08	9.821783e-08
3.963999999999960e+00	2.622464e+00	2.715606e-08	7.109168e-08	9.821845e-08
3.964999999999960e+00	2.622716e+00	2.769584e-08	7.055252e-08	9.821907e-08
3.965999999999960e+00	2.622973e+00	2.824119e-08	7.000780e-08	9.821971e-08
3.966999999999960e+00	2.623234e+00	2.879202e-08	6.945762e-08	9.822035e-08
3.967999999999960e+00	2.623499e+00	2.934820e-08	6.890208e-08	9.822100e-08
3.968999999999959e+00	2.623769e+00	2.990964e-08	6.834131e-08	9.822167e-08
3.969999999999959e+00	2.624043e+00	3.047622e-08	6.777540e-08	9.822234e-08
3.970999999999959e+00	2.624321e+00	3.104780e-08	6.720450e-08	9.822303e-08
3.971999999999959e+00	2.624604e+00	3.162428e-08	6.662871e-08	9.822373e-08
3.972999999999959e+00	2.624891e+00	3.220552e-08	6.604818e-08	9.822443e-08
3.973999999999959e+00	2.625182e+00	3.279138e-08	6.546303e-08	9.822516e-08
3.974999999999959e+00	2.625478e+00	3.338174e-08	6.487340e-08	9.822588e-08
3.975999999999959e+00	2.625778e+00	3.397645e-08	6.427942e-08	9.822663e-08
3.976999999999959e+00	2.626083e+00	3.457537e-08	6.368125e-08	9.822737e-08
3.977999999999958e+00	2.626392e+00	3.517835e-08	6.307902e-08	9.822814e-08
3.978999999999958e+00	2.626706e+00	3.578524e-08	6.247289e-08	9.822892e-08
3.979999999999958e+00	2.627024e+00	3.639590e-08	6.186302e-08	9.822970e-08
3.980999999999958e+00	2.627347e+00	3.701015e-08	6.124956e-08	9.823049e-08
3.981999999999958e+00	2.627674e+00	3.762784e-08	6.063267e-08	9.823130e-08
3.982999999999958e+00	2.628006e+00	3.824881e-08	6.001250e-08	9.823212e-08
3.983999999999958e+00	2.628342e+00	3.887290e-08	5.938924e-08	9.823295e-08
3.984999999999958e+00	2.628683e+00	3.949993e-08	5.876305e-08	9.823379e-08
3.985999999999958e+00	2.629029e+00	4.012974e-08	5.813408e-08	9.823464e-08
3.986999999999957e+00	2.629379e+00	4.076215e-08	5.750253e-08	9.823550e-08
3.987999999999957e+00	2.629734e+00	4.139698e-08	5.686856e-08	9.823638e-08
3.988999999999957e+00	2.630093e+00	4.203407e-08	5.623235e-08	9.823727e-08
3.989999999999957e+00	2.630457e+00	4.267323e-08	5.559408e-08	9.823816e-08
3.990999999999957e+00	2.630825e+00	4.331428e-08	5.495393e-08	9.823907e-08
3.991999999999957e+00	2.631198e+00	4.395704e-08	5.431209e-08	9.823999e-08
3.992999999999957e+00	2.631576e+00	4.460133e-08	5.366872e-08	9.824092e-08
3.993999999999957e+00	2.631959e+00	4.524695e-08	5.302403e-08	9.824187e-08
3.994999999999957e+00	2.632346e+00	4.589374e-08	5.237819e-08	9.824282e-08
3.995999999999956e+00	2.632738e+00	4.654149e-08	5.173140e-08	9.824379e-08
3.996999999999956e+00	2.633134e+00	4.719002e-08	5.108383e-08	9.824477e-08
3.997999999999956e+00	2.633535e+00	4.783914e-08	5.043569e-08	9.824576e-08
3.998999999999956e+00	2.633941e+00	4.848867e-08	4.978715e-08	9.824676e-08
3.999999999999956e+00	2.634351e+00	4.913841e-08	4.913841e-08	9.824777e-08
4.000999999999956e+00	2.634766e+00	4.978818e-08	4.848966e-08	9.824879e-08
4.001999999999956e+00	2.635186e+00	5.043778e-08	4.784108e-08	9.824983e-08
4.002999999999957e+00	2.635610e+00	5.108704e-08	4.719287e-08	9.825087e-08
4.003999999999957e+00	2.636039e+00	5.173574e-08	4.654520e-08	9.825193e-08
4.004999999999957e+00	2.636473e+00	5.238372e-08	4.589828e-08	9.825300e-08
4.005999999999958e+00	2.636911e+00	5.303078e-08	4.525229e-08	9.825408e-08
4.006999999999958e+00	2.637354e+00	5.367674e-08	4.460742e-08	9.825517e-08
4.007999999999958e+00	2.637802e+00	5.432140e-08	4.396385e-08	9.825627e-08
4.008999999999959e+00	2.638254e+00	5.496459e-08	4.332177e-08	9.825739e-08
4.009999999999959e+00	2.638711e+00	5.560612e-08	4.268135e-08	9.825852e-08
4.010999999999959e+00	2.639173e+00	5.624580e-08	4.204279e-08	9.825965e-08
4.011999999999960e+00	2.639639e+00	5.688346e-08	4.140627e-08	9.826080e-08
4.012999999999960e+00	2.640110e+00	5.751892e-08	4.077196e-08	9.826196e-08
4.013999999999960e+00	2.640585e+00	5.815200e-08	4.014004e-08	9.826313e-08
4.014999999999961e+00	2.641065e+00	5.878252e-08	3.951068e-08	9.826432e-08
4.015999999999961e+00	2.641550e+00	5.941032e-08	3.888407e-08	9.826551e-08
4.016999999999961e+00	2.642039e+00	6.003522e-08	3.826036e-08	9.826672e-08
4.017999999999962e+00	2.642532e+00	6.065705e-08	3.763974e-08	9.826793e-08
4.018999999999962e+00	2.643031e+00	6.127565e-08	3.702235e-08	9.826916e-08
4.019999999999962e+00	2.643533e+00	6.189085e-08	3.640838e-08	9.827040e-08
4.020999999999963e+00	2.644041e+00	6.250249e-08	3.579797e-08	9.827165e-08
4.021999999999963e+00	2.644553e+00	6.311043e-08	3.519129e-08	9.827291e-08
4.022999999999963e+00	2.645069e+00	6.371449e-08	3.458848e-08	9.827419e-08
4.023999999999964e+00	2.645590e+00	6.431453e-08	3.398971e-08	9.827546e-08
4.024999999999964e+00	2.646115e+00	6.491041e-08	3.339511e-08	9.827676e-08
4.025999999999964e+00	2.646645e+00	6.550197e-08	3.280484e-08	9.827806e-08
4.026999999999965e+00	2.647179e+00	6.608909e-08	3.221902e-08	9.827938e-08
4.027999999999965e+00	2.647717e+00	6.667162e-08	3.163781e-08	9.828071e-08
4.028999999999965e+00	2.648260e+00	6.724942e-08	3.106133e-08	9.828204e-08
4.029999999999966e+00	2.648808e+00	6.782237e-08	3.048971e-08	9.828339e-08
4.030999999999966e+00	2.649359e+00	6.839035e-08	2.992308e-08	9.828475e-08
4.031999999999966e+00	2.649915e+00	6.895323e-08	2.936156e-08	9.828612e-08
4.032999999999967e+00	2.650476e+00	6.951089e-08	2.880526e-08	9.828750e-08
4.033999999999967e+00	2.651040e+00	7.006322e-08	2.825430e-08	9.828889e-08
4.034999999999967e+00	2.651609e+00	7.061012e-08	2.770879e-08	9.829029e-08
4.035999999999968e+00	2.652182e+00	7.115148e-08	2.716883e-08	9.829171e-08
4.036999999999968e+00	2.652760e+00	7.168720e-08	2.663452e-08	9.829313e-08
4.037999999999968e+00	2.653341e+00	7.221718e-08	2.610595e-08	9.829456e-08
4.038999999999969e+00	2.653927e+00	7.274134e-08	2.558322e-08	9.829600e-08
4.039999999999969e+00	2.654516e+00	7.325958e-08	2.506641e-08	9.829745e-08
4.040999999999969e+00	2.655110e+00	7.377183e-08	2.455561e-08	9.829891e-08
4.041999999999970e+00	2.655708e+00	7.427801e-08	2.405089e-08	9.830038e-08
4.042999999999970e+00	2.656310e+00	7.477804e-08	2.355232e-08	9.830187e-08
4.043999999999970e+00	2.656916e+00	7.527187e-08	2.305997e-08	9.830336e-08
4.044999999999971e+00	2.657526e+00	7.575942e-08	2.257390e-08	9.830486e-08
4.045999999999971e+00	2.658139e+00	7.624065e-08	2.209417e-08	9.830637e-08
4.046999999999971e+00	2.658757e+00	7.671549e-08	2.162083e-08	9.830789e-08
4.047999999999972e+00	2.659379e+00	7.718391e-08	2.115394e-08	9.830942e-08
4.048999999999972e+00	2.660004e+00	7.764584e-08	2.069353e-08	9.831096e-08
4.049999999999972e+00	2.660634e+00	7.810127e-08	2.023964e-08	9.831251e-08
4.050999999999973e+00	2.661267e+00	7.855014e-08	1.979230e-08	9.831407e-08
4.051999999999973e+00	2.661903e+00	7.899244e-08	1.935156e-08	9.831564e-08
4.052999999999973e+00	2.662544e+00	7.942813e-08	1.891742e-08	9.831722e-08
4.053999999999974e+00	2.663188e+00	7.985721e-08	1.848992e-08	9.831880e-08
4.054999999999974e+00	2.663836e+00	8.027964e-08	1.806906e-08	9.832039e-08
4.055999999999974e+00	2.664487e+00	8.069543e-08	1.765486e-08	9.832200e-08
4.056999999999975e+00	2.665142e+00	8.110457e-08	1.724732e-08	9.832361e-08
4.057999999999975e+00	2.665800e+00	8.150704e-08	1.684645e-08	9.832523e-08
4.058999999999975e+00	2.666462e+00	8.190286e-08	1.645224e-08	9.832686e-08
4.059999999999976e+00	2.667127e+00	8.229203e-08	1.606469e-08	9.832849e-08
4.060999999999976e+00	2.667795e+00	8.267456e-08	1.568379e-08	9.833014e-08
4.061999999999976e+00	2.668467e+00	8.305047e-08	1.530952e-08	9.833179e-08
4.062999999999977e+00	2.669142e+00	8.341977e-08	1.494186e-08	9.833345e-08
4.063999999999977e+00	2.669821e+00	8.378248e-08	1.458080e-08	9.833512e-08
4.064999999999977e+00	2.670503e+00	8.413864e-08	1.422630e-08	9.833680e-08
4.065999999999978e+00	2.671187e+00	8.448827e-08	1.387834e-08	9.833848e-08
4.066999999999978e+00	2.671875e+00	8.483141e-08	1.353688e-08	9.834018e-08
4.067999999999978e+00	2.672566e+00	8.516808e-08	1.320189e-08	9.834188e-08
4.068999999999979e+00	2.673260e+00	8.549834e-08	1.287332e-08	9.834358e-08
4.069999999999979e+00	2.673957e+00	8.582222e-08	1.255114e-08	9.834530e-08
4.070999999999979e+00	2.674657e+00	8.613977e-08	1.223530e-08	9.834702e-08
4.071999999999980e+00	2.675360e+00	8.645105e-08	1.192574e-08	9.834875e-08
4.072999999999980e+00	2.676066e+00	8.675609e-08	1.162242e-08	9.835048e-08
4.073999999999980e+00	2.676774e+00	8.705496e-08	1.132527e-08	9.835223e-08
4.074999999999981e+00	2.677485e+00	8.734771e-08	1.103425e-08	9.835398e-08
4.075999999999981e+00	2.678199e+00	8.763440e-08	1.074930e-08	9.835573e-08
4.076999999999981e+00	2.678916e+00	8.791510e-08	1.047035e-08	9.835750e-08
4.077999999999982e+00	2.679635e+00	8.818987e-08	1.019733e-08	9.835927e-08
4.078999999999982e+00	2.680357e+00	8.845878e-08	9.930184e-09	9.836104e-08
4.079999999999982e+00	2.681082e+00	8.872189e-08	9.668840e-09	9.836282e-08
4.080999999999983e+00	2.681808e+00	8.897927e-08	9.413229e-09	9.836461e-08
4.081999999999983e+00	2.682538e+00	8.923100e-08	9.163279e-09	9.836640e-08
4.082999999999983e+00	2.683270e+00	8.947715e-08	8.918916e-09	9.836820e-08
4.083999999999984e+00	2.684004e+00	8.971779e-08	8.680066e-09	9.837000e-08
4.084999999999984e+00	2.684740e+00	8.995300e-08	8.446651e-09	9.837181e-08
4.085999999999984e+00	2.685478e+00	9.018285e-08	8.218596e-09	9.837363e-08
4.086999999999985e+00	2.686219e+00	9.040743e-08	7.995821e-09	9.837545e-08
4.087999999999985e+00	2.686963e+00	9.062682e-08	7.778247e-09	9.837728e-08
4.088999999999985e+00	2.687708e+00	9.084108e-08	7.565794e-09	9.837911e-08
4.089999999999986e+00	2.688455e+00	9.105032e-08	7.358382e-09	9.838095e-08
4.090999999999986e+00	2.689204e+00	9.125460e-08	7.155928e-09	9.838279e-08
4.091999999999986e+00	2.689956e+00	9.145401e-08	6.958351e-09	9.838464e-08
4.092999999999987e+00	2.690709e+00	9.164863e-08	6.765569e-09	9.838649e-08
4.093999999999987e+00	2.691464e+00	9.183854e-08	6.577497e-09	9.838835e-08
4.094999999999987e+00	2.692222e+00	9.202383e-08	6.394054e-09	9.839021e-08
4.095999999999988e+00	2.692981e+00	9.220458e-08	6.215156e-09	9.839207e-08
4.096999999999988e+00	2.693742e+00	9.238087e-08	6.040721e-09	9.839394e-08
4.097999999999988e+00	2.694504e+00	9.255279e-08	5.870665e-09	9.839582e-08
4.098999999999989e+00	2.695268e+00	9.272041e-08	5.704905e-09	9.839769e-08
4.099999999999989e+00	2.696034e+00	9.288382e-08	5.543358e-09	9.839957e-08
4.100999999999989e+00	2.696802e+00	9.304311e-08	5.385942e-09	9.840146e-08
4.101999999999990e+00	2.697572e+00	9.319835e-08	5.232575e-09	9.840335e-08
4.102999999999990e+00	2.698342e+00	9.334963e-08	5.083175e-09	9.840524e-08
4.103999999999990e+00	2.699115e+00	9.349703e-08	4.937661e-09	9.840715e-08
4.104999999999991e+00	2.699889e+00	9.364063e-08	4.795953e-09	9.840905e-08
4.105999999999991e+00	2.700664e+00	9.378050e-08	4.657969e-09	9.841095e-08
4.106999999999991e+00	2.701441e+00	9.391673e-08	4.523632e-09	9.841286e-08
4.107999999999992e+00	2.702219e+00	9.404940e-08	4.392862e-09	9.841477e-08
4.108999999999992e+00	2.702999e+00	9.417858e-08	4.265582e-09	9.841669e-08
4.109999999999992e+00	2.703780e+00	9.430435e-08	4.141714e-09	9.841861e-08
4.110999999999993e+00	2.704562e+00	9.442680e-08	4.021182e-09	9.842053e-08
4.111999999999993e+00	2.705346e+00	9.454597e-08	3.903911e-09	9.842245e-08
4.112999999999993e+00	2.706131e+00	9.466197e-08	3.789826e-09	9.842438e-08
4.113999999999994e+00	2.706917e+00	9.477486e-08	3.678855e-09	9.842631e-08
4.114999999999994e+00	2.707704e+00	9.488471e-08	3.570924e-09	9.842825e-08
4.115999999999994e+00	2.708492e+00	9.499159e-08	3.465963e-09	9.843018e-08
4.116999999999995e+00	2.709282e+00	9.509559e-08	3.363900e-09	9.843212e-08
4.117999999999995e+00	2.710072e+00	9.519675e-08	3.264667e-09	9.843406e-08
4.118999999999995e+00	2.710864e+00	9.529515e-08	3.168194e-09	9.843600e-08
4.119999999999996e+00	2.711657e+00	9.539086e-08	3.074416e-09	9.843795e-08
4.120999999999996e+00	2.712450e+00	9.548395e-08	2.983265e-09	9.843991e-08
4.121999999999996e+00	2.713245e+00	9.557447e-08	2.894677e-09	9.844185e-08
4.122999999999997e+00	2.714041e+00	9.566250e-08	2.808588e-09	9.844381e-08
4.123999999999997e+00	2.714837e+00	9.574809e-08	2.724936e-09	9.844576e-08
4.124999999999997e+00	2.715635e+00	9.583132e-08	2.643658e-09	9.844772e-08
4.125999999999998e+00	2.716433e+00	9.591223e-08	2.564695e-09	9.844968e-08
4.126999999999998e+00	2.717232e+00	9.599088e-08	2.487987e-09	9.845164e-08
4.127999999999998e+00	2.718032e+00	9.606735e-08	2.413475e-09	9.845360e-08
4.128999999999999e+00	2.718833e+00	9.614168e-08	2.341104e-09	9.845557e-08
4.129999999999999e+00	2.719635e+00	9.621392e-08	2.270817e-09	9.845754e-08
4.130999999999999e+00	2.720437e+00	9.628413e-08	2.202559e-09	9.845951e-08
4.132000000000000e+00	2.721241e+00	9.635237e-08	2.136276e-09	9.846148e-08
4.133000000000000e+00	2.722044e+00	9.641869e-08	2.071918e-09	9.846346e-08
4.134000000000000e+00	2.722849e+00	9.648314e-08	2.009431e-09	9.846543e-08
4.135000000000001e+00	2.723655e+00	9.654577e-08	1.948766e-09	9.846741e-08
4.136000000000001e+00	2.724461e+00	9.660663e-08	1.889874e-09	9.846939e-08
4.137000000000001e+00	2.725267e+00	9.666577e-08	1.832706e-09	9.847137e-08
4.138000000000002e+00	2.726075e+00	9.672322e-08	1.777217e-09	9.847335e-08
4.139000000000002e+00	2.726883e+00	9.677905e-08	1.723359e-09	9.847533e-08
4.140000000000002e+00	2.727691e+00	9.683329e-08	1.671089e-09	9.847732e-08
4.141000000000003e+00	2.728501e+00	9.688599e-08	1.620362e-09	9.847930e-08
4.142000000000003e+00	2.729310e+00	9.693719e-08	1.571135e-09	9.848129e-08
4.143000000000003e+00	2.730120e+00	9.698694e-08	1.523368e-09	9.848328e-08
4.144000000000004e+00	2.730931e+00	9.703526e-08	1.477019e-09	9.848527e-08
4.145000000000004e+00	2.731743e+00	9.708221e-08	1.432048e-09	9.848726e-08
4.146000000000004e+00	2.732555e+00	9.712782e-08	1.388418e-09	9.848925e-08
4.147000000000005e+00	2.733367e+00	9.717213e-08	1.346089e-09	9.849125e-08
4.148000000000005e+00	2.734180e+00	9.721518e-08	1.305026e-09	9.849324e-08
4.149000000000005e+00	2.734993e+00	9.725700e-08	1.265191e-09	9.849524e-08
4.150000000000006e+00	2.735807e+00	9.729762e-08	1.226551e-09	9.849723e-08
4.151000000000006e+00	2.736621e+00	9.733709e-08	1.189072e-09	9.849923e-08
4.152000000000006e+00	2.737436e+00	9.737543e-08	1.152719e-09	9.850123e-08
4.153000000000007e+00	2.738251e+00	9.741267e-08	1.117461e-09	9.850323e-08
4.154000000000007e+00	2.739066e+00	9.744886e-08	1.083265e-09	9.850523e-08
4.155000000000007e+00	2.739882e+00	9.748401e-08	1.050102e-09	9.850723e-08
4.156000000000008e+00	2.740699e+00	9.751817e-08	1.017942e-09	9.850923e-08
4.157000000000008e+00	2.741515e+00	9.755134e-08	9.867541e-10	9.851124e-08
4.158000000000008e+00	2.742332e+00	9.758358e-08	9.565115e-10	9.851324e-08
4.159000000000009e+00	2.743150e+00	9.761490e-08	9.271864e-10	9.851524e-08
4.160000000000009e+00	2.743967e+00	9.764533e-08	8.987517e-10	9.851725e-08
4.161000000000009e+00	2.744785e+00	9.767489e-08	8.711815e-10	9.851926e-08
4.162000000000010e+00	2.745604e+00	9.770362e-08	8.444502e-10	9.852126e-08
4.163000000000010e+00	2.746422e+00	9.773154e-08	8.185332e-10	9.852327e-08
4.164000000000010e+00	2.747241e+00	9.775866e-08	7.934065e-10	9.852528e-08
4.165000000000011e+00	2.748061e+00	9.778502e-08	7.690467e-10	9.852729e-08
4.166000000000011e+00	2.748880e+00	9.781063e-08	7.454311e-10	9.852930e-08
4.167000000000011e+00	2.749700e+00	9.783552e-08	7.225375e-10	9.853131e-08
4.168000000000012e+00	2.750520e+00	9.785972e-08	7.003446e-10	9.853332e-08
4.169000000000012e+00	2.751341e+00	9.788323e-08	6.788314e-10	9.853534e-08
4.170000000000012e+00	2.752161e+00	9.790609e-08	6.579778e-10	9.853735e-08
4.171000000000013e+00	2.752982e+00	9.792831e-08	6.377639e-10	9.853936e-08
4.172000000000013e+00	2.753803e+00	9.794990e-08	6.181706e-10	9.854138e-08
4.173000000000013e+00	2.754625e+00	9.797090e-08	5.991794e-10	9.854339e-08
4.174000000000014e+00	2.755446e+00	9.799130e-08	5.807721e-10	9.854541e-08
4.175000000000014e+00	2.756268e+00	9.801115e-08	5.629313e-10	9.854742e-08
4.176000000000014e+00	2.757090e+00	9.803045e-08	5.456397e-10	9.854944e-08
4.177000000000015e+00	2.757912e+00	9.804921e-08	5.288810e-10	9.855145e-08
4.178000000000015e+00	2.758735e+00	9.806746e-08	5.126389e-10	9.855346e-08
4.179000000000015e+00	2.759557e+00	9.808521e-08	4.968980e-10	9.855548e-08
4.180000000000016e+00	2.760380e+00	9.810248e-08	4.816430e-10	9.855750e-08
4.181000000000016e+00	2.761203e+00	9.811927e-08	4.668592e-10	9.855952e-08
4.182000000000016e+00	2.762027e+00	9.813560e-08	4.525323e-10	9.856154e-08
4.183000000000017e+00	2.762850e+00	9.815149e-08	4.386484e-10	9.856355e-08
4.184000000000017e+00	2.763674e+00	9.816696e-08	4.251941e-10	9.856558e-08
4.185000000000017e+00	2.764497e+00	9.818200e-08	4.121563e-10	9.856760e-08
4.186000000000018e+00	2.765321e+00	9.819664e-08	3.995222e-10	9.856961e-08
4.187000000000018e+00	2.766145e+00	9.821090e-08	3.872797e-10	9.857163e-08
4.188000000000018e+00	2.766969e+00	9.822477e-08	3.754167e-10	9.857366e-08
4.189000000000019e+00	2.767794e+00	9.823828e-08	3.639217e-10	9.857568e-08
4.190000000000019e+00	2.768618e+00	9.825143e-08	3.527833e-10	9.857770e-08
4.191000000000019e+00	2.769443e+00	9.826423e-08	3.419908e-10	9.857972e-08
4.192000000000020e+00	2.770268e+00	9.827670e-08	3.315334e-10	9.858174e-08
4.193000000000020e+00	2.771093e+00	9.828884e-08	3.214009e-10	9.858376e-08
4.194000000000020e+00	2.771918e+00	9.830067e-08	3.115834e-10	9.858579e-08
4.195000000000021e+00	2.772743e+00	9.831220e-08	3.020711e-10	9.858781e-08
4.196000000000021e+00	2.773568e+00	9.832343e-08	2.928547e-10	9.858983e-08
4.197000000000021e+00	2.774394e+00	9.833438e-08	2.839251e-10	9.859185e-08
4.198000000000022e+00	2.775219e+00	9.834504e-08	2.752735e-10	9.859388e-08
4.199000000000022e+00	2.776045e+00	9.835544e-08	2.668913e-10	9.859590e-08
4.200000000000022e+00	2.776871e+00	9.836558e-08	2.587702e-10	9.859793e-08
4.201000000000023e+00	2.777697e+00	9.837546e-08	2.509021e-10	9.859995e-08
4.202000000000023e+00	2.778523e+00	9.838509e-08	2.432793e-10	9.860197e-08
4.203000000000023e+00	2.779349e+00	9.839449e-08	2.358941e-10	9.860400e-08
4.204000000000024e+00	2.780175e+00	9.840367e-08	2.287393e-10	9.860602e-08
4.205000000000024e+00	2.781001e+00	9.841261e-08	2.218077e-10	9.860805e-08
4.206000000000024e+00	2.781828e+00	9.842135e-08	2.150924e-10	9.861007e-08
4.207000000000025e+00	2.782654e+00	9.842987e-08	2.085867e-10	9.861210e-08
4.208000000000025e+00	2.783481e+00	9.843819e-08	2.022841e-10	9.861412e-08
4.209000000000025e+00	2.784307e+00	9.844631e-08	1.961784e-10	9.861616e-08
4.210000000000026e+00	2.785134e+00	9.845424e-08	1.902634e-10	9.861818e-08
4.211000000000026e+00	2.785961e+00	9.846199e-08	1.845332e-10	9.862021e-08
4.212000000000026e+00	2.786788e+00	9.846956e-08	1.789821e-10	9.862223e-08
4.213000000000027e+00	2.787615e+00	9.847695e-08	1.736046e-10	9.862426e-08
4.214000000000027e+00	2.788442e+00	9.848418e-08	1.683952e-10	9.862628e-08
4.215000000000027e+00	2.789269e+00	9.849124e-08	1.633487e-10	9.862831e-08
4.216000000000028e+00	2.790097e+00	9.849815e-08	1.584600e-10	9.863034e-08
4.217000000000028e+00	2.790924e+00	9.850491e-08	1.537244e-10	9.863236e-08
4.218000000000028e+00	2.791751e+00	9.851151e-08	1.491369e-10	9.863439e-08
4.219000000000029e+00	2.792579e+00	9.851797e-08	1.446930e-10	9.863642e-08
4.220000000000029e+00	2.793406e+00	9.852430e-08	1.403882e-10	9.863844e-08
4.221000000000029e+00	2.794234e+00	9.853049e-08	1.362182e-10	9.864048e-08
4.222000000000030e+00	2.795062e+00	9.853655e-08	1.321788e-10	9.864250e-08
4.223000000000030e+00	2.795889e+00	9.854248e-08	1.282660e-10	9.864453e-08
4.224000000000030e+00	2.796717e+00	9.854829e-08	1.244757e-10	9.864656e-08
4.225000000000031e+00	2.797545e+00	9.855398e-08	1.208041e-10	9.864858e-08
4.226000000000031e+00	2.798373e+00	9.855956e-08	1.172476e-10	9.865062e-08
4.227000000000031e+00	2.799201e+00	9.856502e-08	1.138026e-10	9.865264e-08
4.228000000000032e+00	2.800029e+00	9.857038e-08	1.104656e-10	9.865467e-08
4.229000000000032e+00	2.800857e+00	9.857563e-08	1.072332e-10	9.865670e-08
4.230000000000032e+00	2.801685e+00	9.858078e-08	1.041022e-10	9.865873e-08
4.231000000000033e+00	2.802513e+00	9.858584e-08	1.010693e-10	9.866076e-08
4.232000000000033e+00	2.803341e+00	9.859080e-08	9.813161e-11	9.866279e-08
4.233000000000033e+00	2.804170e+00	9.859566e-08	9.528604e-11	9.866482e-08
4.234000000000034e+00	2.804998e+00	9.860045e-08	9.252974e-11	9.866685e-08
4.235000000000034e+00	2.805826e+00	9.860513e-08	8.985993e-11	9.866888e-08
4.236000000000034e+00	2.806655e+00	9.860974e-08	8.727389e-11	9.867090e-08
4.237000000000035e+00	2.807483e+00	9.861427e-08	8.476902e-11	9.867293e-08
4.238000000000035e+00	2.808312e+00	9.861871e-08	8.234277e-11	9.867497e-08
4.239000000000035e+00	2.809140e+00	9.862309e-08	7.999269e-11	9.867699e-08
4.240000000000036e+00	2.809969e+00	9.862739e-08	7.771638e-11	9.867902e-08
4.241000000000036e+00	2.810797e+00	9.863162e-08	7.551154e-11	9.868106e-08
4.242000000000036e+00	2.811626e+00	9.863577e-08	7.337594e-11	9.868309e-08
4.243000000000037e+00	2.812455e+00	9.863987e-08	7.130742e-11	9.868511e-08
4.244000000000037e+00	2.813284e+00	9.864389e-08	6.930385e-11	9.868715e-08
