vin	Ix(U1:SOURCE)
1.640000000000001e+00	1.417765e-04
1.650000000000001e+00	1.416961e-04
1.660000000000001e+00	1.416140e-04
1.670000000000001e+00	1.415303e-04
1.680000000000001e+00	1.414450e-04
1.690000000000001e+00	1.413579e-04
1.700000000000001e+00	1.412691e-04
1.710000000000001e+00	1.411786e-04
1.720000000000001e+00	1.410862e-04
1.730000000000001e+00	1.409921e-04
1.740000000000001e+00	1.408962e-04
1.750000000000001e+00	1.407984e-04
1.760000000000001e+00	1.406988e-04
1.770000000000001e+00	1.405974e-04
1.780000000000001e+00	1.404940e-04
1.790000000000001e+00	1.403887e-04
1.800000000000001e+00	1.402816e-04
1.810000000000001e+00	1.401724e-04
1.820000000000001e+00	1.400614e-04
1.830000000000001e+00	1.399484e-04
1.840000000000001e+00	1.398334e-04
1.850000000000001e+00	1.397164e-04
1.860000000000001e+00	1.395975e-04
1.870000000000001e+00	1.394765e-04
1.880000000000001e+00	1.393535e-04
1.890000000000001e+00	1.392285e-04
1.900000000000001e+00	1.391015e-04
1.910000000000001e+00	1.389725e-04
1.920000000000001e+00	1.388414e-04
1.930000000000001e+00	1.387082e-04
1.940000000000002e+00	1.385730e-04
1.950000000000002e+00	1.384356e-04
1.960000000000002e+00	1.382963e-04
1.970000000000002e+00	1.381548e-04
1.980000000000002e+00	1.380113e-04
1.990000000000002e+00	1.378656e-04
2.000000000000001e+00	1.377179e-04
2.010000000000001e+00	1.375681e-04
2.020000000000001e+00	1.374162e-04
2.030000000000001e+00	1.372621e-04
2.040000000000000e+00	1.371059e-04
2.050000000000000e+00	1.369477e-04
2.060000000000000e+00	1.367873e-04
2.070000000000000e+00	1.366247e-04
2.080000000000000e+00	1.364601e-04
2.089999999999999e+00	1.362933e-04
2.099999999999999e+00	1.361244e-04
2.109999999999999e+00	1.359534e-04
2.119999999999999e+00	1.357802e-04
2.129999999999999e+00	1.356049e-04
2.139999999999998e+00	1.354274e-04
2.149999999999998e+00	1.352478e-04
2.159999999999998e+00	1.350661e-04
2.169999999999998e+00	1.348822e-04
2.179999999999997e+00	1.346961e-04
2.189999999999997e+00	1.345080e-04
2.199999999999997e+00	1.343176e-04
2.209999999999997e+00	1.341251e-04
2.219999999999997e+00	1.339305e-04
2.229999999999996e+00	1.337337e-04
2.239999999999996e+00	1.335348e-04
2.249999999999996e+00	1.333337e-04
2.259999999999996e+00	1.331305e-04
2.269999999999996e+00	1.329251e-04
