Freq.	V(vout)
1.65958690743755e+002	(-7.75462373789575e-002dB,-1.81676155482945e-002°)
1.69824365246173e+002	(-7.75462576342304e-002dB,-1.85907936483511e-002°)
1.73780082874936e+002	(-7.75462788441071e-002dB,-1.90238288305752e-002°)
1.77827941003891e+002	(-7.75463010535710e-002dB,-1.94669506957592e-002°)
1.81970085860997e+002	(-7.75463243097337e-002dB,-1.99203941927740e-002°)
1.86208713666286e+002	(-7.75463486619279e-002dB,-2.03843997431421e-002°)
1.90546071796323e+002	(-7.75463741618031e-002dB,-2.08592133685101e-002°)
1.94984459975803e+002	(-7.75464008634480e-002dB,-2.13450868210922e-002°)
1.99526231496887e+002	(-7.75464288235081e-002dB,-2.18422777171514e-002°)
2.04173794466952e+002	(-7.75464581012855e-002dB,-2.23510496735891e-002°)
2.08929613085403e+002	(-7.75464887588774e-002dB,-2.28716724477175e-002°)
2.13796208950222e+002	(-7.75465208613213e-002dB,-2.34044220802869e-002°)
2.18776162394954e+002	(-7.75465544767022e-002dB,-2.39495810418441e-002°)
2.23872113856832e+002	(-7.75465896763265e-002dB,-2.45074383825009e-002°)
2.29086765276776e+002	(-7.75466265348634e-002dB,-2.50782898851901e-002°)
2.34422881531991e+002	(-7.75466651304865e-002dB,-2.56624382224917e-002°)
2.39883291901947e+002	(-7.75467055450631e-002dB,-2.62601931171118e-002°)
2.45470891568501e+002	(-7.75467478643219e-002dB,-2.68718715060991e-002°)
2.51188643150956e+002	(-7.75467921780239e-002dB,-2.74977977088872e-002°)
2.57039578276885e+002	(-7.75468385801674e-002dB,-2.81383035992501e-002°)
2.63026799189536e+002	(-7.75468871691736e-002dB,-2.87937287812635e-002°)
2.69153480392690e+002	(-7.75469380481119e-002dB,-2.94644207693641e-002°)
2.75422870333815e+002	(-7.75469913248950e-002dB,-3.01507351726033e-002°)
2.81838293126443e+002	(-7.75470471125389e-002dB,-3.08530358831927e-002°)
2.88403150312659e+002	(-7.75471055293692e-002dB,-3.15716952694403e-002°)
2.95120922666637e+002	(-7.75471666993060e-002dB,-3.23070943731817e-002°)
3.01995172040200e+002	(-7.75472307520849e-002dB,-3.30596231118091e-002°)
3.09029543251357e+002	(-7.75472978235781e-002dB,-3.38296804850060e-002°)
3.16227766016836e+002	(-7.75473680560572e-002dB,-3.46176747862975e-002°)
3.23593656929626e+002	(-7.75474415984867e-002dB,-3.54240238195275e-002°)
3.31131121482589e+002	(-7.75475186068618e-002dB,-3.62491551203787e-002°)
3.38844156139200e+002	(-7.75475992445298e-002dB,-3.70935061830512e-002°)
3.46736850452529e+002	(-7.75476836825329e-002dB,-3.79575246922217e-002°)
3.54813389233573e+002	(-7.75477720999709e-002dB,-3.88416687604047e-002°)
3.63078054770099e+002	(-7.75478646843974e-002dB,-3.97464071708430e-002°)
3.71535229097170e+002	(-7.75479616321884e-002dB,-4.06722196260541e-002°)
3.80189396320558e+002	(-7.75480631489901e-002dB,-4.16195970021673e-002°)
3.89045144994278e+002	(-7.75481694501241e-002dB,-4.25890416091832e-002°)
3.98107170553494e+002	(-7.75482807610748e-002dB,-4.35810674572953e-002°)
4.07380277804110e+002	(-7.75483973179456e-002dB,-4.45962005294152e-002°)
4.16869383470332e+002	(-7.75485193679640e-002dB,-4.56349790600443e-002°)
4.26579518801589e+002	(-7.75486471700293e-002dB,-4.66979538206406e-002°)
4.36515832240163e+002	(-7.75487809952099e-002dB,-4.77856884116332e-002°)
4.46683592150960e+002	(-7.75489211273717e-002dB,-4.88987595612360e-002°)
4.57088189614872e+002	(-7.75490678637600e-002dB,-5.00377574312229e-002°)
4.67735141287195e+002	(-7.75492215156117e-002dB,-5.12032859298231e-002°)
4.78630092322635e+002	(-7.75493824088418e-002dB,-5.23959630319047e-002°)
4.89778819368443e+002	(-7.75495508847375e-002dB,-5.36164211066154e-002°)
5.01187233627268e+002	(-7.75497273006501e-002dB,-5.48653072526530e-002°)
5.12861383991361e+002	(-7.75499120307775e-002dB,-5.61432836413457e-002°)
5.24807460249769e+002	(-7.75501054669593e-002dB,-5.74510278677220e-002°)
5.37031796370249e+002	(-7.75503080195018e-002dB,-5.87892333097561e-002°)
5.49540873857620e+002	(-7.75505201180347e-002dB,-6.01586094959816e-002°)
5.62341325190345e+002	(-7.75507422124600e-002dB,-6.15598824816648e-002°)
5.75439937337152e+002	(-7.75509747738534e-002dB,-6.29937952337405e-002°)
5.88843655355584e+002	(-7.75512182955224e-002dB,-6.44611080247108e-002°)
6.02559586074353e+002	(-7.75514732939926e-002dB,-6.59625988357188e-002°)
6.16595001861477e+002	(-7.75517403101550e-002dB,-6.74990637690084e-002°)
6.30957344480188e+002	(-7.75520199103888e-002dB,-6.90713174699892e-002°)
6.45654229034650e+002	(-7.75523126877543e-002dB,-7.06801935591323e-002°)
6.60693448007591e+002	(-7.75526192632685e-002dB,-7.23265450739215e-002°)
6.76082975391976e+002	(-7.75529402872184e-002dB,-7.40112449210982e-002°)
6.91830970918931e+002	(-7.75532764405373e-002dB,-7.57351863394379e-002°)
7.07945784384132e+002	(-7.75536284362452e-002dB,-7.74992833733020e-002°)
7.24435960074984e+002	(-7.75539970209710e-002dB,-7.93044713572186e-002°)
7.41310241300911e+002	(-7.75543829765247e-002dB,-8.11517074117468e-002°)
7.58577575029177e+002	(-7.75547871215689e-002dB,-8.30419709508872e-002°)
7.76247116628685e+002	(-7.75552103133363e-002dB,-8.49762642013098e-002°)
