Freq.	V(vout)
1.69824365246174e+001	(-6.80440468238424e-004dB,-1.83637759864381e-004°)
1.73780082874937e+001	(-6.80440465202484e-004dB,-1.87915232786933e-004°)
1.77827941003892e+001	(-6.80440462020918e-004dB,-1.92292340853220e-004°)
1.81970085860998e+001	(-6.80440458689870e-004dB,-1.96771404863875e-004°)
1.86208713666286e+001	(-6.80440455197767e-004dB,-2.01354799677920e-004°)
1.90546071796324e+001	(-6.80440451545573e-004dB,-2.06044955471951e-004°)
1.94984459975804e+001	(-6.80440447721715e-004dB,-2.10844359028647e-004°)
1.99526231496887e+001	(-6.80440443717513e-004dB,-2.15755555055300e-004°)
2.04173794466952e+001	(-6.80440439521396e-004dB,-2.20781147533046e-004°)
2.08929613085403e+001	(-6.80440435131433e-004dB,-2.25923801097531e-004°)
2.13796208950222e+001	(-6.80440430533160e-004dB,-2.31186242451744e-004°)
2.18776162394954e+001	(-6.80440425715967e-004dB,-2.36571261811742e-004°)
2.23872113856833e+001	(-6.80440420672139e-004dB,-2.42081714386064e-004°)
2.29086765276776e+001	(-6.80440415392997e-004dB,-2.47720521889597e-004°)
2.34422881531991e+001	(-6.80440409866968e-004dB,-2.53490674092715e-004°)
2.39883291901948e+001	(-6.80440404071870e-004dB,-2.59395230406482e-004°)
2.45470891568502e+001	(-6.80440398013490e-004dB,-2.65437321504809e-004°)
2.51188643150957e+001	(-6.80440391661932e-004dB,-2.71620150984363e-004°)
2.57039578276885e+001	(-6.80440385016231e-004dB,-2.77946997063166e-004°)
2.63026799189537e+001	(-6.80440378056134e-004dB,-2.84421214318745e-004°)
2.69153480392690e+001	(-6.80440370771034e-004dB,-2.91046235466778e-004°)
2.75422870333815e+001	(-6.80440363131997e-004dB,-2.97825573181158e-004°)
2.81838293126444e+001	(-6.80440355142883e-004dB,-3.04762821956467e-004°)
2.88403150312659e+001	(-6.80440346773794e-004dB,-3.11861660013820e-004°)
2.95120922666637e+001	(-6.80440338011228e-004dB,-3.19125851251106e-004°)
3.01995172040200e+001	(-6.80440328836862e-004dB,-3.26559247238660e-004°)
3.09029543251358e+001	(-6.80440319225622e-004dB,-3.34165789261412e-004°)
3.16227766016837e+001	(-6.80440309167862e-004dB,-3.41949510408614e-004°)
3.23593656929627e+001	(-6.80440298629831e-004dB,-3.49914537712228e-004°)
3.31131121482590e+001	(-6.80440287599953e-004dB,-3.58065094335147e-004°)
3.38844156139201e+001	(-6.80440276046405e-004dB,-3.66405501810356e-004°)
3.46736850452530e+001	(-6.80440263948934e-004dB,-3.74940182332278e-004°)
3.54813389233574e+001	(-6.80440251281501e-004dB,-3.83673661101475e-004°)
3.63078054770100e+001	(-6.80440238019995e-004dB,-3.92610568723971e-004°)
3.71535229097171e+001	(-6.80440224127769e-004dB,-4.01755643666452e-004°)
3.80189396320559e+001	(-6.80440209586501e-004dB,-4.11113734768679e-004°)
3.89045144994279e+001	(-6.80440194358577e-004dB,-4.20689803814396e-004°)
3.98107170553495e+001	(-6.80440178413138e-004dB,-4.30488928162134e-004°)
4.07380277804111e+001	(-6.80440161718357e-004dB,-4.40516303437298e-004°)
4.16869383470333e+001	(-6.80440144233730e-004dB,-4.50777246286950e-004°)
4.26579518801591e+001	(-6.80440125924539e-004dB,-4.61277197198774e-004°)
4.36515832240164e+001	(-6.80440106755100e-004dB,-4.72021723385685e-004°)
4.46683592150961e+001	(-6.80440086678159e-004dB,-4.83016521737650e-004°)
4.57088189614873e+001	(-6.80440065656102e-004dB,-4.94267421842237e-004°)
4.67735141287196e+001	(-6.80440043646496e-004dB,-5.05780389075560e-004°)
4.78630092322636e+001	(-6.80440020597264e-004dB,-5.17561527765186e-004°)
4.89778819368444e+001	(-6.80439996461150e-004dB,-5.29617084426734e-004°)
5.01187233627270e+001	(-6.80439971189933e-004dB,-5.41953451075860e-004°)
5.12861383991362e+001	(-6.80439944726715e-004dB,-5.54577168617389e-004°)
5.24807460249770e+001	(-6.80439917017487e-004dB,-5.67494930313386e-004°)
5.37031796370250e+001	(-6.80439887996672e-004dB,-5.80713585332014e-004°)
5.49540873857622e+001	(-6.80439857612190e-004dB,-5.94240142379060e-004°)
5.62341325190346e+001	(-6.80439825793642e-004dB,-6.08081773414029e-004°)
5.75439937337154e+001	(-6.80439792480268e-004dB,-6.22245817452820e-004°)
5.88843655355586e+001	(-6.80439757592989e-004dB,-6.36739784458966e-004°)
6.02559586074355e+001	(-6.80439721063332e-004dB,-6.51571359325525e-004°)
6.16595001861479e+001	(-6.80439682812215e-004dB,-6.66748405949696e-004°)
6.30957344480190e+001	(-6.80439642756701e-004dB,-6.82278971402371e-004°)
6.45654229034652e+001	(-6.80439600815778e-004dB,-6.98171290194798e-004°)
6.60693448007593e+001	(-6.80439556894936e-004dB,-7.14433788644629e-004°)
6.76082975391978e+001	(-6.80439510906414e-004dB,-7.31075089343644e-004°)
6.91830970918933e+001	(-6.80439462750878e-004dB,-7.48104015729595e-004°)
7.07945784384134e+001	(-6.80439412329960e-004dB,-7.65529596764492e-004°)
7.24435960074986e+001	(-6.80439359521180e-004dB,-7.83361071721869e-004°)
7.41310241300914e+001	(-6.80439304231955e-004dB,-8.01607895085584e-004°)
7.58577575029180e+001	(-6.80439246334020e-004dB,-8.20279741562697e-004°)
7.76247116628688e+001	(-6.80439185712611e-004dB,-8.39386511213149e-004°)
7.94328234724277e+001	(-6.80439122227889e-004dB,-8.58938334698872e-004°)
8.12830516164095e+001	(-6.80439055754483e-004dB,-8.78945578655224e-004°)
8.31763771102667e+001	(-6.80438986148695e-004dB,-8.99418851187507e-004°)
8.51138038202372e+001	(-6.80438913257187e-004dB,-9.20369007495510e-004°)
8.70963589956076e+001	(-6.80438836934332e-004dB,-9.41807155629115e-004°)
8.91250938133741e+001	(-6.80438757016183e-004dB,-9.63744662377889e-004°)
9.12010839355905e+001	(-6.80438673332041e-004dB,-9.86193159297927e-004°)
9.33254300796986e+001	(-6.80438585703490e-004dB,-1.00916454887905e-003°)
9.54992586021431e+001	(-6.80438493939578e-004dB,-1.03267101085565e-003°)
9.77237220955805e+001	(-6.80438397860928e-004dB,-1.05672500866460e-003°)
9.99999999999995e+001	(-6.80438297244762e-004dB,-1.08133929605343e-003°)
1.02329299228075e+002	(-6.80438191890484e-004dB,-1.10652692384262e-003°)
1.04712854805089e+002	(-6.80438081573387e-004dB,-1.13230124684528e-003°)
1.07151930523760e+002	(-6.80437966051408e-004dB,-1.15867593094803e-003°)
1.09647819614318e+002	(-6.80437845090196e-004dB,-1.18566496035688e-003°)
1.12201845430196e+002	(-6.80437718426468e-004dB,-1.21328264501180e-003°)
1.14815362149688e+002	(-6.80437585794051e-004dB,-1.24154362817402e-003°)
1.17489755493952e+002	(-6.80437446911337e-004dB,-1.27046289419014e-003°)
1.20226443461741e+002	(-6.80437301481291e-004dB,-1.30005577643695e-003°)
1.23026877081237e+002	(-6.80437149196269e-004dB,-1.33033796545144e-003°)
1.25892541179416e+002	(-6.80436989736089e-004dB,-1.36132551725013e-003°)
1.28824955169313e+002	(-6.80436822763208e-004dB,-1.39303486184213e-003°)
1.31825673855640e+002	(-6.80436647921764e-004dB,-1.42548281194056e-003°)
1.34896288259165e+002	(-6.80436464836603e-004dB,-1.45868657187691e-003°)
1.38038426460288e+002	(-6.80436273120999e-004dB,-1.49266374672296e-003°)
1.41253754462275e+002	(-6.80436072372797e-004dB,-1.52743235162520e-003°)
1.44543977074592e+002	(-6.80435862162836e-004dB,-1.56301082135674e-003°)
1.47910838816820e+002	(-6.80435642048457e-004dB,-1.59941802009163e-003°)
1.51356124843620e+002	(-6.80435411559995e-004dB,-1.63667325140690e-003°)
1.54881661891247e+002	(-6.80435170203675e-004dB,-1.67479626851756e-003°)
1.58489319246110e+002	(-6.80434917478972e-004dB,-1.71380728475001e-003°)
1.62181009735892e+002	(-6.80434652839070e-004dB,-1.75372698425939e-003°)
1.65958690743755e+002	(-6.80434375735223e-004dB,-1.79457653299663e-003°)
1.69824365246173e+002	(-6.80434085561787e-004dB,-1.83637758993082e-003°)
1.73780082874936e+002	(-6.80433781717938e-004dB,-1.87915231853321e-003°)
1.77827941003891e+002	(-6.80433463553669e-004dB,-1.92292339852835e-003°)
1.81970085860997e+002	(-6.80433130394862e-004dB,-1.96771403791943e-003°)
1.86208713666286e+002	(-6.80432781531716e-004dB,-2.01354798529325e-003°)
1.90546071796323e+002	(-6.80432416232250e-004dB,-2.06044954241209e-003°)
1.94984459975803e+002	(-6.80432033714332e-004dB,-2.10844357709885e-003°)
1.99526231496887e+002	(-6.80431633172687e-004dB,-2.15755553642221e-003°)
2.04173794466952e+002	(-6.80431213742244e-004dB,-2.20781146018902e-003°)
2.08929613085403e+002	(-6.80430774553112e-004dB,-2.25923799475097e-003°)
2.13796208950222e+002	(-6.80430314665962e-004dB,-2.31186240713276e-003°)
2.18776162394954e+002	(-6.80429833103855e-004dB,-2.36571259948940e-003°)
2.23872113856832e+002	(-6.80429328847417e-004dB,-2.42081712390035e-003°)
2.29086765276776e+002	(-6.80428800827123e-004dB,-2.47720519750816e-003°)
2.34422881531991e+002	(-6.80428247921375e-004dB,-2.53490671800968e-003°)
2.39883291901947e+002	(-6.80427668951670e-004dB,-2.59395227950831e-003°)
2.45470891568501e+002	(-6.80427062705756e-004dB,-2.65437318873532e-003°)
2.51188643150956e+002	(-6.80426427884580e-004dB,-2.71620148164899e-003°)
2.57039578276885e+002	(-6.80425763143765e-004dB,-2.77946994042055e-003°)
2.63026799189536e+002	(-6.80425067075283e-004dB,-2.84421211081567e-003°)
2.69153480392690e+002	(-6.80424338202632e-004dB,-2.91046231998079e-003°)
2.75422870333815e+002	(-6.80423574976982e-004dB,-2.97825569464380e-003°)
2.81838293126443e+002	(-6.80422775781992e-004dB,-3.04762817973869e-003°)
2.88403150312659e+002	(-6.80421938923208e-004dB,-3.11861655746389e-003°)
2.95120922666637e+002	(-6.80421062626127e-004dB,-3.19125846678472e-003°)
3.01995172040200e+002	(-6.80420145028487e-004dB,-3.26559242338993e-003°)
3.09029543251357e+002	(-6.80419184186051e-004dB,-3.34165784011325e-003°)
3.16227766016836e+002	(-6.80418178062966e-004dB,-3.41949504783044e-003°)
3.23593656929626e+002	(-6.80417124518256e-004dB,-3.49914531684324e-003°)
3.31131121482589e+002	(-6.80416021322221e-004dB,-3.58065087876131e-003°)
3.38844156139200e+002	(-6.80414866133291e-004dB,-3.66405494889394e-003°)
3.46736850452529e+002	(-6.80413656508634e-004dB,-3.74940174916337e-003°)
3.54813389233573e+002	(-6.80412389874257e-004dB,-3.83673653155153e-003°)
3.63078054770099e+002	(-6.80411063538512e-004dB,-3.92610560209333e-003°)
3.71535229097170e+002	(-6.80409674698844e-004dB,-4.01755634542853e-003°)
3.80189396320558e+002	(-6.80408220406108e-004dB,-4.11113724992570e-003°)
3.89045144994278e+002	(-6.80406697569393e-004dB,-4.20689793339105e-003°)
3.98107170553494e+002	(-6.80405102968557e-004dB,-4.30488916937658e-003°)
4.07380277804110e+002	(-6.80403433218545e-004dB,-4.40516291410057e-003°)
4.16869383470332e+002	(-6.80401684769391e-004dB,-4.50777233399528e-003°)
4.26579518801589e+002	(-6.80399853922608e-004dB,-4.61277183389652e-003°)
4.36515832240163e+002	(-6.80397936788760e-004dB,-4.72021708588951e-003°)
4.46683592150960e+002	(-6.80395929300959e-004dB,-4.83016505882662e-003°)
4.57088189614872e+002	(-6.80393827203294e-004dB,-4.94267404853313e-003°)
4.67735141287195e+002	(-6.80391626039259e-004dB,-5.05780370871602e-003°)
4.78630092322635e+002	(-6.80389321139216e-004dB,-5.17561508259298e-003°)
4.89778819368443e+002	(-6.80386907608818e-004dB,-5.29617063525801e-003°)
5.01187233627268e+002	(-6.80384380332873e-004dB,-5.41953428680109e-003°)
5.12861383991361e+002	(-6.80381733949299e-004dB,-5.54577144619910e-003°)
5.24807460249769e+002	(-6.80378962845272e-004dB,-5.67494904599627e-003°)
5.37031796370249e+002	(-6.80376061143719e-004dB,-5.80713557779234e-003°)
5.49540873857620e+002	(-6.80373022687893e-004dB,-5.94240112855728e-003°)
5.62341325190345e+002	(-6.80369841032687e-004dB,-6.08081741779211e-003°)
5.75439937337152e+002	(-6.80366509431138e-004dB,-6.22245783555507e-003°)
5.88843655355584e+002	(-6.80363020818995e-004dB,-6.36739748137349e-003°)
6.02559586074353e+002	(-6.80359367793501e-004dB,-6.51571320406219e-003°)
6.16595001861477e+002	(-6.80355542599890e-004dB,-6.66748364246914e-003°)
6.30957344480188e+002	(-6.80351537131392e-004dB,-6.82278926717043e-003°)
6.45654229034650e+002	(-6.80347342895475e-004dB,-6.98171242313620e-003°)
6.60693448007591e+002	(-6.80342950985875e-004dB,-7.14433737339032e-003°)
6.76082975391976e+002	(-6.80338352087426e-004dB,-7.31075034368717e-003°)
6.91830970918931e+002	(-6.80333536453871e-004dB,-7.48103956822914e-003°)
7.07945784384132e+002	(-6.80328493866396e-004dB,-7.65529533644859e-003°)
7.24435960074984e+002	(-6.80323213629772e-004dB,-7.83361004087985e-003°)
7.41310241300911e+002	(-6.80317684532814e-004dB,-8.01607822614585e-003°)
7.58577575029177e+002	(-6.80311894866707e-004dB,-8.20279663908654e-003°)
7.76247116628685e+002	(-6.80305832334349e-004dB,-8.39386428005361e-003°)
7.94328234724275e+002	(-6.80299484085068e-004dB,-8.58938245540150e-003°)
8.12830516164092e+002	(-6.80292836647123e-004dB,-8.78945483119962e-003°)
8.31763771102664e+002	(-6.80285875923833e-004dB,-8.99418748819657e-003°)
8.51138038202369e+002	(-6.80278587153083e-004dB,-9.20368897806430e-003°)
8.70963589956073e+002	(-6.80270954869708e-004dB,-9.41807038095191e-003°)
8.91250938133738e+002	(-6.80262962885240e-004dB,-9.63744536438068e-003°)
9.12010839355902e+002	(-6.80254594250297e-004dB,-9.86193024351032e-003°)
9.33254300796983e+002	(-6.80245831210221e-004dB,-1.00916440428091e-002°)
9.54992586021428e+002	(-6.80236655174217e-004dB,-1.03267085591603e-002°)
9.77237220955802e+002	(-6.80227046677741e-004dB,-1.05672484264387e-002°)
9.99999999999991e+002	(-6.80216985352604e-004dB,-1.08133911815910e-002°)
1.02329299228075e+003	(-6.80206449839208e-004dB,-1.10652673322550e-002°)
1.04712854805089e+003	(-6.80195417802947e-004dB,-1.13230104259547e-002°)
1.07151930523760e+003	(-6.80183865837764e-004dB,-1.15867571209055e-002°)
1.09647819614318e+003	(-6.80171769438179e-004dB,-1.18566472584700e-002°)
1.12201845430195e+003	(-6.80159102949147e-004dB,-1.21328239373008e-002°)
1.14815362149687e+003	(-6.80145839496617e-004dB,-1.24154335892099e-002°)
1.17489755493952e+003	(-6.80131950951851e-004dB,-1.27046260568050e-002°)
1.20226443461740e+003	(-6.80117407850411e-004dB,-1.30005546729352e-002°)
1.23026877081237e+003	(-6.80102179346835e-004dB,-1.33033763419854e-002°)
1.25892541179416e+003	(-6.80086233139415e-004dB,-1.36132516230653e-002°)
1.28824955169312e+003	(-6.80069535393041e-004dB,-1.39303448151350e-002°)
1.31825673855640e+003	(-6.80052050701589e-004dB,-1.42548240441145e-002°)
1.34896288259164e+003	(-6.80033741965448e-004dB,-1.45868613520199e-002°)
1.38038426460287e+003	(-6.80014570349080e-004dB,-1.49266327881778e-002°)
1.41253754462274e+003	(-6.79994495192296e-004dB,-1.52743185025626e-002°)
1.44543977074591e+003	(-6.79973473904176e-004dB,-1.56301028413078e-002°)
1.47910838816819e+003	(-6.79951461895555e-004dB,-1.59941744444426e-002°)
1.51356124843619e+003	(-6.79928412475835e-004dB,-1.63667263459032e-002°)
1.54881661891247e+003	(-6.79904276746903e-004dB,-1.67479560758745e-002°)
1.58489319246110e+003	(-6.79879003505722e-004dB,-1.71380657655150e-002°)
1.62181009735891e+003	(-6.79852539156571e-004dB,-1.75372622541199e-002°)
1.65958690743754e+003	(-6.79824827545172e-004dB,-1.79457571987807e-002°)
1.69824365246173e+003	(-6.79795809900820e-004dB,-1.83637671865982e-002°)
1.73780082874936e+003	(-6.79765424657011e-004dB,-1.87915138495087e-002°)
1.77827941003891e+003	(-6.79733607366568e-004dB,-1.92292239817840e-002°)
1.81970085860997e+003	(-6.79700290532874e-004dB,-1.96771296602688e-002°)
1.86208713666285e+003	(-6.79665403473891e-004dB,-2.01354683674162e-002°)
1.90546071796323e+003	(-6.79628872191967e-004dB,-2.06044831171902e-002°)
1.94984459975803e+003	(-6.79590619191562e-004dB,-2.10844225838991e-002°)
1.99526231496886e+003	(-6.79550563323014e-004dB,-2.15755412340284e-002°)
2.04173794466951e+003	(-6.79508619614737e-004dB,-2.20780994611458e-002°)
2.08929613085402e+003	(-6.79464699085160e-004dB,-2.25923637239442e-002°)
2.13796208950221e+003	(-6.79418708563349e-004dB,-2.31186066875025e-002°)
2.18776162394953e+003	(-6.79370550490339e-004dB,-2.36571073678331e-002°)
2.23872113856832e+003	(-6.79320122704077e-004dB,-2.42081512797969e-002°)
2.29086765276775e+003	(-6.79267318227246e-004dB,-2.47720305884609e-002°)
2.34422881531990e+003	(-6.79212025035817e-004dB,-2.53490442639811e-002°)
2.39883291901947e+003	(-6.79154125834337e-004dB,-2.59394982400915e-002°)
2.45470891568501e+003	(-6.79093497784938e-004dB,-2.65437055762828e-002°)
2.51188643150955e+003	(-6.79030012277805e-004dB,-2.71619866237564e-002°)
2.57039578276884e+003	(-6.78963534624498e-004dB,-2.77946691952445e-002°)
2.63026799189535e+003	(-6.78893923795636e-004dB,-2.84420887387806e-002°)
2.69153480392689e+003	(-6.78821032113254e-004dB,-2.91045885155188e-002°)
2.75422870333814e+003	(-6.78744704929654e-004dB,-2.97825197816897e-002°)
2.81838293126442e+003	(-6.78664780322659e-004dB,-3.04762419747953e-002°)
2.88403150312658e+003	(-6.78581088722387e-004dB,-3.11861229041359e-002°)
2.95120922666635e+003	(-6.78493452571782e-004dB,-3.19125389457732e-002°)
3.01995172040198e+003	(-6.78401685944717e-004dB,-3.26558752420317e-002°)
