Freq.	V(vout)
3.38844156139199e+003	(6.01994132605502e+000dB,-5.28165926534872e-002°)
3.46736850452528e+003	(6.01994115212932e+000dB,-5.40468484169735e-002°)
3.54813389233572e+003	(6.01994097000678e+000dB,-5.53057604668618e-002°)
3.63078054770097e+003	(6.01994077930106e+000dB,-5.65939962901196e-002°)
3.71535229097168e+003	(6.01994057960768e+000dB,-5.79122389212194e-002°)
3.80189396320557e+003	(6.01994037050304e+000dB,-5.92611873042675e-002°)
3.89045144994276e+003	(6.01994015154363e+000dB,-6.06415566635668e-002°)
3.98107170553493e+003	(6.01993992226497e+000dB,-6.20540788828094e-002°)
4.07380277804108e+003	(6.01993968218076e+000dB,-6.34995028931014e-002°)
4.16869383470331e+003	(6.01993943078175e+000dB,-6.49785950700218e-002°)
4.26579518801588e+003	(6.01993916753469e+000dB,-6.64921396399308e-002°)
4.36515832240161e+003	(6.01993889188118e+000dB,-6.80409390957393e-002°)
4.46683592150958e+003	(6.01993860323655e+000dB,-6.96258146223605e-002°)
4.57088189614870e+003	(6.01993830098854e+000dB,-7.12476065320701e-002°)
4.67735141287193e+003	(6.01993798449604e+000dB,-7.29071747100044e-002°)
4.78630092322633e+003	(6.01993765308772e+000dB,-7.46053990700334e-002°)
4.89778819368441e+003	(6.01993730606064e+000dB,-7.63431800212492e-002°)
5.01187233627267e+003	(6.01993694267872e+000dB,-7.81214389453186e-002°)
5.12861383991359e+003	(6.01993656217117e+000dB,-7.99411186849496e-002°)
5.24807460249767e+003	(6.01993616373087e+000dB,-8.18031840437345e-002°)
5.37031796370247e+003	(6.01993574651271e+000dB,-8.37086222976313e-002°)
5.49540873857618e+003	(6.01993530963170e+000dB,-8.56584437183551e-002°)
5.62341325190343e+003	(6.01993485216117e+000dB,-8.76536821089569e-002°)
5.75439937337150e+003	(6.01993437313078e+000dB,-8.96953953518741e-002°)
5.88843655355582e+003	(6.01993387152444e+000dB,-9.17846659697403e-002°)
6.02559586074351e+003	(6.01993334627817e+000dB,-9.39226016992546e-002°)
6.16595001861475e+003	(6.01993279627788e+000dB,-9.61103360784125e-002°)
6.30957344480186e+003	(6.01993222035695e+000dB,-9.83490290474082e-002°)
6.45654229034648e+003	(6.01993161729379e+000dB,-1.00639867563529e-001°)
6.60693448007588e+003	(6.01993098580921e+000dB,-1.02984066230364e-001°)
6.76082975391974e+003	(6.01993032456380e+000dB,-1.05382867941667e-001°)
6.91830970918928e+003	(6.01992963215495e+000dB,-1.07837544540197e-001°)
7.07945784384129e+003	(6.01992890711399e+000dB,-1.10349397491916e-001°)
7.24435960074981e+003	(6.01992814790303e+000dB,-1.12919758575863e-001°)
7.41310241300908e+003	(6.01992735291172e+000dB,-1.15549990590101e-001°)
7.58577575029174e+003	(6.01992652045377e+000dB,-1.18241488074089e-001°)
7.76247116628682e+003	(6.01992564876346e+000dB,-1.20995678047879e-001°)
7.94328234724272e+003	(6.01992473599184e+000dB,-1.23814020768508e-001°)
8.12830516164089e+003	(6.01992378020281e+000dB,-1.26698010504007e-001°)
8.31763771102661e+003	(6.01992277936906e+000dB,-1.29649176325418e-001°)
8.51138038202366e+003	(6.01992173136774e+000dB,-1.32669082917251e-001°)
8.70963589956070e+003	(6.01992063397588e+000dB,-1.35759331406800e-001°)
8.91250938133734e+003	(6.01991948486585e+000dB,-1.38921560212761e-001°)
9.12010839355898e+003	(6.01991828160025e+000dB,-1.42157445913601e-001°)
9.33254300796979e+003	(6.01991702162684e+000dB,-1.45468704136131e-001°)
9.54992586021424e+003	(6.01991570227313e+000dB,-1.48857090464766e-001°)
9.77237220955798e+003	(6.01991432074061e+000dB,-1.52324401371930e-001°)
9.99999999999987e+003	(6.01991287409893e+000dB,-1.55872475170117e-001°)
1.02329299228074e+004	(6.01991135927966e+000dB,-1.59503192986111e-001°)
1.04712854805089e+004	(6.01990977306972e+000dB,-1.63218479757855e-001°)
1.07151930523759e+004	(6.01990811210462e+000dB,-1.67020305254526e-001°)
1.09647819614317e+004	(6.01990637286134e+000dB,-1.70910685120336e-001°)
1.12201845430195e+004	(6.01990455165078e+000dB,-1.74891681942614e-001°)
1.14815362149687e+004	(6.01990264461004e+000dB,-1.78965406344729e-001°)
1.17489755493951e+004	(6.01990064769414e+000dB,-1.83134018104438e-001°)
1.20226443461740e+004	(6.01989855666748e+000dB,-1.87399727298245e-001°)
1.23026877081237e+004	(6.01989636709483e+000dB,-1.91764795472361e-001°)
1.25892541179415e+004	(6.01989407433200e+000dB,-1.96231536840912e-001°)
1.28824955169312e+004	(6.01989167351587e+000dB,-2.00802319511993e-001°)
1.31825673855639e+004	(6.01988915955420e+000dB,-2.05479566742233e-001°)
1.34896288259164e+004	(6.01988652711472e+000dB,-2.10265758220526e-001°)
1.38038426460287e+004	(6.01988377061389e+000dB,-2.15163431381608e-001°)
1.41253754462274e+004	(6.01988088420506e+000dB,-2.20175182750157e-001°)
1.44543977074591e+004	(6.01987786176603e+000dB,-2.25303669316140e-001°)
1.47910838816819e+004	(6.01987469688610e+000dB,-2.30551609942121e-001°)
1.51356124843619e+004	(6.01987138285243e+000dB,-2.35921786803262e-001°)
1.54881661891246e+004	(6.01986791263589e+000dB,-2.41417046860794e-001°)
1.58489319246109e+004	(6.01986427887605e+000dB,-2.47040303369709e-001°)
1.62181009735891e+004	(6.01986047386564e+000dB,-2.52794537421469e-001°)
1.65958690743754e+004	(6.01985648953419e+000dB,-2.58682799522561e-001°)
1.69824365246172e+004	(6.01985231743090e+000dB,-2.64708211209690e-001°)
1.73780082874935e+004	(6.01984794870674e+000dB,-2.70873966702486e-001°)
1.77827941003890e+004	(6.01984337409566e+000dB,-2.77183334594577e-001°)
1.81970085860996e+004	(6.01983858389497e+000dB,-2.83639659583909e-001°)
1.86208713666284e+004	(6.01983356794474e+000dB,-2.90246364243232e-001°)
1.90546071796322e+004	(6.01982831560624e+000dB,-2.97006950831654e-001°)
1.94984459975802e+004	(6.01982281573950e+000dB,-3.03925003148233e-001°)
1.99526231496885e+004	(6.01981705667947e+000dB,-3.11004188428560e-001°)
2.04173794466950e+004	(6.01981102621150e+000dB,-3.18248259285318e-001°)
2.08929613085401e+004	(6.01980471154529e+000dB,-3.25661055693842e-001°)
2.13796208950220e+004	(6.01979809928788e+000dB,-3.33246507023700e-001°)
2.18776162394952e+004	(6.01979117541518e+000dB,-3.41008634117356e-001°)
2.23872113856831e+004	(6.01978392524223e+000dB,-3.48951551416993e-001°)
2.29086765276774e+004	(6.01977633339213e+000dB,-3.57079469140603e-001°)
2.34422881531989e+004	(6.01976838376338e+000dB,-3.65396695508472e-001°)
2.39883291901946e+004	(6.01976005949577e+000dB,-3.73907639021202e-001°)
2.45470891568500e+004	(6.01975134293462e+000dB,-3.82616810790463e-001°)
2.51188643150954e+004	(6.01974221559334e+000dB,-3.91528826923668e-001°)
2.57039578276883e+004	(6.01973265811428e+000dB,-4.00648410963811e-001°)
2.63026799189534e+004	(6.01972265022766e+000dB,-4.09980396385712e-001°)
2.69153480392688e+004	(6.01971217070859e+000dB,-4.19529729149965e-001°)
2.75422870333813e+004	(6.01970119733210e+000dB,-4.29301470315890e-001°)
2.81838293126441e+004	(6.01968970682602e+000dB,-4.39300798714851e-001°)
2.88403150312656e+004	(6.01967767482166e+000dB,-4.49533013685272e-001°)
2.95120922666634e+004	(6.01966507580215e+000dB,-4.60003537870791e-001°)
3.01995172040197e+004	(6.01965188304829e+000dB,-4.70717920082947e-001°)
3.09029543251354e+004	(6.01963806858207e+000dB,-4.81681838229880e-001°)
3.16227766016833e+004	(6.01962360310721e+000dB,-4.92901102312519e-001°)
3.23593656929623e+004	(6.01960845594715e+000dB,-5.04381657489787e-001°)
3.31131121482586e+004	(6.01959259498007e+000dB,-5.16129587214373e-001°)
3.38844156139197e+004	(6.01957598657072e+000dB,-5.28151116440652e-001°)
3.46736850452526e+004	(6.01955859549922e+000dB,-5.40452614906377e-001°)
3.54813389233570e+004	(6.01954038488641e+000dB,-5.53040600489778e-001°)
3.63078054770096e+004	(6.01952131611571e+000dB,-5.65921742643782e-001°)
3.71535229097167e+004	(6.01950134875127e+000dB,-5.79102865909025e-001°)
3.80189396320555e+004	(6.01948044045233e+000dB,-5.92590953507460e-001°)
3.89045144994275e+004	(6.01945854688351e+000dB,-6.06393151018309e-001°)
3.98107170553491e+004	(6.01943562162087e+000dB,-6.20516770138192e-001°)
4.07380277804107e+004	(6.01941161605359e+000dB,-6.34969292527307e-001°)
4.16869383470329e+004	(6.01938647928100e+000dB,-6.49758373743526e-001°)
4.26579518801586e+004	(6.01936015800475e+000dB,-6.64891847266365e-001°)
4.36515832240159e+004	(6.01933259641594e+000dB,-6.80377728612763e-001°)
4.46683592150956e+004	(6.01930373607695e+000dB,-6.96224219546714e-001°)
4.57088189614868e+004	(6.01927351579763e+000dB,-7.12439712384748e-001°)
4.67735141287191e+004	(6.01924187150583e+000dB,-7.29032794399372e-001°)
4.78630092322631e+004	(6.01920873611161e+000dB,-7.46012252322560e-001°)
4.89778819368439e+004	(6.01917403936535e+000dB,-7.63387076951473e-001°)
5.01187233627264e+004	(6.01913770770890e+000dB,-7.81166467858562e-001°)
5.12861383991357e+004	(6.01909966412000e+000dB,-7.99359838208311e-001°)
5.24807460249764e+004	(6.01905982794919e+000dB,-8.17976819682868e-001°)
5.37031796370244e+004	(6.01901811474910e+000dB,-8.37027267518867e-001°)
5.49540873857616e+004	(6.01897443609589e+000dB,-8.56521265657781e-001°)
5.62341325190340e+004	(6.01892869940199e+000dB,-8.76469132012173e-001°)
5.75439937337148e+004	(6.01888080772036e+000dB,-8.96881423850270e-001°)
5.88843655355580e+004	(6.01883065953936e+000dB,-9.17768943301281e-001°)
6.02559586074348e+004	(6.01877814856803e+000dB,-9.39142742983965e-001°)
6.16595001861472e+004	(6.01872316351134e+000dB,-9.61014131760945e-001°)
6.30957344480183e+004	(6.01866558783493e+000dB,-9.83394680621322e-001°)
6.45654229034645e+004	(6.01860529951856e+000dB,-1.00629622869416e+000°)
6.60693448007586e+004	(6.01854217079837e+000dB,-1.02973088939549e+000°)
6.76082975391971e+004	(6.01847606789678e+000dB,-1.05371105671138e+000°)
6.91830970918925e+004	(6.01840685073977e+000dB,-1.07824941161988e+000°)
7.07945784384127e+004	(6.01833437266101e+000dB,-1.10335892865440e+000°)
7.24435960074979e+004	(6.01825848009203e+000dB,-1.12905288261133e+000°)
7.41310241300906e+004	(6.01817901223788e+000dB,-1.15534485540458e+000°)
7.58577575029172e+004	(6.01809580073765e+000dB,-1.18224874306988e+000°)
7.76247116628679e+004	(6.01800866930902e+000dB,-1.20977876292149e+000°)
7.94328234724269e+004	(6.01791743337625e+000dB,-1.23794946086432e+000°)
8.12830516164086e+004	(6.01782189968068e+000dB,-1.26677571886402e+000°)
8.31763771102658e+004	(6.01772186587309e+000dB,-1.29627276257801e+000°)
8.51138038202363e+004	(6.01761712008692e+000dB,-1.32645616915024e+000°)
8.70963589956067e+004	(6.01750744049159e+000dB,-1.35734187517248e+000°)
8.91250938133731e+004	(6.01739259482492e+000dB,-1.38894618481491e+000°)
9.12010839355895e+004	(6.01727233990371e+000dB,-1.42128577812890e+000°)
9.33254300796976e+004	(6.01714642111148e+000dB,-1.45437771952467e+000°)
9.54992586021420e+004	(6.01701457186230e+000dB,-1.48823946642667e+000°)
9.77237220955795e+004	(6.01687651303959e+000dB,-1.52288887810934e+000°)
9.99999999999984e+004	(6.01673195240878e+000dB,-1.55834422471599e+000°)
1.02329299228074e+005	(6.01658058400255e+000dB,-1.59462419646349e+000°)
1.04712854805088e+005	(6.01642208747752e+000dB,-1.63174791303524e+000°)
1.07151930523759e+005	(6.01625612744085e+000dB,-1.66973493316515e+000°)
1.09647819614317e+005	(6.01608235274567e+000dB,-1.70860526441489e+000°)
1.12201845430195e+005	(6.01590039575364e+000dB,-1.74837937314700e+000°)
1.14815362149686e+005	(6.01570987156328e+000dB,-1.78907819469598e+000°)
1.17489755493951e+005	(6.01551037720248e+000dB,-1.83072314373969e+000°)
1.20226443461739e+005	(6.01530149078347e+000dB,-1.87333612487296e+000°)
1.23026877081236e+005	(6.01508277061867e+000dB,-1.91693954338554e+000°)
1.25892541179415e+005	(6.01485375429563e+000dB,-1.96155631624605e+000°)
1.28824955169311e+005	(6.01461395770896e+000dB,-2.00720988329351e+000°)
1.31825673855639e+005	(6.01436287404764e+000dB,-2.05392421863801e+000°)
1.34896288259163e+005	(6.01409997273550e+000dB,-2.10172384227162e+000°)
1.38038426460286e+005	(6.01382469832271e+000dB,-2.15063383189062e+000°)
1.41253754462273e+005	(6.01353646932620e+000dB,-2.20067983492973e+000°)
1.44543977074590e+005	(6.01323467701665e+000dB,-2.25188808080890e+000°)
1.47910838816818e+005	(6.01291868414958e+000dB,-2.30428539339269e+000°)
1.51356124843618e+005	(6.01258782363818e+000dB,-2.35789920366227e+000°)
1.54881661891246e+005	(6.01224139716513e+000dB,-2.41275756259937e+000°)
1.58489319246109e+005	(6.01187867373075e+000dB,-2.46888915428132e+000°)
1.62181009735890e+005	(6.01149888813476e+000dB,-2.52632330918588e+000°)
1.65958690743753e+005	(6.01110123938839e+000dB,-2.58509001770403e+000°)
1.69824365246172e+005	(6.01068488905414e+000dB,-2.64521994385835e+000°)
1.73780082874935e+005	(6.01024895950970e+000dB,-2.70674443922432e+000°)
1.77827941003889e+005	(6.00979253213289e+000dB,-2.76969555705089e+000°)
1.81970085860995e+005	(6.00931464540410e+000dB,-2.83410606657632e+000°)
1.86208713666284e+005	(6.00881429292251e+000dB,-2.90000946753453e+000°)
1.90546071796322e+005	(6.00829042133261e+000dB,-2.96744000484639e+000°)
1.94984459975801e+005	(6.00774192815678e+000dB,-3.03643268348959e+000°)
1.99526231496885e+005	(6.00716765953034e+000dB,-3.10702328353993e+000°)
2.04173794466949e+005	(6.00656640783434e+000dB,-3.17924837537566e+000°)
2.08929613085400e+005	(6.00593690922231e+000dB,-3.25314533503607e+000°)
2.13796208950220e+005	(6.00527784103593e+000dB,-3.32875235972362e+000°)
2.18776162394952e+005	(6.00458781910524e+000dB,-3.40610848343836e+000°)
2.23872113856830e+005	(6.00386539492866e+000dB,-3.48525359273205e+000°)
2.29086765276773e+005	(6.00310905272732e+000dB,-3.56622844256750e+000°)
2.34422881531988e+005	(6.00231720636899e+000dB,-3.64907467226801e+000°)
2.39883291901945e+005	(6.00148819615601e+000dB,-3.73383482153952e+000°)
2.45470891568499e+005	(6.00062028547163e+000dB,-3.82055234654681e+000°)
2.51188643150954e+005	(5.99971165727920e+000dB,-3.90927163602307e+000°)
2.57039578276882e+005	(5.99876041046799e+000dB,-4.00003802739041e+000°)
2.63026799189534e+005	(5.99776455603998e+000dB,-4.09289782286672e+000°)
2.69153480392687e+005	(5.99672201313073e+000dB,-4.18789830553203e+000°)
2.75422870333812e+005	(5.99563060485848e+000dB,-4.28508775532537e+000°)
2.81838293126440e+005	(5.99448805399440e+000dB,-4.38451546494044e+000°)
2.88403150312656e+005	(5.99329197844725e+000dB,-4.48623175558568e+000°)
2.95120922666633e+005	(5.99203988655556e+000dB,-4.59028799257179e+000°)
3.01995172040196e+005	(5.99072917217995e+000dB,-4.69673660068626e+000°)
3.09029543251354e+005	(5.98935710958851e+000dB,-4.80563107931161e+000°)
3.16227766016832e+005	(5.98792084812737e+000dB,-4.91702601724043e+000°)
3.23593656929623e+005	(5.98641740666918e+000dB,-5.03097710713658e+000°)
3.31131121482585e+005	(5.98484366783142e+000dB,-5.14754115958823e+000°)
3.38844156139197e+005	(5.98319637195689e+000dB,-5.26677611669406e+000°)
3.46736850452526e+005	(5.98147211084802e+000dB,-5.38874106511974e+000°)
3.54813389233569e+005	(5.97966732124731e+000dB,-5.51349624855710e+000°)
3.63078054770095e+005	(5.97777827805534e+000dB,-5.64110307951344e+000°)
3.71535229097166e+005	(5.97580108727843e+000dB,-5.77162415035342e+000°)
3.80189396320555e+005	(5.97373167869745e+000dB,-5.90512324351025e+000°)
3.89045144994274e+005	(5.97156579824980e+000dB,-6.04166534077726e+000°)
3.98107170553490e+005	(5.96929900011616e+000dB,-6.18131663158492e+000°)
4.07380277804106e+005	(5.96692663850424e+000dB,-6.32414452016171e+000°)
4.16869383470328e+005	(5.96444385912110e+000dB,-6.47021763147068e+000°)
4.26579518801585e+005	(5.96184559032675e+000dB,-6.61960581580652e+000°)
4.36515832240158e+005	(5.95912653396121e+000dB,-6.77238015193021e+000°)
4.46683592150955e+005	(5.95628115583783e+000dB,-6.92861294861099e+000°)
4.57088189614867e+005	(5.95330367589599e+000dB,-7.08837774443684e+000°)
4.67735141287190e+005	(5.95018805800688e+000dB,-7.25174930574648e+000°)
4.78630092322630e+005	(5.94692799942612e+000dB,-7.41880362252689e+000°)
4.89778819368438e+005	(5.94351691988811e+000dB,-7.58961790211119e+000°)
5.01187233627263e+005	(5.93994795033754e+000dB,-7.76427056050243e+000°)
5.12861383991356e+005	(5.93621392129391e+000dB,-7.94284121113840e+000°)
5.24807460249763e+005	(5.93230735084654e+000dB,-8.12541065090324e+000°)
5.37031796370243e+005	(5.92822043227788e+000dB,-8.31206084318031e+000°)
5.49540873857615e+005	(5.92394502131464e+000dB,-8.50287489773064e+000°)
5.62341325190339e+005	(5.91947262300735e+000dB,-8.69793704717008e+000°)
5.75439937337147e+005	(5.91479437824035e+000dB,-8.89733261980694e+000°)
5.88843655355579e+005	(5.90990104987617e+000dB,-9.10114800859095e+000°)
6.02559586074347e+005	(5.90478300853973e+000dB,-9.30947063591232e+000°)
6.16595001861471e+005	(5.89943021805022e+000dB,-9.52238891397898e+000°)
6.30957344480182e+005	(5.89383222051044e+000dB,-9.73999220048777e+000°)
6.45654229034644e+005	(5.88797812106573e+000dB,-9.96237074929446e+000°)
6.60693448007584e+005	(5.88185657234813e+000dB,-1.01896156557764e+001°)
6.76082975391970e+005	(5.87545575862308e+000dB,-1.04218187965704e+001°)
6.91830970918924e+005	(5.86876337966039e+000dB,-1.06590727633581e+001°)
7.07945784384125e+005	(5.86176663435390e+000dB,-1.09014707903614e+001°)
7.24435960074977e+005	(5.85445220411837e+000dB,-1.11491066752018e+001°)
7.41310241300904e+005	(5.84680623609628e+000dB,-1.14020746927676e+001°)
7.58577575029170e+005	(5.83881432621120e+000dB,-1.16604695017280e+001°)
7.76247116628678e+005	(5.83046150210971e+000dB,-1.19243860433260e+001°)
7.94328234724267e+005	(5.82173220603827e+000dB,-1.21939194320768e+001°)
8.12830516164085e+005	(5.81261027770731e+000dB,-1.24691648379986e+001°)
8.31763771102656e+005	(5.80307893720025e+000dB,-1.27502173599987e+001°)
8.51138038202361e+005	(5.79312076799127e+000dB,-1.30371718900418e+001°)
8.70963589956065e+005	(5.78271770014212e+000dB,-1.33301229677317e+001°)
8.91250938133729e+005	(5.77185099375491e+000dB,-1.36291646249432e+001°)
9.12010839355893e+005	(5.76050122276489e+000dB,-1.39343902201542e+001°)
9.33254300796974e+005	(5.74864825916464e+000dB,-1.42458922621404e+001°)
9.54992586021419e+005	(5.73627125775859e+000dB,-1.45637622227138e+001°)
9.77237220955793e+005	(5.72334864155483e+000dB,-1.48880903382107e+001°)
9.99999999999982e+005	(5.70985808790914e+000dB,-1.52189653994595e+001°)
1.02329299228074e+006	(5.69577651554458e+000dB,-1.55564745299968e+001°)
1.04712854805088e+006	(5.68108007257819e+000dB,-1.59007029523332e+001°)
1.07151930523759e+006	(5.66574412569497e+000dB,-1.62517337421212e+001°)
1.09647819614316e+006	(5.64974325061769e+000dB,-1.66096475701252e+001°)
1.12201845430194e+006	(5.63305122402918e+000dB,-1.69745224319552e+001°)
1.14815362149686e+006	(5.61564101711241e+000dB,-1.73464333655908e+001°)
1.17489755493951e+006	(5.59748479088073e+000dB,-1.77254521567961e+001°)
1.20226443461739e+006	(5.57855389347862e+000dB,-1.81116470326099e+001°)
1.23026877081236e+006	(5.55881885963986e+000dB,-1.85050823431845e+001°)
1.25892541179414e+006	(5.53824941249609e+000dB,-1.89058182323463e+001°)
1.28824955169311e+006	(5.51681446793397e+000dB,-1.93139102973589e+001°)
1.31825673855638e+006	(5.49448214170344e+000dB,-1.97294092384864e+001°)
1.34896288259163e+006	(5.47121975948204e+000dB,-2.01523604990790e+001°)
1.38038426460286e+006	(5.44699387010246e+000dB,-2.05828038970353e+001°)
1.41253754462273e+006	(5.42177026214965e+000dB,-2.10207732486383e+001°)
1.44543977074590e+006	(5.39551398413214e+000dB,-2.14662959859088e+001°)
1.47910838816818e+006	(5.36818936842828e+000dB,-2.19193927687745e+001°)
1.51356124843618e+006	(5.33976005920137e+000dB,-2.23800770935142e+001°)
1.54881661891245e+006	(5.31018904446931e+000dB,-2.28483548990992e+001°)
1.58489319246108e+006	(5.27943869250252e+000dB,-2.33242241732218e+001°)
1.62181009735890e+006	(5.24747079270980e+000dB,-2.38076745599689e+001°)
1.65958690743753e+006	(5.21424660115405e+000dB,-2.42986869712653e+001°)
1.69824365246171e+006	(5.17972689081954e+000dB,-2.47972332043779e+001°)
1.73780082874934e+006	(5.14387200672810e+000dB,-2.53032755679265e+001°)
1.77827941003889e+006	(5.10664192597456e+000dB,-2.58167665190034e+001°)
1.81970085860995e+006	(5.06799632272084e+000dB,-2.63376483141401e+001°)
1.86208713666283e+006	(5.02789463815403e+000dB,-2.68658526769872e+001°)
1.90546071796321e+006	(4.98629615537618e+000dB,-2.74013004856823e+001°)
1.94984459975801e+006	(4.94316007915288e+000dB,-2.79439014829707e+001°)
1.99526231496884e+006	(4.89844562040394e+000dB,-2.84935540122073e+001°)
2.04173794466949e+006	(4.85211208527312e+000dB,-2.90501447824078e+001°)
2.08929613085400e+006	(4.80411896856489e+000dB,-2.96135486655234e+001°)
2.13796208950219e+006	(4.75442605128575e+000dB,-3.01836285290913e+001°)
2.18776162394951e+006	(4.70299350197527e+000dB,-3.07602351073474e+001°)
2.23872113856830e+006	(4.64978198145919e+000dB,-3.13432069137919e+001°)
2.29086765276773e+006	(4.59475275060410e+000dB,-3.19323701980548e+001°)
2.34422881531988e+006	(4.53786778060035e+000dB,-3.25275389497267e+001°)
2.39883291901944e+006	(4.47908986524938e+000dB,-3.31285149515946e+001°)
2.45470891568498e+006	(4.41838273468254e+000dB,-3.37350878844514e+001°)
2.51188643150953e+006	(4.35571116989327e+000dB,-3.43470354853372e+001°)
2.57039578276881e+006	(4.29104111742264e+000dB,-3.49641237607148e+001°)
2.63026799189533e+006	(4.22433980350242e+000dB,-3.55861072556904e+001°)
2.69153480392686e+006	(4.15557584692854e+000dB,-3.62127293799594e+001°)
2.75422870333811e+006	(4.08471936991422e+000dB,-3.68437227906969e+001°)
2.81838293126440e+006	(4.01174210615582e+000dB,-3.74788098321228e+001°)
2.88403150312655e+006	(3.93661750533575e+000dB,-3.81177030309620e+001°)
2.95120922666633e+006	(3.85932083328762e+000dB,-3.87601056464946e+001°)
3.01995172040196e+006	(3.77982926705819e+000dB,-3.94057122733588e+001°)
3.09029543251353e+006	(3.69812198412005e+000dB,-4.00542094947353e+001°)
3.16227766016832e+006	(3.61418024501750e+000dB,-4.07052765830203e+001°)
3.23593656929622e+006	(3.52798746876650e+000dB,-4.13585862445828e+001°)
3.31131121482585e+006	(3.43952930037691e+000dB,-4.20138054047219e+001°)
3.38844156139196e+006	(3.34879366992202e+000dB,-4.26705960284908e+001°)
3.46736850452525e+006	(3.25577084264475e+000dB,-4.33286159726425e+001°)
3.54813389233568e+006	(3.16045345966242e+000dB,-4.39875198635970e+001°)
3.63078054770094e+006	(3.06283656891040e+000dB,-4.46469599960227e+001°)
3.71535229097165e+006	(2.96291764604926e+000dB,-4.53065872463819e+001°)
3.80189396320554e+006	(2.86069660514825e+000dB,-4.59660519956116e+001°)
3.89045144994273e+006	(2.75617579904935e+000dB,-4.66250050550032e+001°)
3.98107170553489e+006	(2.64936000940844e+000dB,-4.72830985893038e+001°)
4.07380277804105e+006	(2.54025642650300e+000dB,-4.79399870310975e+001°)
4.16869383470327e+006	(2.42887461898741e+000dB,-4.85953279806281e+001°)
4.26579518801584e+006	(2.31522649386472e+000dB,-4.92487830853979e+001°)
4.36515832240157e+006	(2.19932624702912e+000dB,-4.99000188941176e+001°)
4.46683592150954e+006	(2.08119030481177e+000dB,-5.05487076798811e+001°)
4.57088189614866e+006	(1.96083725703569e+000dB,-5.11945282277959e+001°)
4.67735141287189e+006	(1.83828778215057e+000dB,-5.18371665827044e+001°)
4.78630092322629e+006	(1.71356456507544e+000dB,-5.24763167530784e+001°)
4.89778819368436e+006	(1.58669220842544e+000dB,-5.31116813676486e+001°)
5.01187233627262e+006	(1.45769713783756e+000dB,-5.37429722818400e+001°)
5.12861383991355e+006	(1.32660750214009e+000dB,-5.43699111316031e+001°)
5.24807460249762e+006	(1.19345306912983e+000dB,-5.49922298327677e+001°)
5.37031796370242e+006	(1.05826511773179e+000dB,-5.56096710245764e+001°)
5.49540873857613e+006	(9.21076327317111e-001dB,-5.62219884565804e+001°)
5.62341325190338e+006	(7.81920664946958e-001dB,-5.68289473185950e+001°)
5.75439937337145e+006	(6.40833271294935e-001dB,-5.74303245138974e+001°)
5.88843655355577e+006	(4.97850345976424e-001dB,-5.80259088763178e+001°)
6.02559586074345e+006	(3.53009032983626e-001dB,-5.86155013323053e+001°)
6.16595001861470e+006	(2.06347306888663e-001dB,-5.91989150094427e+001°)
6.30957344480180e+006	(5.79038604361833e-002dB,-5.97759752932473e+001°)
6.45654229034642e+006	(-9.22820058984995e-002dB,-6.03465198344038e+001°)
6.60693448007582e+006	(-2.44170491858172e-001dB,-6.09103985088530e+001°)
6.76082975391968e+006	(-3.97721402382633e-001dB,-6.14674733333853e+001°)
6.91830970918922e+006	(-5.52894249193394e-001dB,-6.20176183395771e+001°)
7.07945784384123e+006	(-7.09648348612797e-001dB,-6.25607194090492e+001°)
7.24435960074975e+006	(-8.67942915299049e-001dB,-6.30966740731304e+001°)
7.41310241300902e+006	(-1.02773715163101e+000dB,-6.36253912800746e+001°)
7.58577575029168e+006	(-1.18899033252724e+000dB,-6.41467911330043e+001°)
7.76247116628676e+006	(-1.35166188553296e+000dB,-6.46608046017507e+001°)
7.94328234724265e+006	(-1.51571146605481e+000dB,-6.51673732117233e+001°)
8.12830516164082e+006	(-1.68109902766786e+000dB,-6.56664487128776e+001°)
8.31763771102654e+006	(-1.84778488745943e+000dB,-6.61579927317636e+001°)
8.51138038202359e+006	(-2.01572978641296e+000dB,-6.66419764095291e+001°)
8.70963589956062e+006	(-2.18489494486858e+000dB,-6.71183800286268e+001°)
8.91250938133727e+006	(-2.35524211312902e+000dB,-6.75871926308348e+001°)
9.12010839355890e+006	(-2.52673361730628e+000dB,-6.80484116290504e+001°)
9.33254300796971e+006	(-2.69933240052903e+000dB,-6.85020424151575e+001°)
9.54992586021416e+006	(-2.87300205965167e+000dB,-6.89480979661050e+001°)
9.77237220955790e+006	(-3.04770687762315e+000dB,-6.93865984501657e+001°)
9.99999999999979e+006	(-3.22341185168885e+000dB,-6.98175708351767e+001°)
1.02329299228073e+007	(-3.40008271760996e+000dB,-7.02410485003978e+001°)
1.04712854805088e+007	(-3.57768597009424e+000dB,-7.06570708534540e+001°)
1.07151930523758e+007	(-3.75618887963811e+000dB,-7.10656829536769e+001°)
1.09647819614316e+007	(-3.93555950598476e+000dB,-7.14669351429949e+001°)
1.12201845430194e+007	(-4.11576670840453e+000dB,-7.18608826853825e+001°)
1.14815362149686e+007	(-4.29678015300457e+000dB,-7.22475854157301e+001°)
1.17489755493950e+007	(-4.47857031727305e+000dB,-7.26271073988686e+001°)
1.20226443461739e+007	(-4.66110849206071e+000dB,-7.29995165993524e+001°)
1.23026877081236e+007	(-4.84436678119815e+000dB,-7.33648845624902e+001°)
