Freq.	V(vout)
3.01995172040198e+003	(-6.74646140191926e-004dB,-1.22791369220454e-002°)
3.09029543251356e+003	(-6.74373058892713e-004dB,-1.25651552163114e-002°)
3.16227766016835e+003	(-6.74087107669670e-004dB,-1.28578357648759e-002°)
3.23593656929625e+003	(-6.73787679980614e-004dB,-1.31573337538926e-002°)
3.31131121482588e+003	(-6.73474140701521e-004dB,-1.34638079844307e-002°)
3.38844156139199e+003	(-6.73145824768657e-004dB,-1.37774209566884e-002°)
3.46736850452528e+003	(-6.72802035790825e-004dB,-1.40983389561705e-002°)
3.54813389233572e+003	(-6.72442044535263e-004dB,-1.44267321418720e-002°)
3.63078054770097e+003	(-6.72065087417422e-004dB,-1.47627746365186e-002°)
3.71535229097168e+003	(-6.71670364858599e-004dB,-1.51066446189097e-002°)
3.80189396320557e+003	(-6.71257039598268e-004dB,-1.54585244184116e-002°)
3.89045144994276e+003	(-6.70824234919597e-004dB,-1.58186006116568e-002°)
3.98107170553493e+003	(-6.70371032787226e-004dB,-1.61870641214929e-002°)
4.07380277804108e+003	(-6.69896471904983e-004dB,-1.65641103182408e-002°)
4.16869383470331e+003	(-6.69399545653073e-004dB,-1.69499391233108e-002°)
4.26579518801588e+003	(-6.68879199989569e-004dB,-1.73447551152351e-002°)
4.36515832240161e+003	(-6.68334331197617e-004dB,-1.77487676381718e-002°)
4.46683592150958e+003	(-6.67763783532340e-004dB,-1.81621909129367e-002°)
4.57088189614870e+003	(-6.67166346788663e-004dB,-1.85852441506252e-002°)
4.67735141287193e+003	(-6.66540753722566e-004dB,-1.90181516688821e-002°)
4.78630092322633e+003	(-6.65885677366241e-004dB,-1.94611430108808e-002°)
4.89778819368441e+003	(-6.65199728216937e-004dB,-1.99144530670783e-002°)
5.01187233627267e+003	(-6.64481451284027e-004dB,-2.03783221998073e-002°)
5.12861383991359e+003	(-6.63729323005902e-004dB,-2.08529963707733e-002°)
5.24807460249767e+003	(-6.62941748021242e-004dB,-2.13387272715256e-002°)
5.37031796370247e+003	(-6.62117055779236e-004dB,-2.18357724569683e-002°)
5.49540873857618e+003	(-6.61253496996485e-004dB,-2.23443954819874e-002°)
5.62341325190343e+003	(-6.60349239946096e-004dB,-2.28648660412613e-002°)
5.75439937337150e+003	(-6.59402366585743e-004dB,-2.33974601123336e-002°)
5.88843655355582e+003	(-6.58410868463917e-004dB,-2.39424601020216e-002°)
6.02559586074351e+003	(-6.57372642488293e-004dB,-2.45001549962401e-002°)
6.16595001861475e+003	(-6.56285486442396e-004dB,-2.50708405133190e-002°)
6.30957344480186e+003	(-6.55147094320012e-004dB,-2.56548192608990e-002°)
6.45654229034648e+003	(-6.53955051442628e-004dB,-2.62524008964851e-002°)
6.60693448007588e+003	(-6.52706829330976e-004dB,-2.68639022917468e-002°)
6.76082975391974e+003	(-6.51399780337412e-004dB,-2.74896477006525e-002°)
6.91830970918928e+003	(-6.50031132040132e-004dB,-2.81299689315247e-002°)
7.07945784384129e+003	(-6.48597981357722e-004dB,-2.87852055231138e-002°)
7.24435960074981e+003	(-6.47097288381177e-004dB,-2.94557049247745e-002°)
7.41310241300908e+003	(-6.45525869950379e-004dB,-3.01418226808565e-002°)
7.58577575029174e+003	(-6.43880392872825e-004dB,-3.08439226193891e-002°)
7.76247116628682e+003	(-6.42157366877178e-004dB,-3.15623770451786e-002°)
7.94328234724272e+003	(-6.40353137200385e-004dB,-3.22975669374080e-002°)
8.12830516164089e+003	(-6.38463876827669e-004dB,-3.30498821518539e-002°)
8.31763771102661e+003	(-6.36485578393085e-004dB,-3.38197216278236e-002°)
8.51138038202366e+003	(-6.34414045663527e-004dB,-3.46074935999249e-002°)
8.70963589956070e+003	(-6.32244884650530e-004dB,-3.54136158147822e-002°)
8.91250938133734e+003	(-6.29973494277548e-004dB,-3.62385157528156e-002°)
9.12010839355898e+003	(-6.27595056622008e-004dB,-3.70826308552001e-002°)
9.33254300796979e+003	(-6.25104526709002e-004dB,-3.79464087561297e-002°)
9.54992586021424e+003	(-6.22496621800678e-004dB,-3.88303075205065e-002°)
9.77237220955798e+003	(-6.19765810192925e-004dB,-3.97347958871877e-002°)
9.99999999999987e+003	(-6.16906299466312e-004dB,-4.06603535179178e-002°)
1.02329299228074e+004	(-6.13912024231800e-004dB,-4.16074712520801e-002°)
1.04712854805089e+004	(-6.10776633246823e-004dB,-4.25766513674087e-002°)
1.07151930523759e+004	(-6.07493475934554e-004dB,-4.35684078467924e-002°)
1.09647819614317e+004	(-6.04055588286098e-004dB,-4.45832666513251e-002°)
1.12201845430195e+004	(-6.00455678102255e-004dB,-4.56217659997436e-002°)
1.14815362149687e+004	(-5.96686109508295e-004dB,-4.66844566544039e-002°)
1.17489755493951e+004	(-5.92738886759144e-004dB,-4.77719022139515e-002°)
1.20226443461740e+004	(-5.88605637285818e-004dB,-4.88846794128459e-002°)
1.23026877081237e+004	(-5.84277593931025e-004dB,-5.00233784278972e-002°)
1.25892541179415e+004	(-5.79745576362417e-004dB,-5.11886031919874e-002°)
1.28824955169312e+004	(-5.74999971583450e-004dB,-5.23809717151332e-002°)
1.31825673855639e+004	(-5.70030713564069e-004dB,-5.36011164130887e-002°)
1.34896288259164e+004	(-5.64827261865884e-004dB,-5.48496844436347e-002°)
1.38038426460287e+004	(-5.59378579307187e-004dB,-5.61273380507685e-002°)
1.41253754462274e+004	(-5.53673108534764e-004dB,-5.74347549169599e-002°)
1.44543977074591e+004	(-5.47698747517017e-004dB,-5.87726285236732e-002°)
1.47910838816819e+004	(-5.41442823888027e-004dB,-6.01416685203626e-002°)
1.51356124843619e+004	(-5.34892068030750e-004dB,-6.15426011021118e-002°)
1.54881661891246e+004	(-5.28032584970754e-004dB,-6.29761693961694e-002°)
1.58489319246109e+004	(-5.20849824879972e-004dB,-6.44431338575484e-002°)
1.62181009735891e+004	(-5.13328552214639e-004dB,-6.59442726739416e-002°)
1.65958690743754e+004	(-5.05452813426735e-004dB,-6.74803821801464e-002°)
1.69824365246172e+004	(-4.97205903080229e-004dB,-6.90522772822524e-002°)
1.73780082874935e+004	(-4.88570328457100e-004dB,-7.06607918918135e-002°)
1.77827941003890e+004	(-4.79527772433319e-004dB,-7.23067793702400e-002°)
1.81970085860996e+004	(-4.70059054619137e-004dB,-7.39911129836714e-002°)
1.86208713666284e+004	(-4.60144090705902e-004dB,-7.57146863685706e-002°)
1.90546071796322e+004	(-4.49761849839212e-004dB,-7.74784140083032e-002°)
1.94984459975802e+004	(-4.38890310002129e-004dB,-7.92832317209601e-002°)
1.99526231496885e+004	(-4.27506411346885e-004dB,-8.11300971587185e-002°)
2.04173794466950e+004	(-4.15586007234158e-004dB,-8.30199903189878e-002°)
2.08929613085401e+004	(-4.03103813038901e-004dB,-8.49539140676554e-002°)
2.13796208950220e+004	(-3.90033352534897e-004dB,-8.69328946747146e-002°)
2.18776162394952e+004	(-3.76346901693312e-004dB,-8.89579823625756e-002°)
2.23872113856831e+004	(-3.62015429917687e-004dB,-9.10302518673759e-002°)
2.29086765276774e+004	(-3.47008538449450e-004dB,-9.31508030136054e-002°)
2.34422881531989e+004	(-3.31294395893118e-004dB,-9.53207613023748e-002°)
2.39883291901946e+004	(-3.14839670700446e-004dB,-9.75412785136595e-002°)
2.45470891568500e+004	(-2.97609460455717e-004dB,-9.98135333228712e-002°)
2.51188643150954e+004	(-2.79567217873810e-004dB,-1.02138731932106e-001°)
2.57039578276883e+004	(-2.60674673247229e-004dB,-1.04518108716431e-001°)
2.63026799189534e+004	(-2.40891753303956e-004dB,-1.06952926885595e-001°)
2.69153480392688e+004	(-2.20176496189251e-004dB,-1.09444479161539e-001°)
2.75422870333813e+004	(-1.98484962451376e-004dB,-1.11994088472090e-001°)
2.81838293126441e+004	(-1.75771141863089e-004dB,-1.14603108661283e-001°)
2.88403150312656e+004	(-1.51986855823982e-004dB,-1.17272925216684e-001°)
2.95120922666634e+004	(-1.27081655165020e-004dB,-1.20004956014172e-001°)
3.01995172040197e+004	(-1.01002713136170e-004dB,-1.22800652080618e-001°)
3.09029543251354e+004	(-7.36947133571510e-005dB,-1.25661498374899e-001°)
3.16227766016833e+004	(-4.50997324892181e-005dB,-1.28589014587758e-001°)
3.23593656929623e+004	(-1.51571173840586e-005dB,-1.31584755960929e-001°)
3.31131121482586e+004	(1.61966436024756e-005dB,-1.34650314126080e-001°)
3.38844156139197e+004	(4.90280552858342e-005dB,-1.37787317964062e-001°)
3.46736850452526e+004	(8.34067567558141e-005dB,-1.40997434484983e-001°)
3.54813389233570e+004	(1.19405669068675e-004dB,-1.44282369729669e-001°)
3.63078054770096e+004	(1.57101149921112e-004dB,-1.47643869693053e-001°)
3.71535229097167e+004	(1.96573155638918e-004dB,-1.51083721270076e-001°)
3.80189396320555e+004	(2.37905410752261e-004dB,-1.54603753224705e-001°)
3.89045144994275e+004	(2.81185585612504e-004dB,-1.58205837182661e-001°)
3.98107170553491e+004	(3.26505482343311e-004dB,-1.61891888648506e-001°)
4.07380277804107e+004	(3.73961229595971e-004dB,-1.65663868047727e-001°)
4.16869383470329e+004	(4.23653486416616e-004dB,-1.69523781794503e-001°)
4.26579518801586e+004	(4.75687655835540e-004dB,-1.73473683385856e-001°)
4.36515832240159e+004	(5.30174108389289e-004dB,-1.77515674522883e-001°)
4.46683592150956e+004	(5.87228416295013e-004dB,-1.81651906259824e-001°)
4.57088189614868e+004	(6.46971598612438e-004dB,-1.85884580181737e-001°)
4.67735141287191e+004	(7.09530377952102e-004dB,-1.90215949611575e-001°)
4.78630092322631e+004	(7.75037449313168e-004dB,-1.94648320847470e-001°)
4.89778819368439e+004	(8.43631761606619e-004dB,-1.99184054431081e-001°)
5.01187233627264e+004	(9.15458812403717e-004dB,-2.03825566447893e-001°)
5.12861383991357e+004	(9.90670956645711e-004dB,-2.08575329860365e-001°)
5.24807460249764e+004	(1.06942772984191e-003dB,-2.13435875874869e-001°)
5.37031796370244e+004	(1.15189618659108e-003dB,-2.18409795343398e-001°)
5.49540873857616e+004	(1.23825125498647e-003dB,-2.23499740201059e-001°)
5.62341325190340e+004	(1.32867610780158e-003dB,-2.28708424940373e-001°)
5.75439937337148e+004	(1.42336255114059e-003dB,-2.34038628123524e-001°)
5.88843655355580e+004	(1.52251143144462e-003dB,-2.39493193933599e-001°)
6.02559586074348e+004	(1.62633306171136e-003dB,-2.45075033766083e-001°)
6.16595001861472e+004	(1.73504766779947e-003dB,-2.50787127861729e-001°)
6.30957344480183e+004	(1.84888585580194e-003dB,-2.56632526982164e-001°)
6.45654229034645e+004	(1.96808910147479e-003dB,-2.62614354129440e-001°)
6.60693448007586e+004	(2.09291026280822e-003dB,-2.68735806310952e-001°)
6.76082975391971e+004	(2.22361411672912e-003dB,-2.75000156351139e-001°)
6.91830970918925e+004	(2.36047792118423e-003dB,-2.81410754751429e-001°)
7.07945784384127e+004	(2.50379200377396e-003dB,-2.87971031599904e-001°)
7.24435960074979e+004	(2.65386037817405e-003dB,-2.94684498532409e-001°)
7.41310241300906e+004	(2.81100138967419e-003dB,-3.01554750746630e-001°)
7.58577575029172e+004	(2.97554839123913e-003dB,-3.08585469070968e-001°)
7.76247116628679e+004	(3.14785045151765e-003dB,-3.15780422089957e-001°)
7.94328234724269e+004	(3.32827309631627e-003dB,-3.23143468328132e-001°)
8.12830516164086e+004	(3.51719908516055e-003dB,-3.30678558494307e-001°)
8.31763771102658e+004	(3.71502922455150e-003dB,-3.38389737788332e-001°)
8.51138038202363e+004	(3.92218321975323e-003dB,-3.46281148272411e-001°)
8.70963589956067e+004	(4.13910056686843e-003dB,-3.54357031309294e-001°)
8.91250938133731e+004	(4.36624148717809e-003dB,-3.62621730069637e-001°)
9.12010839355895e+004	(4.60408790571439e-003dB,-3.71079692110991e-001°)
9.33254300796976e+004	(4.85314447626278e-003dB,-3.79735472030966e-001°)
9.54992586021420e+004	(5.11393965489900e-003dB,-3.88593734197289e-001°)
9.77237220955795e+004	(5.38702682450652e-003dB,-3.97659255557546e-001°)
9.99999999999984e+004	(5.67298547264783e-003dB,-4.06936928531551e-001°)
1.02329299228074e+005	(5.97242242534626e-003dB,-4.16431763989463e-001°)
1.04712854805088e+005	(6.28597313953359e-003dB,-4.26148894318872e-001°)
1.07151930523759e+005	(6.61430305692470e-003dB,-4.36093576584320e-001°)
1.09647819614317e+005	(6.95810902230150e-003dB,-4.46271195782779e-001°)
1.12201845430195e+005	(7.31812076931029e-003dB,-4.56687268198952e-001°)
1.14815362149686e+005	(7.69510247708147e-003dB,-4.67347444864315e-001°)
1.17489755493951e+005	(8.08985440106291e-003dB,-4.78257515124143e-001°)
1.20226443461739e+005	(8.50321458163143e-003dB,-4.89423410316904e-001°)
1.23026877081236e+005	(8.93606063433970e-003dB,-5.00851207570810e-001°)
1.25892541179415e+005	(9.38931162577509e-003dB,-5.12547133722237e-001°)
1.28824955169311e+005	(9.86393003911321e-003dB,-5.24517569361608e-001°)
1.31825673855639e+005	(1.03609238338313e-002dB,-5.36769053011887e-001°)
1.34896288259163e+005	(1.08813486042034e-002dB,-5.49308285445786e-001°)
1.38038426460286e+005	(1.14263098413432e-002dB,-5.62142134147914e-001°)
1.41253754462273e+005	(1.19969653039720e-002dB,-5.75277637928278e-001°)
1.44543977074590e+005	(1.25945275032106e-002dB,-5.88722011694374e-001°)
1.47910838816818e+005	(1.32202663070466e-002dB,-6.02482651389125e-001°)
1.51356124843618e+005	(1.38755116703974e-002dB,-6.16567139102777e-001°)
1.54881661891246e+005	(1.45616564969897e-002dB,-6.30983248366989e-001°)
1.58489319246109e+005	(1.52801596395921e-002dB,-6.45738949640321e-001°)
1.62181009735890e+005	(1.60325490455143e-002dB,-6.60842415994490e-001°)
1.65958690743753e+005	(1.68204250545937e-002dB,-6.76302029011853e-001°)
1.69824365246172e+005	(1.76454638573243e-002dB,-6.92126384904784e-001°)
1.73780082874935e+005	(1.85094211210954e-002dB,-7.08324300868821e-001°)
1.77827941003889e+005	(1.94141357930595e-002dB,-7.24904821681926e-001°)
1.81970085860995e+005	(2.03615340884721e-002dB,-7.41877226563162e-001°)
1.86208713666284e+005	(2.13536336738523e-002dB,-7.59251036305116e-001°)
1.90546071796322e+005	(2.23925480548649e-002dB,-7.77036020695280e-001°)
1.94984459975801e+005	(2.34804911792350e-002dB,-7.95242206242643e-001°)
1.99526231496885e+005	(2.46197822657200e-002dB,-8.13879884227053e-001°)
2.04173794466949e+005	(2.58128508705043e-002dB,-8.32959619090015e-001°)
2.08929613085400e+005	(2.70622422033568e-002dB,-8.52492257186861e-001°)
2.13796208950220e+005	(2.83706227060936e-002dB,-8.72488935922042e-001°)
2.18776162394952e+005	(2.97407859070485e-002dB,-8.92961093290102e-001°)
2.23872113856830e+005	(3.11756585656050e-002dB,-9.13920477847427e-001°)
2.29086765276773e+005	(3.26783071218548e-002dB,-9.35379159140805e-001°)
2.34422881531988e+005	(3.42519444671459e-002dB,-9.57349538621384e-001°)
2.39883291901945e+005	(3.58999370523155e-002dB,-9.79844361074152e-001°)
2.45470891568499e+005	(3.76258123510167e-002dB,-1.00287672659559e+000°)
2.51188643150954e+005	(3.94332666969824e-002dB,-1.02646010315449e+000°)
2.57039578276882e+005	(4.13261735147298e-002dB,-1.05060833977290e+000°)
2.63026799189534e+005	(4.33085919644784e-002dB,-1.07533568036804e+000°)
2.69153480392687e+005	(4.53847760233359e-002dB,-1.10065677829754e+000°)
2.75422870333812e+005	(4.75591840259171e-002dB,-1.12658671165463e+000°)
2.81838293126440e+005	(4.98364886890024e-002dB,-1.15314099936283e+000°)
2.88403150312656e+005	(5.22215876462806e-002dB,-1.18033561812335e+000°)
2.95120922666633e+005	(5.47196145207716e-002dB,-1.20818702027240e+000°)
3.01995172040196e+005	(5.73359505641951e-002dB,-1.23671215261011e+000°)
3.09029543251354e+005	(6.00762368942165e-002dB,-1.26592847626720e+000°)
3.16227766016832e+005	(6.29463873626185e-002dB,-1.29585398768043e+000°)
3.23593656929623e+005	(6.59526020892697e-002dB,-1.32650724075378e+000°)
3.31131121482585e+005	(6.91013816990435e-002dB,-1.35790737028775e+000°)
3.38844156139197e+005	(7.23995423011926e-002dB,-1.39007411676593e+000°)
3.46736850452526e+005	(7.58542312531943e-002dB,-1.42302785259493e+000°)
3.54813389233569e+005	(7.94729437537487e-002dB,-1.45678960990128e+000°)
3.63078054770095e+005	(8.32635403126193e-002dB,-1.49138110999743e+000°)
3.71535229097166e+005	(8.72342651480551e-002dB,-1.52682479463804e+000°)
3.80189396320555e+005	(9.13937655658934e-002dB,-1.56314385919753e+000°)
3.89045144994274e+005	(9.57511123783119e-002dB,-1.60036228791095e+000°)
3.98107170553490e+005	(1.00315821423730e-001dB,-1.63850489133191e+000°)
4.07380277804106e+005	(1.05097876254053e-001dB,-1.67759734617454e+000°)
4.16869383470328e+005	(1.10107752059638e-001dB,-1.71766623772041e+000°)
4.26579518801585e+005	(1.15356440907663e-001dB,-1.75873910498761e+000°)
4.36515832240158e+005	(1.20855478374638e-001dB,-1.80084448887519e+000°)
4.46683592150955e+005	(1.26616971659876e-001dB,-1.84401198351655e+000°)
4.57088189614867e+005	(1.32653629272838e-001dB,-1.88827229109471e+000°)
4.67735141287190e+005	(1.38978792394217e-001dB,-1.93365728039608e+000°)
4.78630092322630e+005	(1.45606468018017e-001dB,-1.98020004940415e+000°)
4.89778819368438e+005	(1.52551363989918e-001dB,-2.02793499226205e+000°)
5.01187233627263e+005	(1.59828926066015e-001dB,-2.07689787096384e+000°)
5.12861383991356e+005	(1.67455377125572e-001dB,-2.12712589216779e+000°)
5.24807460249763e+005	(1.75447758681813e-001dB,-2.17865778956225e+000°)
5.37031796370243e+005	(1.83823974846255e-001dB,-2.23153391225599e+000°)
5.49540873857615e+005	(1.92602838914230e-001dB,-2.28579631971043e+000°)
5.62341325190339e+005	(2.01804122753100e-001dB,-2.34148888378224e+000°)
5.75439937337147e+005	(2.11448609189345e-001dB,-2.39865739849993e+000°)
5.88843655355579e+005	(2.21558147606981e-001dB,-2.45734969826203e+000°)
6.02559586074347e+005	(2.32155712987675e-001dB,-2.51761578521273e+000°)
6.16595001861471e+005	(2.43265468642415e-001dB,-2.57950796662868e+000°)
6.30957344480182e+005	(2.54912832906192e-001dB,-2.64308100323756e+000°)
6.45654229034644e+005	(2.67124550090814e-001dB,-2.70839226948458e+000°)
6.60693448007584e+005	(2.79928766017103e-001dB,-2.77550192687232e+000°)
6.76082975391970e+005	(2.93355108476433e-001dB,-2.84447311161892e+000°)
6.91830970918924e+005	(3.07434773003495e-001dB,-2.91537213801688e+000°)
7.07945784384125e+005	(3.22200614377202e-001dB,-2.98826871902605e+000°)
7.24435960074977e+005	(3.37687244305654e-001dB,-3.06323620580664e+000°)
7.41310241300904e+005	(3.53931135794119e-001dB,-3.14035184809192e+000°)
7.58577575029170e+005	(3.70970734742943e-001dB,-3.21969707751793e+000°)
7.76247116628678e+005	(3.88846579375407e-001dB,-3.30135781627552e+000°)
7.94328234724267e+005	(4.07601428154803e-001dB,-3.38542481372905e+000°)
8.12830516164085e+005	(4.27280396915753e-001dB,-3.47199401396471e+000°)
8.31763771102656e+005	(4.47931106008565e-001dB,-3.56116695759140e+000°)
8.51138038202361e+005	(4.69603838337328e-001dB,-3.65305122152932e+000°)
8.70963589956065e+005	(4.92351709264479e-001dB,-3.74776090099000e+000°)
8.91250938133729e+005	(5.16230849457433e-001dB,-3.84541713838821e+000°)
9.12010839355893e+005	(5.41300601868408e-001dB,-3.94614870454083e+000°)
9.33254300796974e+005	(5.67623734168088e-001dB,-4.05009263821289e+000°)
9.54992586021419e+005	(5.95266668100072e-001dB,-4.15739495088292e+000°)
9.77237220955793e+005	(6.24299727387065e-001dB,-4.26821140453473e+000°)
9.99999999999982e+005	(6.54797406005777e-001dB,-4.38270837136384e+000°)
1.02329299228074e+006	(6.86838658856932e-001dB,-4.50106378553860e+000°)
1.04712854805088e+006	(7.20507217094464e-001dB,-4.62346819860868e+000°)
1.07151930523759e+006	(7.55891930647164e-001dB,-4.75012595184448e+000°)
1.09647819614316e+006	(7.93087140771855e-001dB,-4.88125648076328e+000°)
1.12201845430194e+006	(8.32193085825039e-001dB,-5.01709576940463e+000°)
1.14815362149686e+006	(8.73316343836331e-001dB,-5.15789797462329e+000°)
1.17489755493951e+006	(9.16570315919357e-001dB,-5.30393724384853e+000°)
1.20226443461739e+006	(9.62075755072905e-001dB,-5.45550975351146e+000°)
1.23026877081236e+006	(1.00996134551717e+000dB,-5.61293599977974e+000°)
1.25892541179414e+006	(1.06036433838909e+000dB,-5.77656337850465e+000°)
1.28824955169311e+006	(1.11343125040064e+000dB,-5.94676909755301e+000°)
1.31825673855638e+006	(1.16931863296131e+000dB,-6.12396347218013e+000°)
1.34896288259163e+006	(1.22819392029970e+000dB,-6.30859366306728e+000°)
1.38038426460286e+006	(1.29023636631180e+000dB,-6.50114792742923e+000°)
1.41253754462273e+006	(1.35563808124099e+000dB,-6.70216046660843e+000°)
1.44543977074590e+006	(1.42460518088762e+000dB,-6.91221696933332e+000°)
1.47910838816818e+006	(1.49735906288960e+000dB,-7.13196096898522e+000°)
1.51356124843618e+006	(1.57413782674941e+000dB,-7.36210115661889e+000°)
1.54881661891245e+006	(1.65519785675570e+000dB,-7.60341982017703e+000°)
1.58489319246108e+006	(1.74081558980931e+000dB,-7.85678261567502e+000°)
1.62181009735890e+006	(1.83128949347405e+000dB,-8.12314991984653e+000°)
1.65958690743753e+006	(1.92694228339482e+000dB,-8.40359006807305e+000°)
1.69824365246171e+006	(2.02812341362415e+000dB,-8.69929484927979e+000°)
1.73780082874934e+006	(2.13521187843732e+000dB,-9.01159771466273e+000°)
1.77827941003889e+006	(2.24861936994694e+000dB,-9.34199526460235e+000°)
1.81970085860995e+006	(2.36879384227711e+000dB,-9.69217271449500e+000°)
1.86208713666283e+006	(2.49622354019941e+000dB,-1.00640342142292e+001°)
1.90546071796321e+006	(2.63144155785013e+000dB,-1.04597391193181e+001°)
1.94984459975801e+006	(2.77503100115992e+000dB,-1.08817455999431e+001°)
1.99526231496884e+006	(2.92763083537662e+000dB,-1.13328633485528e+001°)
2.04173794466949e+006	(3.08994250553247e+000dB,-1.18163176359863e+001°)
2.08929613085400e+006	(3.26273742111261e+000dB,-1.23358276097092e+001°)
2.13796208950219e+006	(3.44686539347154e+000dB,-1.28957025797375e+001°)
2.18776162394951e+006	(3.64326410056869e+000dB,-1.35009611727889e+001°)
2.23872113856830e+006	(3.85296961973324e+000dB,-1.41574797564782e+001°)
2.29086765276773e+006	(4.07712800102556e+000dB,-1.48721785862692e+001°)
2.34422881531988e+006	(4.31700772729439e+000dB,-1.56532569070232e+001°)
2.39883291901944e+006	(4.57401268196083e+000dB,-1.65104920222101e+001°)
2.45470891568498e+006	(4.84969485414909e+000dB,-1.74556225002758e+001°)
2.51188643150953e+006	(5.14576533847500e+000dB,-1.85028427155104e+001°)
2.57039578276881e+006	(5.46410103878678e+000dB,-1.96694454490276e+001°)
2.63026799189533e+006	(5.80674252845364e+000dB,-2.09766620234639e+001°)
2.69153480392686e+006	(6.17587518336580e+000dB,-2.24507660316270e+001°)
2.75422870333811e+006	(6.57378000860696e+000dB,-2.41245270916502e+001°)
2.81838293126440e+006	(7.00273085952955e+000dB,-2.60391229948385e+001°)
2.88403150312655e+006	(7.46479823487987e+000dB,-2.82466340258305e+001°)
2.95120922666633e+006	(7.96149207889798e+000dB,-3.08132295281177e+001°)
3.01995172040196e+006	(8.49313079910694e+000dB,-3.38230573976389e+001°)
3.09029543251353e+006	(9.05775461054056e+000dB,-3.73825308397505e+001°)
3.16227766016832e+006	(9.64931102346410e+000dB,-4.16238931251357e+001°)
3.23593656929622e+006	(1.02547717287637e+001dB,-4.67051098267255e+001°)
3.31131121482585e+006	(1.08499590462657e+001dB,-5.27996037692376e+001°)
3.38844156139196e+006	(1.13946028079548e+001dB,-6.00642428213885e+001°)
3.46736850452525e+006	(1.18292285063480e+001dB,-6.85718104810132e+001°)
3.54813389233568e+006	(1.20798170789916e+001dB,-7.82094862140243e+001°)
3.63078054770094e+006	(1.20767398887469e+001dB,-8.85941525927202e+001°)
3.71535229097165e+006	(1.17842252153942e+001dB,-9.91052746145897e+001°)
3.80189396320554e+006	(1.12194737570069e+001dB,-1.09077347314056e+002°)
3.89045144994273e+006	(1.04431449040038e+001dB,-1.18027200723275e+002°)
3.98107170553489e+006	(9.53066962390895e+000dB,-1.25748768448167e+002°)
4.07380277804105e+006	(8.54805531373453e+000dB,-1.32259421242919e+002°)
4.16869383470327e+006	(7.54250565424122e+000dB,-1.37695185108563e+002°)
4.26579518801584e+006	(6.54353811264436e+000dB,-1.42228741708561e+002°)
4.36515832240157e+006	(5.56772126590337e+000dB,-1.46025768717271e+002°)
4.46683592150954e+006	(4.62326495907731e+000dB,-1.49228312291919e+002°)
4.57088189614866e+006	(3.71337042369531e+000dB,-1.51951955803461e+002°)
4.67735141287189e+006	(2.83839669934596e+000dB,-1.54288523437567e+002°)
4.78630092322629e+006	(1.99717778579823e+000dB,-1.56310300025357e+002°)
4.89778819368436e+006	(1.18779523925488e+000dB,-1.58074130054905e+002°)
5.01187233627262e+006	(4.08019641310962e-001dB,-1.59624870999663e+002°)
5.12861383991355e+006	(-3.44443909605488e-001dB,-1.60998131399656e+002°)
5.24807460249762e+006	(-1.07182453181763e+000dB,-1.62222381993567e+002°)
5.37031796370242e+006	(-1.77622011471852e+000dB,-1.63320564001407e+002°)
5.49540873857613e+006	(-2.45956931449790e+000dB,-1.64311310086636e+002°)
5.62341325190338e+006	(-3.12364443066061e+000dB,-1.65209872541106e+002°)
5.75439937337145e+006	(-3.77005553329780e+000dB,-1.66028831835914e+002°)
5.88843655355577e+006	(-4.40026027038124e+000dB,-1.66778640631299e+002°)
6.02559586074345e+006	(-5.01557616401887e+000dB,-1.67468044236803e+002°)
6.16595001861470e+006	(-5.61719360082202e+000dB,-1.68104407887974e+002°)
6.30957344480180e+006	(-6.20618854004971e+000dB,-1.68693973340119e+002°)
6.45654229034642e+006	(-6.78353444104339e+000dB,-1.69242061501238e+002°)
6.60693448007582e+006	(-7.35011318775593e+000dB,-1.69753233589770e+002°)
6.76082975391968e+006	(-7.90672494500297e+000dB,-1.70231420192460e+002°)
6.91830970918922e+006	(-8.45409696713713e+000dB,-1.70680025306119e+002°)
7.07945784384123e+006	(-8.99289142420862e+000dB,-1.71102010750585e+002°)
7.24435960074975e+006	(-9.52371233070377e+000dB,-1.71499965077357e+002°)
7.41310241300902e+006	(-1.00471116680524e+001dB,-1.71876160152498e+002°)
7.58577575029168e+006	(-1.05635947904904e+001dB,-1.72232597879551e+002°)
7.76247116628676e+006	(-1.10736251982570e+001dB,-1.72571048987531e+002°)
7.94328234724265e+006	(-1.15776287546760e+001dB,-1.72893085396306e+002°)
8.12830516164082e+006	(-1.20759974156705e+001dB,-1.73200107354647e+002°)
8.31763771102654e+006	(-1.25690925323918e+001dB,-1.73493366301173e+002°)
8.51138038202359e+006	(-1.30572477802687e+001dB,-1.73773984207893e+002°)
8.70963589956062e+006	(-1.35407717610749e+001dB,-1.74042970017005e+002°)
8.91250938133727e+006	(-1.40199503186191e+001dB,-1.74301233664399e+002°)
9.12010839355890e+006	(-1.44950486033730e+001dB,-1.74549598090589e+002°)
9.33254300796971e+006	(-1.49663129167290e+001dB,-1.74788809566094e+002°)
9.54992586021416e+006	(-1.54339723615522e+001dB,-1.75019546599372e+002°)
9.77237220955790e+006	(-1.58982403222008e+001dB,-1.75242427648083e+002°)
9.99999999999979e+006	(-1.63593157941720e+001dB,-1.75458017816293e+002°)
1.02329299228073e+007	(-1.68173845809200e+001dB,-1.75666834689275e+002°)
1.04712854805088e+007	(-1.72726203731429e+001dB,-1.75869353432343e+002°)
