time	V(vin)	V(vout)
8.497724999991700e-03	2.500000e+00	2.500307e+00
8.548924999991396e-03	2.500000e+00	2.499935e+00
8.600124999991092e-03	2.500000e+00	2.499589e+00
8.651324999990788e-03	2.500000e+00	2.499268e+00
8.702524999990484e-03	2.500000e+00	2.498968e+00
8.753724999990180e-03	2.500000e+00	2.498689e+00
8.804924999989876e-03	2.500000e+00	2.498429e+00
8.856124999989572e-03	2.500000e+00	2.498187e+00
8.907324999989268e-03	2.500000e+00	2.497962e+00
8.958524999988964e-03	2.500000e+00	2.497752e+00
9.009724999988660e-03	2.500000e+00	2.497557e+00
9.060924999988356e-03	2.500000e+00	2.497375e+00
9.112124999988052e-03	2.500000e+00	2.497206e+00
9.163324999987748e-03	2.500000e+00	2.497048e+00
9.214524999987444e-03	2.500000e+00	2.496902e+00
9.265724999987139e-03	2.500000e+00	2.496765e+00
9.316924999986835e-03	2.500000e+00	2.496638e+00
9.368124999986531e-03	2.500000e+00	2.496519e+00
9.419324999986227e-03	2.500000e+00	2.496409e+00
9.470524999985923e-03	2.500000e+00	2.496306e+00
9.521724999985619e-03	2.500000e+00	2.496210e+00
9.572924999985315e-03	2.500000e+00	2.496121e+00
9.624124999985011e-03	2.500000e+00	2.496038e+00
9.675324999984707e-03	2.500000e+00	2.495961e+00
9.726524999984403e-03	2.500000e+00	2.495889e+00
9.777724999984099e-03	2.500000e+00	2.495822e+00
9.828924999983795e-03	2.500000e+00	2.495760e+00
9.880124999983491e-03	2.500000e+00	2.495702e+00
9.931324999983187e-03	2.500000e+00	2.495648e+00
9.982524999982883e-03	2.500000e+00	2.495598e+00
1.003357499999980e-02	2.500000e+00	2.495551e+00
1.008477499999950e-02	2.500000e+00	2.495507e+00
1.013597499999919e-02	2.500000e+00	2.495467e+00
1.018717499999889e-02	2.500000e+00	2.495429e+00
1.023837499999859e-02	2.500000e+00	2.495394e+00
1.028957499999828e-02	2.500000e+00	2.495361e+00
1.034077499999798e-02	2.500000e+00	2.495330e+00
1.039197499999767e-02	2.500000e+00	2.495302e+00
1.044317499999737e-02	2.500000e+00	2.495275e+00
1.049437499999707e-02	2.500000e+00	2.495250e+00
1.054557499999676e-02	2.500000e+00	2.495228e+00
1.059677499999646e-02	2.500000e+00	2.495206e+00
1.064797499999615e-02	2.500000e+00	2.495186e+00
1.069917499999585e-02	2.500000e+00	2.495167e+00
1.075037499999554e-02	2.500000e+00	2.495150e+00
1.080157499999524e-02	2.500000e+00	2.495134e+00
1.085277499999494e-02	2.500000e+00	2.495119e+00
1.090397499999463e-02	2.500000e+00	2.495105e+00
1.095517499999433e-02	2.500000e+00	2.495092e+00
1.100637499999402e-02	2.500000e+00	2.495080e+00
1.105757499999372e-02	2.500000e+00	2.495069e+00
1.110877499999342e-02	2.500000e+00	2.495058e+00
1.115997499999311e-02	2.500000e+00	2.495049e+00
1.121117499999281e-02	2.500000e+00	2.495039e+00
1.126237499999250e-02	2.500000e+00	2.495031e+00
1.131357499999220e-02	2.500000e+00	2.495023e+00
1.136477499999190e-02	2.500000e+00	2.495016e+00
1.141597499999159e-02	2.500000e+00	2.495009e+00
1.146717499999129e-02	2.500000e+00	2.495003e+00
1.151837499999098e-02	2.500000e+00	2.494997e+00
1.156957499999068e-02	2.500000e+00	2.494991e+00
1.162077499999038e-02	2.500000e+00	2.494986e+00
1.167197499999007e-02	2.500000e+00	2.494981e+00
1.172317499998977e-02	2.500000e+00	2.494977e+00
1.177437499998946e-02	2.500000e+00	2.494972e+00
1.182557499998916e-02	2.500000e+00	2.494969e+00
1.187677499998886e-02	2.500000e+00	2.494965e+00
1.192797499998855e-02	2.500000e+00	2.494962e+00
1.197917499998825e-02	2.500000e+00	2.494959e+00
1.203037499998794e-02	2.500000e+00	2.494956e+00
1.208157499998764e-02	2.500000e+00	2.494953e+00
1.213277499998733e-02	2.500000e+00	2.494951e+00
1.218397499998703e-02	2.500000e+00	2.494948e+00
1.223517499998673e-02	2.500000e+00	2.494946e+00
1.228637499998642e-02	2.500000e+00	2.494944e+00
1.233757499998612e-02	2.500000e+00	2.494942e+00
1.238877499998581e-02	2.500000e+00	2.494940e+00
1.243997499998551e-02	2.500000e+00	2.494939e+00
1.249117499998521e-02	2.500000e+00	2.494937e+00
1.254237499998490e-02	2.500000e+00	2.494936e+00
1.259357499998460e-02	2.500000e+00	2.494934e+00
1.264477499998429e-02	2.500000e+00	2.494933e+00
1.269597499998399e-02	2.500000e+00	2.494932e+00
1.274717499998369e-02	2.500000e+00	2.494931e+00
1.279837499998338e-02	2.500000e+00	2.494930e+00
1.284957499998308e-02	2.500000e+00	2.494929e+00
1.290077499998277e-02	2.500000e+00	2.494928e+00
1.295197499998247e-02	2.500000e+00	2.494927e+00
1.300317499998217e-02	2.500000e+00	2.494926e+00
1.305437499998186e-02	2.500000e+00	2.494926e+00
1.310557499998156e-02	2.500000e+00	2.494925e+00
1.315677499998125e-02	2.500000e+00	2.494925e+00
1.320797499998095e-02	2.500000e+00	2.494924e+00
1.325917499998065e-02	2.500000e+00	2.494923e+00
1.331037499998034e-02	2.500000e+00	2.494923e+00
1.336157499998004e-02	2.500000e+00	2.494922e+00
1.341277499997973e-02	2.500000e+00	2.494922e+00
1.346397499997943e-02	2.500000e+00	2.494922e+00
1.351517499997913e-02	2.500000e+00	2.494921e+00
1.356637499997882e-02	2.500000e+00	2.494921e+00
1.361757499997852e-02	2.500000e+00	2.494920e+00
1.366877499997821e-02	2.500000e+00	2.494920e+00
1.371997499997791e-02	2.500000e+00	2.494920e+00
1.377117499997760e-02	2.500000e+00	2.494920e+00
1.382237499997730e-02	2.500000e+00	2.494920e+00
1.387357499997700e-02	2.500000e+00	2.494919e+00
1.392477499997669e-02	2.500000e+00	2.494919e+00
1.397597499997639e-02	2.500000e+00	2.494919e+00
1.402717499997608e-02	2.500000e+00	2.494919e+00
1.407837499997578e-02	2.500000e+00	2.494919e+00
1.412957499997548e-02	2.500000e+00	2.494918e+00
1.418077499997517e-02	2.500000e+00	2.494918e+00
1.423197499997487e-02	2.500000e+00	2.494918e+00
1.428317499997456e-02	2.500000e+00	2.494918e+00
1.433437499997426e-02	2.500000e+00	2.494918e+00
1.438557499997396e-02	2.500000e+00	2.494918e+00
1.443677499997365e-02	2.500000e+00	2.494918e+00
1.448797499997335e-02	2.500000e+00	2.494918e+00
1.453917499997304e-02	2.500000e+00	2.494917e+00
1.459037499997274e-02	2.500000e+00	2.494917e+00
1.464157499997244e-02	2.500000e+00	2.494917e+00
1.469277499997213e-02	2.500000e+00	2.494917e+00
1.474397499997183e-02	2.500000e+00	2.494917e+00
1.479517499997152e-02	2.500000e+00	2.494917e+00
1.484637499997122e-02	2.500000e+00	2.494917e+00
1.489757499997092e-02	2.500000e+00	2.494917e+00
1.494877499997061e-02	2.500000e+00	2.494917e+00
1.499997499997031e-02	2.500000e+00	2.494917e+00
