v1	V(vout)
2.405400000000011e+000	6.769734e-002
2.405500000000012e+000	6.775578e-002
2.405600000000012e+000	6.781428e-002
2.405700000000012e+000	6.787283e-002
2.405800000000012e+000	6.793144e-002
2.405900000000012e+000	6.799012e-002
2.406000000000013e+000	6.804885e-002
2.406100000000013e+000	6.810764e-002
2.406200000000013e+000	6.816649e-002
2.406300000000013e+000	6.822539e-002
2.406400000000013e+000	6.828436e-002
2.406500000000014e+000	6.834339e-002
2.406600000000014e+000	6.840247e-002
2.406700000000014e+000	6.846161e-002
2.406800000000014e+000	6.852081e-002
2.406900000000015e+000	6.858008e-002
2.407000000000015e+000	6.863940e-002
2.407100000000015e+000	6.869878e-002
2.407200000000015e+000	6.875822e-002
2.407300000000015e+000	6.881772e-002
2.407400000000016e+000	6.887729e-002
2.407500000000016e+000	6.893691e-002
2.407600000000016e+000	6.899659e-002
2.407700000000016e+000	6.905633e-002
2.407800000000016e+000	6.911613e-002
2.407900000000017e+000	6.917600e-002
2.408000000000017e+000	6.923592e-002
2.408100000000017e+000	6.929591e-002
2.408200000000017e+000	6.935595e-002
2.408300000000017e+000	6.941605e-002
2.408400000000018e+000	6.947622e-002
2.408500000000018e+000	6.953645e-002
2.408600000000018e+000	6.959675e-002
2.408700000000018e+000	6.965709e-002
2.408800000000019e+000	6.971751e-002
2.408900000000019e+000	6.977799e-002
2.409000000000019e+000	6.983852e-002
2.409100000000019e+000	6.989912e-002
2.409200000000019e+000	6.995978e-002
2.409300000000020e+000	7.002051e-002
2.409400000000020e+000	7.008129e-002
2.409500000000020e+000	7.014214e-002
2.409600000000020e+000	7.020306e-002
2.409700000000020e+000	7.026403e-002
2.409800000000021e+000	7.032507e-002
2.409900000000021e+000	7.038616e-002
2.410000000000021e+000	7.044733e-002
2.410100000000021e+000	7.050855e-002
2.410200000000021e+000	7.056985e-002
2.410300000000022e+000	7.063120e-002
2.410400000000022e+000	7.069262e-002
2.410500000000022e+000	7.075410e-002
2.410600000000022e+000	7.081565e-002
2.410700000000023e+000	7.087725e-002
2.410800000000023e+000	7.093893e-002
2.410900000000023e+000	7.100067e-002
2.411000000000023e+000	7.106247e-002
2.411100000000023e+000	7.112433e-002
2.411200000000024e+000	7.118626e-002
2.411300000000024e+000	7.124826e-002
2.411400000000024e+000	7.131032e-002
2.411500000000024e+000	7.137244e-002
2.411600000000024e+000	7.143464e-002
2.411700000000025e+000	7.149689e-002
2.411800000000025e+000	7.155921e-002
2.411900000000025e+000	7.162160e-002
2.412000000000025e+000	7.168406e-002
2.412100000000025e+000	7.174657e-002
2.412200000000026e+000	7.180916e-002
2.412300000000026e+000	7.187181e-002
2.412400000000026e+000	7.193453e-002
2.412500000000026e+000	7.199731e-002
2.412600000000027e+000	7.206016e-002
2.412700000000027e+000	7.212307e-002
2.412800000000027e+000	7.218606e-002
2.412900000000027e+000	7.224911e-002
2.413000000000027e+000	7.231223e-002
2.413100000000028e+000	7.237541e-002
2.413200000000028e+000	7.243866e-002
2.413300000000028e+000	7.250199e-002
2.413400000000028e+000	7.256537e-002
2.413500000000028e+000	7.262883e-002
2.413600000000029e+000	7.269235e-002
2.413700000000029e+000	7.275594e-002
2.413800000000029e+000	7.281960e-002
2.413900000000029e+000	7.288333e-002
2.414000000000030e+000	7.294712e-002
2.414100000000030e+000	7.301099e-002
2.414200000000030e+000	7.307492e-002
2.414300000000030e+000	7.313892e-002
2.414400000000030e+000	7.320300e-002
2.414500000000031e+000	7.326713e-002
2.414600000000031e+000	7.333134e-002
2.414700000000031e+000	7.339562e-002
2.414800000000031e+000	7.345998e-002
2.414900000000031e+000	7.352439e-002
2.415000000000032e+000	7.358888e-002
2.415100000000032e+000	7.365344e-002
2.415200000000032e+000	7.371807e-002
2.415300000000032e+000	7.378276e-002
2.415400000000032e+000	7.384754e-002
2.415500000000033e+000	7.391237e-002
2.415600000000033e+000	7.397728e-002
2.415700000000033e+000	7.404227e-002
2.415800000000033e+000	7.410733e-002
2.415900000000034e+000	7.417244e-002
2.416000000000034e+000	7.423764e-002
2.416100000000034e+000	7.430291e-002
2.416200000000034e+000	7.436825e-002
2.416300000000034e+000	7.443366e-002
2.416400000000035e+000	7.449915e-002
2.416500000000035e+000	7.456470e-002
2.416600000000035e+000	7.463033e-002
2.416700000000035e+000	7.469603e-002
2.416800000000035e+000	7.476180e-002
2.416900000000036e+000	7.482765e-002
2.417000000000036e+000	7.489356e-002
2.417100000000036e+000	7.495955e-002
2.417200000000036e+000	7.502562e-002
2.417300000000036e+000	7.509176e-002
2.417400000000037e+000	7.515797e-002
2.417500000000037e+000	7.522426e-002
2.417600000000037e+000	7.529061e-002
2.417700000000037e+000	7.535705e-002
2.417800000000038e+000	7.542356e-002
2.417900000000038e+000	7.549014e-002
2.418000000000038e+000	7.555680e-002
2.418100000000038e+000	7.562353e-002
2.418200000000038e+000	7.569034e-002
2.418300000000039e+000	7.575722e-002
2.418400000000039e+000	7.582417e-002
2.418500000000039e+000	7.589120e-002
2.418600000000039e+000	7.595831e-002
2.418700000000039e+000	7.602550e-002
2.418800000000040e+000	7.609276e-002
2.418900000000040e+000	7.616010e-002
2.419000000000040e+000	7.622751e-002
2.419100000000040e+000	7.629500e-002
2.419200000000040e+000	7.636256e-002
2.419300000000041e+000	7.643020e-002
2.419400000000041e+000	7.649792e-002
2.419500000000041e+000	7.656571e-002
2.419600000000041e+000	7.663359e-002
2.419700000000042e+000	7.670154e-002
2.419800000000042e+000	7.676957e-002
2.419900000000042e+000	7.683767e-002
2.420000000000042e+000	7.690585e-002
2.420100000000042e+000	7.697412e-002
2.420200000000043e+000	7.704246e-002
2.420300000000043e+000	7.711088e-002
2.420400000000043e+000	7.717937e-002
2.420500000000043e+000	7.724795e-002
2.420600000000043e+000	7.731660e-002
2.420700000000044e+000	7.738534e-002
2.420800000000044e+000	7.745416e-002
2.420900000000044e+000	7.752305e-002
2.421000000000044e+000	7.759202e-002
2.421100000000044e+000	7.766107e-002
2.421200000000045e+000	7.773021e-002
2.421300000000045e+000	7.779942e-002
2.421400000000045e+000	7.786871e-002
2.421500000000045e+000	7.793809e-002
2.421600000000046e+000	7.800755e-002
2.421700000000046e+000	7.807709e-002
2.421800000000046e+000	7.814670e-002
2.421900000000046e+000	7.821640e-002
2.422000000000046e+000	7.828618e-002
2.422100000000047e+000	7.835604e-002
2.422200000000047e+000	7.842599e-002
2.422300000000047e+000	7.849602e-002
2.422400000000047e+000	7.856613e-002
2.422500000000047e+000	7.863632e-002
2.422600000000048e+000	7.870659e-002
2.422700000000048e+000	7.877695e-002
2.422800000000048e+000	7.884739e-002
