vin	Ix(U1:SOURCE)
2.819999999999984e+00	9.594314e-05
2.829999999999984e+00	9.574579e-05
2.839999999999983e+00	9.554610e-05
2.849999999999983e+00	9.534407e-05
2.859999999999983e+00	9.513970e-05
2.869999999999983e+00	9.493300e-05
2.879999999999983e+00	9.472396e-05
2.889999999999982e+00	9.451258e-05
2.899999999999982e+00	9.429887e-05
2.909999999999982e+00	9.408282e-05
2.919999999999982e+00	9.386444e-05
2.929999999999982e+00	9.364372e-05
2.939999999999981e+00	9.342068e-05
2.949999999999981e+00	9.319530e-05
2.959999999999981e+00	9.296758e-05
2.969999999999981e+00	9.273754e-05
2.979999999999980e+00	9.250516e-05
2.989999999999980e+00	9.227046e-05
2.999999999999980e+00	9.203344e-05
3.009999999999980e+00	9.179409e-05
3.019999999999980e+00	9.155241e-05
3.029999999999979e+00	9.130840e-05
3.039999999999979e+00	9.106208e-05
3.049999999999979e+00	9.081343e-05
3.059999999999979e+00	9.056246e-05
3.069999999999979e+00	9.030917e-05
3.079999999999978e+00	9.005357e-05
3.089999999999978e+00	8.979565e-05
3.099999999999978e+00	8.953541e-05
3.109999999999978e+00	8.927286e-05
3.119999999999977e+00	8.900800e-05
3.129999999999977e+00	8.874082e-05
3.139999999999977e+00	8.847134e-05
3.149999999999977e+00	8.819954e-05
3.159999999999977e+00	8.792544e-05
3.169999999999976e+00	8.764904e-05
3.179999999999976e+00	8.737032e-05
3.189999999999976e+00	8.708931e-05
3.199999999999976e+00	8.680600e-05
3.209999999999976e+00	8.652039e-05
3.219999999999975e+00	8.623248e-05
3.229999999999975e+00	8.594227e-05
3.239999999999975e+00	8.564977e-05
3.249999999999975e+00	8.535498e-05
3.259999999999974e+00	8.505789e-05
3.269999999999974e+00	8.475851e-05
3.279999999999974e+00	8.445685e-05
3.289999999999974e+00	8.415290e-05
3.299999999999974e+00	8.384667e-05
3.309999999999973e+00	8.353814e-05
3.319999999999973e+00	8.322734e-05
3.329999999999973e+00	8.291426e-05
3.339999999999973e+00	8.259890e-05
3.349999999999973e+00	8.228127e-05
3.359999999999972e+00	8.196135e-05
3.369999999999972e+00	8.163916e-05
3.379999999999972e+00	8.131471e-05
3.389999999999972e+00	8.098798e-05
3.399999999999971e+00	8.065899e-05
3.409999999999971e+00	8.032772e-05
3.419999999999971e+00	7.999420e-05
3.429999999999971e+00	7.965841e-05
3.439999999999971e+00	7.932035e-05
3.449999999999970e+00	7.898004e-05
3.459999999999970e+00	7.863747e-05
3.469999999999970e+00	7.829264e-05
3.479999999999970e+00	7.794557e-05
3.489999999999970e+00	7.759623e-05
3.499999999999969e+00	7.724465e-05
3.509999999999969e+00	7.689081e-05
3.519999999999969e+00	7.653474e-05
3.529999999999969e+00	7.617640e-05
3.539999999999969e+00	7.581583e-05
3.549999999999968e+00	7.545302e-05
3.559999999999968e+00	7.508796e-05
3.569999999999968e+00	7.472067e-05
3.579999999999968e+00	7.435114e-05
3.589999999999967e+00	7.397938e-05
3.599999999999967e+00	7.360538e-05
3.609999999999967e+00	7.322914e-05
3.619999999999967e+00	7.285069e-05
3.629999999999967e+00	7.247000e-05
3.639999999999966e+00	7.208708e-05
3.649999999999966e+00	7.170194e-05
3.659999999999966e+00	7.131458e-05
3.669999999999966e+00	7.092499e-05
3.679999999999966e+00	7.053319e-05
3.689999999999965e+00	7.013917e-05
3.699999999999965e+00	6.974294e-05
3.709999999999965e+00	6.934448e-05
3.719999999999965e+00	6.894382e-05
3.729999999999964e+00	6.854094e-05
3.739999999999964e+00	6.813586e-05
3.749999999999964e+00	6.772857e-05
3.759999999999964e+00	6.731907e-05
3.769999999999964e+00	6.690737e-05
3.779999999999963e+00	6.649347e-05
3.789999999999963e+00	6.607737e-05
3.799999999999963e+00	6.565907e-05
3.809999999999963e+00	6.523858e-05
3.819999999999963e+00	6.481588e-05
3.829999999999962e+00	6.439100e-05
3.839999999999962e+00	6.396393e-05
3.849999999999962e+00	6.353466e-05
3.859999999999962e+00	6.310321e-05
3.869999999999961e+00	6.266957e-05
3.879999999999961e+00	6.223375e-05
3.889999999999961e+00	6.179574e-05
3.899999999999961e+00	6.135555e-05
3.909999999999961e+00	6.091319e-05
3.919999999999960e+00	6.046865e-05
3.929999999999960e+00	6.002192e-05
3.939999999999960e+00	5.957303e-05
3.949999999999960e+00	5.912197e-05
3.959999999999960e+00	5.866873e-05
3.969999999999959e+00	5.821333e-05
3.979999999999959e+00	5.775576e-05
3.989999999999959e+00	5.729602e-05
3.999999999999959e+00	5.683412e-05
4.009999999999959e+00	5.637006e-05
4.019999999999959e+00	5.590383e-05
4.029999999999959e+00	5.543546e-05
4.039999999999958e+00	5.496492e-05
4.049999999999958e+00	5.449223e-05
4.059999999999958e+00	5.401738e-05
4.069999999999958e+00	5.354038e-05
4.079999999999957e+00	5.306123e-05
4.089999999999957e+00	5.257994e-05
4.099999999999957e+00	5.209649e-05
4.109999999999957e+00	5.161090e-05
4.119999999999957e+00	5.112317e-05
4.129999999999956e+00	5.063330e-05
4.139999999999956e+00	5.014129e-05
