0.000000000000000e+000	2.500000e+000	2.461270e+000
1.462857117186444e-011	2.501103e+000	2.461271e+000
2.925714234372887e-011	2.502206e+000	2.461272e+000
4.388571351559331e-011	2.503309e+000	2.461275e+000
5.851428468745774e-011	2.504412e+000	2.461278e+000
7.314285585932218e-011	2.505515e+000	2.461283e+000
8.777142703118661e-011	2.506618e+000	2.461289e+000
1.023999982030510e-010	2.507721e+000	2.461296e+000
2.047999964061020e-010	2.515441e+000	2.461368e+000
4.095999928122041e-010	2.530882e+000	2.461616e+000
8.191999856244081e-010	2.561756e+000	2.462283e+000
1.638399971248816e-009	2.623454e+000	2.463703e+000
3.276799942497632e-009	2.746437e+000	2.466292e+000
6.553599884995265e-009	2.989118e+000	2.471202e+000
7.372799870619673e-009	3.048766e+000	2.473153e+000
9.011199841868489e-009	3.166435e+000	2.479840e+000
1.228799978436612e-008	3.393710e+000	2.496761e+000
1.884159966936139e-008	3.804140e+000	2.531442e+000
2.884159966936139e-008	4.270752e+000	2.582328e+000
3.311328786339160e-008	4.396921e+000	2.603179e+000
3.609814469026516e-008	4.456092e+000	2.617236e+000
3.885021124510749e-008	4.488737e+000	2.629913e+000
4.406230106340241e-008	4.491849e+000	2.653223e+000
4.806547716132440e-008	4.442090e+000	2.670479e+000
5.454708849131367e-008	4.268808e+000	2.697347e+000
6.454708849131367e-008	3.800973e+000	2.732254e+000
7.454708849131367e-008	3.150420e+000	2.756336e+000
7.470333849131367e-008	3.139268e+000	2.756483e+000
7.501583849131366e-008	3.116898e+000	2.756483e+000
7.564083849131366e-008	3.071905e+000	2.756484e+000
7.689083849131366e-008	2.980991e+000	2.756484e+000
8.001583849131365e-008	2.749482e+000	2.756484e+000
8.126583849131366e-008	2.655728e+000	2.756076e+000
8.376583849131366e-008	2.467391e+000	2.753783e+000
8.439083849131365e-008	2.420287e+000	2.752788e+000
8.564083849131365e-008	2.326237e+000	2.750288e+000
9.314083849131366e-008	1.777265e+000	2.735288e+000
1.031408384913137e-007	1.141522e+000	2.715288e+000
1.043908384913137e-007	1.073885e+000	2.712788e+000
1.068908384913137e-007	9.482548e-001	2.707788e+000
1.075158384913137e-007	9.189583e-001	2.706538e+000
1.087658384913137e-007	8.630142e-001	2.704038e+000
1.112658384913137e-007	7.621456e-001	2.699038e+000
1.162658384913137e-007	6.074428e-001	2.689038e+000
1.192966489152291e-007	5.460520e-001	2.682976e+000
1.220182018935518e-007	5.126230e-001	2.677533e+000
1.247630931665602e-007	5.000798e-001	2.672043e+000
1.274119441411731e-007	5.082622e-001	2.666746e+000
1.314253259046777e-007	5.583886e-001	2.658719e+000
1.379231129721861e-007	7.326962e-001	2.645723e+000
1.479231129721861e-007	1.201473e+000	2.625723e+000
1.491731129721861e-007	1.274570e+000	2.623223e+000
1.516731129721861e-007	1.428757e+000	2.618223e+000
1.566731129721861e-007	1.764203e+000	2.608223e+000
1.604231129721861e-007	2.033582e+000	2.600723e+000
1.659699879721861e-007	2.447478e+000	2.589630e+000
1.661262379721861e-007	2.459255e+000	2.589317e+000
1.661653004721861e-007	2.462200e+000	2.589239e+000
1.662434254721861e-007	2.468090e+000	2.589089e+000
1.663996754721861e-007	2.479870e+000	2.588826e+000
1.667121754721861e-007	2.500000e+000	2.588418e+000
1.673371754721861e-007	2.500000e+000	2.587757e+000
2.460871754721862e-007	2.500000e+000	2.509008e+000
2.560871754721862e-007	2.500000e+000	2.499104e+000
2.660871754721862e-007	2.500000e+000	2.489689e+000
2.760871754721862e-007	2.500000e+000	2.481424e+000
2.860871754721862e-007	2.500000e+000	2.474834e+000
2.960871754721862e-007	2.500000e+000	2.470022e+000
3.060871754721862e-007	2.500000e+000	2.466743e+000
3.160871754721862e-007	2.500000e+000	2.464618e+000
3.260871754721863e-007	2.500000e+000	2.463290e+000
3.360871754721863e-007	2.500000e+000	2.462478e+000
3.460871754721863e-007	2.500000e+000	2.461988e+000
3.560871754721863e-007	2.500000e+000	2.461695e+000
3.660871754721863e-007	2.500000e+000	2.461522e+000
3.760871754721863e-007	2.500000e+000	2.461419e+000
3.860871754721863e-007	2.500000e+000	2.461358e+000
3.960871754721863e-007	2.500000e+000	2.461322e+000
4.060871754721863e-007	2.500000e+000	2.461301e+000
4.160871754721863e-007	2.500000e+000	2.461288e+000
4.360871754721864e-007	2.500000e+000	2.461277e+000
4.603728897579007e-007	2.500000e+000	2.461274e+000
4.846586040436150e-007	2.500000e+000	2.461272e+000
5.089443183293293e-007	2.500000e+000	2.461270e+000
5.332300326150437e-007	2.500000e+000	2.461269e+000
5.575157469007579e-007	2.500000e+000	2.461269e+000
5.818014611864723e-007	2.500000e+000	2.461269e+000
6.060871754721865e-007	2.500000e+000	2.461270e+000
1.996087175472177e-006	2.500000e+000	2.461270e+000
2.000000000000000e-006	2.500000e+000	2.461270e+000
