0.000000000000000e+00	5.643895e-06
1.000000000000000e-02	5.654173e-06
2.000000000000000e-02	5.669437e-06
3.000000000000000e-02	5.687050e-06
4.000000000000000e-02	5.708986e-06
5.000000000000000e-02	5.736340e-06
6.000000000000000e-02	5.770476e-06
7.000000000000001e-02	5.813128e-06
8.000000000000000e-02	5.866472e-06
9.000000000000000e-02	5.933249e-06
9.999999999999999e-02	6.016929e-06
1.100000000000000e-01	6.121890e-06
1.200000000000000e-01	6.253674e-06
1.300000000000000e-01	6.419290e-06
1.400000000000000e-01	6.627621e-06
1.500000000000000e-01	6.889936e-06
1.600000000000000e-01	7.220529e-06
1.700000000000000e-01	7.637559e-06
1.800000000000000e-01	8.164107e-06
1.900000000000000e-01	8.829533e-06
2.000000000000000e-01	9.671206e-06
2.100000000000000e-01	1.073672e-05
2.200000000000001e-01	1.208671e-05
2.300000000000001e-01	1.379849e-05
2.400000000000001e-01	1.597065e-05
2.500000000000001e-01	1.872899e-05
2.600000000000001e-01	2.223411e-05
2.700000000000001e-01	2.669108e-05
2.800000000000001e-01	3.236190e-05
2.900000000000001e-01	3.958135e-05
3.000000000000001e-01	4.877739e-05
3.100000000000001e-01	6.049712e-05
3.200000000000001e-01	7.543997e-05
3.300000000000001e-01	9.450000e-05
3.400000000000001e-01	1.188196e-04
3.500000000000001e-01	1.498578e-04
3.600000000000002e-01	1.894758e-04
3.700000000000002e-01	2.400450e-04
3.800000000000002e-01	3.045810e-04
3.900000000000002e-01	3.869086e-04
4.000000000000002e-01	4.918627e-04
4.100000000000002e-01	6.255269e-04
4.200000000000002e-01	7.955132e-04
4.300000000000002e-01	1.011275e-03
4.400000000000002e-01	1.284441e-03
4.500000000000002e-01	1.629153e-03
4.600000000000002e-01	2.062358e-03
4.700000000000003e-01	2.604006e-03
4.800000000000003e-01	3.277082e-03
4.900000000000003e-01	4.107395e-03
5.000000000000002e-01	5.123065e-03
5.100000000000002e-01	6.353663e-03
5.200000000000002e-01	7.829049e-03
5.300000000000002e-01	9.577983e-03
5.400000000000003e-01	1.162667e-02
5.500000000000003e-01	1.399739e-02
5.600000000000003e-01	1.670741e-02
5.700000000000003e-01	1.976817e-02
5.800000000000003e-01	2.318491e-02
5.900000000000003e-01	2.695648e-02
6.000000000000003e-01	3.107558e-02
6.100000000000003e-01	3.552911e-02
6.200000000000003e-01	4.029892e-02
6.300000000000003e-01	4.536258e-02
6.400000000000003e-01	5.069453e-02
6.500000000000004e-01	5.626713e-02
6.600000000000004e-01	6.205200e-02
6.700000000000004e-01	6.802110e-02
6.800000000000004e-01	7.414789e-02
6.900000000000004e-01	8.040795e-02
7.000000000000004e-01	8.677960e-02
7.100000000000004e-01	9.324402e-02
7.200000000000004e-01	9.978522e-02
7.300000000000004e-01	1.063899e-01
7.400000000000004e-01	1.130471e-01
7.500000000000004e-01	1.197480e-01
7.600000000000005e-01	1.264855e-01
7.700000000000005e-01	1.332538e-01
7.800000000000005e-01	1.400485e-01
7.900000000000005e-01	1.468661e-01
8.000000000000005e-01	1.537036e-01
8.100000000000005e-01	1.605589e-01
8.200000000000005e-01	1.674303e-01
8.300000000000005e-01	1.743163e-01
8.400000000000005e-01	1.812159e-01
8.500000000000005e-01	1.881283e-01
8.600000000000005e-01	1.950527e-01
8.700000000000006e-01	2.019886e-01
8.800000000000006e-01	2.089355e-01
8.900000000000006e-01	2.158932e-01
9.000000000000006e-01	2.228612e-01
9.100000000000006e-01	2.298394e-01
9.200000000000006e-01	2.368276e-01
9.300000000000006e-01	2.438254e-01
9.400000000000006e-01	2.508329e-01
9.500000000000006e-01	2.578498e-01
9.600000000000006e-01	2.648761e-01
9.700000000000006e-01	2.719115e-01
9.800000000000006e-01	2.789561e-01
9.900000000000007e-01	2.860097e-01
1.000000000000001e+00	2.930721e-01
1.010000000000001e+00	3.001434e-01
1.020000000000001e+00	3.072234e-01
1.030000000000001e+00	3.143121e-01
1.040000000000001e+00	3.214093e-01
1.050000000000001e+00	3.285150e-01
1.060000000000001e+00	3.356291e-01
1.070000000000001e+00	3.427515e-01
1.080000000000001e+00	3.498822e-01
1.090000000000001e+00	3.570210e-01
1.100000000000001e+00	3.641680e-01
1.110000000000001e+00	3.713230e-01
1.120000000000001e+00	3.784861e-01
1.130000000000001e+00	3.856570e-01
1.140000000000001e+00	3.928358e-01
1.150000000000001e+00	4.000224e-01
1.160000000000001e+00	4.072166e-01
1.170000000000001e+00	4.144186e-01
1.180000000000001e+00	4.216281e-01
1.190000000000001e+00	4.288453e-01
1.200000000000001e+00	4.360698e-01
1.210000000000001e+00	4.433018e-01
1.220000000000001e+00	4.505411e-01
1.230000000000001e+00	4.577878e-01
1.240000000000001e+00	4.650417e-01
1.250000000000001e+00	4.723028e-01
1.260000000000001e+00	4.795710e-01
1.270000000000001e+00	4.868463e-01
1.280000000000001e+00	4.941286e-01
1.290000000000001e+00	5.014179e-01
1.300000000000001e+00	5.087141e-01
1.310000000000001e+00	5.160172e-01
1.320000000000001e+00	5.233271e-01
1.330000000000001e+00	5.306437e-01
1.340000000000001e+00	5.379671e-01
1.350000000000001e+00	5.452971e-01
1.360000000000001e+00	5.526338e-01
1.370000000000001e+00	5.599769e-01
1.380000000000001e+00	5.673267e-01
1.390000000000001e+00	5.746828e-01
1.400000000000001e+00	5.820454e-01
1.410000000000001e+00	5.894145e-01
1.420000000000001e+00	5.967898e-01
1.430000000000001e+00	6.041714e-01
1.440000000000001e+00	6.115593e-01
1.450000000000001e+00	6.189533e-01
1.460000000000001e+00	6.263535e-01
1.470000000000001e+00	6.337599e-01
1.480000000000001e+00	6.411722e-01
1.490000000000001e+00	6.485906e-01
1.500000000000001e+00	6.560150e-01
1.510000000000001e+00	6.634454e-01
1.520000000000001e+00	6.708817e-01
