1.600000000000000e+00	5.597346e-01
1.600100000000000e+00	5.598145e-01
1.600200000000000e+00	5.598968e-01
1.600300000000000e+00	5.599778e-01
1.600400000000000e+00	5.600588e-01
1.600500000000000e+00	5.601399e-01
1.600600000000000e+00	5.602210e-01
1.600700000000000e+00	5.603020e-01
1.600800000000000e+00	5.603831e-01
1.600900000000000e+00	5.604641e-01
1.601000000000000e+00	5.605452e-01
1.601100000000000e+00	5.606263e-01
1.601200000000000e+00	5.607074e-01
1.601300000000000e+00	5.607885e-01
1.601400000000000e+00	5.608695e-01
1.601500000000000e+00	5.609506e-01
1.601600000000000e+00	5.610317e-01
1.601700000000000e+00	5.611128e-01
1.601800000000000e+00	5.611939e-01
1.601900000000000e+00	5.612750e-01
1.602000000000000e+00	5.613561e-01
1.602100000000000e+00	5.614372e-01
1.602200000000000e+00	5.615183e-01
1.602300000000000e+00	5.615994e-01
1.602400000000000e+00	5.616806e-01
1.602500000000000e+00	5.617617e-01
1.602600000000000e+00	5.618428e-01
1.602700000000000e+00	5.619239e-01
1.602800000000000e+00	5.620050e-01
1.602900000000000e+00	5.620862e-01
1.603000000000000e+00	5.621673e-01
1.603100000000000e+00	5.622485e-01
1.603200000000000e+00	5.623296e-01
1.603300000000000e+00	5.624108e-01
1.603400000000000e+00	5.624920e-01
1.603500000000000e+00	5.625731e-01
1.603600000000000e+00	5.626543e-01
1.603700000000000e+00	5.627354e-01
1.603800000000000e+00	5.628166e-01
1.603900000000000e+00	5.628977e-01
1.604000000000000e+00	5.629789e-01
1.604100000000000e+00	5.630601e-01
1.604200000000000e+00	5.631413e-01
1.604300000000000e+00	5.632225e-01
1.604400000000000e+00	5.633036e-01
1.604500000000000e+00	5.633848e-01
1.604600000000000e+00	5.634660e-01
1.604700000000000e+00	5.635472e-01
1.604800000000000e+00	5.636284e-01
1.604900000000000e+00	5.637096e-01
1.605000000000000e+00	5.637909e-01
1.605100000000000e+00	5.638720e-01
1.605200000000000e+00	5.639533e-01
1.605300000000000e+00	5.640345e-01
1.605399999999999e+00	5.641157e-01
1.605499999999999e+00	5.641969e-01
1.605599999999999e+00	5.642781e-01
1.605699999999999e+00	5.643594e-01
1.605799999999999e+00	5.644406e-01
1.605899999999999e+00	5.645218e-01
1.605999999999999e+00	5.646031e-01
1.606099999999999e+00	5.646843e-01
1.606199999999999e+00	5.647656e-01
1.606299999999999e+00	5.648469e-01
1.606399999999999e+00	5.649281e-01
1.606499999999999e+00	5.650094e-01
1.606599999999999e+00	5.650907e-01
1.606699999999999e+00	5.651719e-01
1.606799999999999e+00	5.652531e-01
1.606899999999999e+00	5.653344e-01
1.606999999999999e+00	5.654157e-01
1.607099999999999e+00	5.654970e-01
1.607199999999999e+00	5.655783e-01
1.607299999999999e+00	5.656596e-01
1.607399999999999e+00	5.657409e-01
1.607499999999999e+00	5.658221e-01
1.607599999999999e+00	5.659034e-01
1.607699999999999e+00	5.659847e-01
1.607799999999999e+00	5.660660e-01
1.607899999999999e+00	5.661474e-01
1.607999999999999e+00	5.662287e-01
1.608099999999999e+00	5.663100e-01
1.608199999999999e+00	5.663913e-01
1.608299999999999e+00	5.664726e-01
1.608399999999999e+00	5.665540e-01
1.608499999999999e+00	5.666353e-01
1.608599999999999e+00	5.667166e-01
1.608699999999999e+00	5.667980e-01
1.608799999999999e+00	5.668793e-01
1.608899999999999e+00	5.669606e-01
1.608999999999999e+00	5.670420e-01
1.609099999999999e+00	5.671234e-01
1.609199999999999e+00	5.672047e-01
1.609299999999999e+00	5.672861e-01
1.609399999999999e+00	5.673674e-01
1.609499999999999e+00	5.674488e-01
1.609599999999999e+00	5.675302e-01
1.609699999999999e+00	5.676115e-01
1.609799999999999e+00	5.676929e-01
1.609899999999999e+00	5.677743e-01
1.609999999999999e+00	5.678557e-01
1.610099999999999e+00	5.679370e-01
1.610199999999999e+00	5.680184e-01
1.610299999999999e+00	5.680998e-01
1.610399999999999e+00	5.681812e-01
1.610499999999999e+00	5.682626e-01
1.610599999999999e+00	5.683440e-01
1.610699999999999e+00	5.684254e-01
1.610799999999999e+00	5.685068e-01
1.610899999999999e+00	5.685883e-01
1.610999999999999e+00	5.686697e-01
1.611099999999999e+00	5.687511e-01
1.611199999999999e+00	5.688325e-01
1.611299999999999e+00	5.689139e-01
1.611399999999999e+00	5.689954e-01
1.611499999999999e+00	5.690768e-01
1.611599999999999e+00	5.691583e-01
1.611699999999999e+00	5.692397e-01
1.611799999999999e+00	5.693212e-01
1.611899999999999e+00	5.694026e-01
1.611999999999999e+00	5.694841e-01
1.612099999999999e+00	5.695655e-01
1.612199999999999e+00	5.696470e-01
1.612299999999999e+00	5.697284e-01
1.612399999999999e+00	5.698099e-01
1.612499999999999e+00	5.698913e-01
1.612599999999999e+00	5.699728e-01
1.612699999999999e+00	5.700543e-01
1.612799999999999e+00	5.701358e-01
1.612899999999999e+00	5.702173e-01
1.612999999999999e+00	5.702988e-01
1.613099999999999e+00	5.703803e-01
1.613199999999999e+00	5.704618e-01
1.613299999999999e+00	5.705432e-01
1.613399999999999e+00	5.706248e-01
1.613499999999999e+00	5.707062e-01
1.613599999999999e+00	5.707878e-01
1.613699999999999e+00	5.708693e-01
1.613799999999999e+00	5.709508e-01
1.613899999999999e+00	5.710323e-01
1.613999999999999e+00	5.711139e-01
1.614099999999999e+00	5.711954e-01
1.614199999999999e+00	5.712769e-01
1.614299999999999e+00	5.713584e-01
1.614399999999999e+00	5.714400e-01
1.614499999999998e+00	5.715215e-01
1.614599999999998e+00	5.716031e-01
1.614699999999998e+00	5.716847e-01
1.614799999999998e+00	5.717662e-01
1.614899999999998e+00	5.718477e-01
1.614999999999998e+00	5.719293e-01
1.615099999999998e+00	5.720109e-01
1.615199999999998e+00	5.720924e-01
1.615299999999998e+00	5.721740e-01
1.615399999999998e+00	5.722556e-01
1.615499999999998e+00	5.723372e-01
1.615599999999998e+00	5.724187e-01
1.615699999999998e+00	5.725003e-01
1.615799999999998e+00	5.725819e-01
1.615899999999998e+00	5.726635e-01
1.615999999999998e+00	5.727451e-01
1.616099999999998e+00	5.728267e-01
1.616199999999998e+00	5.729083e-01
1.616299999999998e+00	5.729899e-01
1.616399999999998e+00	5.730715e-01
1.616499999999998e+00	5.731531e-01
1.616599999999998e+00	5.732348e-01
1.616699999999998e+00	5.733164e-01
1.616799999999998e+00	5.733981e-01
1.616899999999998e+00	5.734797e-01
1.616999999999998e+00	5.735613e-01
1.617099999999998e+00	5.736429e-01
1.617199999999998e+00	5.737246e-01
1.617299999999998e+00	5.738062e-01
1.617399999999998e+00	5.738879e-01
1.617499999999998e+00	5.739695e-01
1.617599999999998e+00	5.740512e-01
1.617699999999998e+00	5.741329e-01
1.617799999999998e+00	5.742145e-01
1.617899999999998e+00	5.742962e-01
1.617999999999998e+00	5.743778e-01
1.618099999999998e+00	5.744595e-01
1.618199999999998e+00	5.745412e-01
1.618299999999998e+00	5.746229e-01
1.618399999999998e+00	5.747046e-01
1.618499999999998e+00	5.747862e-01
1.618599999999998e+00	5.748680e-01
1.618699999999998e+00	5.749496e-01
1.618799999999998e+00	5.750313e-01
1.618899999999998e+00	5.751131e-01
1.618999999999998e+00	5.751948e-01
1.619099999999998e+00	5.752765e-01
1.619199999999998e+00	5.753582e-01
1.619299999999998e+00	5.754399e-01
1.619399999999998e+00	5.755216e-01
1.619499999999998e+00	5.756034e-01
1.619599999999998e+00	5.756851e-01
1.619699999999998e+00	5.757668e-01
1.619799999999998e+00	5.758485e-01
1.619899999999998e+00	5.759303e-01
1.619999999999998e+00	5.760120e-01
1.620099999999998e+00	5.760938e-01
1.620199999999998e+00	5.761755e-01
1.620299999999998e+00	5.762573e-01
1.620399999999998e+00	5.763391e-01
1.620499999999998e+00	5.764208e-01
1.620599999999998e+00	5.765026e-01
1.620699999999998e+00	5.765843e-01
1.620799999999998e+00	5.766661e-01
1.620899999999998e+00	5.767479e-01
1.620999999999998e+00	5.768297e-01
1.621099999999998e+00	5.769114e-01
1.621199999999998e+00	5.769933e-01
1.621299999999998e+00	5.770751e-01
1.621399999999998e+00	5.771568e-01
1.621499999999998e+00	5.772387e-01
1.621599999999998e+00	5.773205e-01
1.621699999999998e+00	5.774023e-01
1.621799999999998e+00	5.774841e-01
1.621899999999998e+00	5.775659e-01
1.621999999999998e+00	5.776477e-01
1.622099999999998e+00	5.777295e-01
1.622199999999998e+00	5.778114e-01
1.622299999999998e+00	5.778932e-01
1.622399999999998e+00	5.779750e-01
1.622499999999998e+00	5.780569e-01
1.622599999999998e+00	5.781387e-01
1.622699999999998e+00	5.782205e-01
1.622799999999998e+00	5.783024e-01
1.622899999999998e+00	5.783843e-01
1.622999999999998e+00	5.784661e-01
1.623099999999998e+00	5.785480e-01
1.623199999999998e+00	5.786299e-01
1.623299999999998e+00	5.787117e-01
1.623399999999998e+00	5.787936e-01
1.623499999999998e+00	5.788755e-01
1.623599999999997e+00	5.789573e-01
1.623699999999997e+00	5.790392e-01
1.623799999999997e+00	5.791211e-01
1.623899999999997e+00	5.792030e-01
1.623999999999997e+00	5.792849e-01
1.624099999999997e+00	5.793668e-01
1.624199999999997e+00	5.794487e-01
1.624299999999997e+00	5.795306e-01
1.624399999999997e+00	5.796125e-01
1.624499999999997e+00	5.796944e-01
1.624599999999997e+00	5.797763e-01
1.624699999999997e+00	5.798582e-01
1.624799999999997e+00	5.799402e-01
1.624899999999997e+00	5.800221e-01
1.624999999999997e+00	5.801041e-01
1.625099999999997e+00	5.801860e-01
1.625199999999997e+00	5.802679e-01
1.625299999999997e+00	5.803499e-01
1.625399999999997e+00	5.804318e-01
1.625499999999997e+00	5.805138e-01
1.625599999999997e+00	5.805957e-01
1.625699999999997e+00	5.806777e-01
1.625799999999997e+00	5.807596e-01
1.625899999999997e+00	5.808416e-01
1.625999999999997e+00	5.809236e-01
1.626099999999997e+00	5.810056e-01
1.626199999999997e+00	5.810875e-01
1.626299999999997e+00	5.811695e-01
1.626399999999997e+00	5.812515e-01
1.626499999999997e+00	5.813335e-01
1.626599999999997e+00	5.814155e-01
1.626699999999997e+00	5.814975e-01
1.626799999999997e+00	5.815795e-01
1.626899999999997e+00	5.816615e-01
1.626999999999997e+00	5.817435e-01
1.627099999999997e+00	5.818256e-01
1.627199999999997e+00	5.819076e-01
1.627299999999997e+00	5.819896e-01
1.627399999999997e+00	5.820716e-01
1.627499999999997e+00	5.821536e-01
1.627599999999997e+00	5.822356e-01
1.627699999999997e+00	5.823177e-01
1.627799999999997e+00	5.823997e-01
1.627899999999997e+00	5.824818e-01
1.627999999999997e+00	5.825638e-01
1.628099999999997e+00	5.826459e-01
1.628199999999997e+00	5.827280e-01
1.628299999999997e+00	5.828100e-01
1.628399999999997e+00	5.828921e-01
