vin	Ix(U1:SOURCE)
2.070000000000000e+00	8.095081e-08
2.080000000000000e+00	8.090429e-08
2.089999999999999e+00	8.085772e-08
2.099999999999999e+00	8.081108e-08
2.109999999999999e+00	8.076439e-08
2.119999999999999e+00	8.071763e-08
2.129999999999999e+00	8.067082e-08
2.139999999999998e+00	8.062393e-08
2.149999999999998e+00	8.057699e-08
2.159999999999998e+00	8.052998e-08
2.169999999999998e+00	8.048291e-08
2.179999999999997e+00	8.043578e-08
2.189999999999997e+00	8.038858e-08
2.199999999999997e+00	8.034132e-08
2.209999999999997e+00	8.029399e-08
2.219999999999997e+00	8.024661e-08
2.229999999999996e+00	8.019915e-08
2.239999999999996e+00	8.015164e-08
2.249999999999996e+00	8.010405e-08
2.259999999999996e+00	8.005640e-08
2.269999999999996e+00	8.000869e-08
2.279999999999995e+00	7.996091e-08
2.289999999999995e+00	7.991306e-08
2.299999999999995e+00	7.986515e-08
2.309999999999995e+00	7.981717e-08
2.319999999999995e+00	7.976912e-08
2.329999999999994e+00	7.972101e-08
2.339999999999994e+00	7.967283e-08
2.349999999999994e+00	7.962458e-08
2.359999999999994e+00	7.957627e-08
2.369999999999993e+00	7.952788e-08
2.379999999999993e+00	7.947943e-08
2.389999999999993e+00	7.943090e-08
2.399999999999993e+00	7.938232e-08
2.409999999999993e+00	7.933366e-08
2.419999999999992e+00	7.928492e-08
2.429999999999992e+00	7.923613e-08
2.439999999999992e+00	7.918726e-08
2.449999999999992e+00	7.913832e-08
2.459999999999992e+00	7.908931e-08
2.469999999999991e+00	7.904023e-08
2.479999999999991e+00	7.899107e-08
2.489999999999991e+00	7.894185e-08
2.499999999999991e+00	7.889255e-08
2.509999999999990e+00	7.884319e-08
2.519999999999990e+00	7.879375e-08
2.529999999999990e+00	7.874423e-08
2.539999999999990e+00	7.869464e-08
2.549999999999990e+00	7.864498e-08
2.559999999999989e+00	7.859525e-08
2.569999999999989e+00	7.854544e-08
2.579999999999989e+00	7.849556e-08
2.589999999999989e+00	7.844560e-08
2.599999999999989e+00	7.839557e-08
2.609999999999988e+00	7.834546e-08
2.619999999999988e+00	7.829528e-08
2.629999999999988e+00	7.824502e-08
2.639999999999988e+00	7.819468e-08
2.649999999999987e+00	7.814428e-08
2.659999999999987e+00	7.809378e-08
2.669999999999987e+00	7.804321e-08
2.679999999999987e+00	7.799257e-08
2.689999999999987e+00	7.794185e-08
2.699999999999986e+00	7.789105e-08
2.709999999999986e+00	7.784017e-08
2.719999999999986e+00	7.778922e-08
2.729999999999986e+00	7.773818e-08
2.739999999999986e+00	7.768706e-08
2.749999999999985e+00	7.763586e-08
2.759999999999985e+00	7.758459e-08
2.769999999999985e+00	7.753323e-08
2.779999999999985e+00	7.748179e-08
2.789999999999984e+00	7.743026e-08
2.799999999999984e+00	7.737867e-08
2.809999999999984e+00	7.732697e-08
2.819999999999984e+00	7.727521e-08
2.829999999999984e+00	7.722335e-08
2.839999999999983e+00	7.717142e-08
2.849999999999983e+00	7.711940e-08
2.859999999999983e+00	7.706730e-08
2.869999999999983e+00	7.701512e-08
2.879999999999983e+00	7.696284e-08
2.889999999999982e+00	7.691048e-08
2.899999999999982e+00	7.685804e-08
2.909999999999982e+00	7.680551e-08
2.919999999999982e+00	7.675289e-08
2.929999999999982e+00	7.670019e-08
2.939999999999981e+00	7.664740e-08
2.949999999999981e+00	7.659452e-08
2.959999999999981e+00	7.654155e-08
2.969999999999981e+00	7.648850e-08
2.979999999999980e+00	7.643535e-08
2.989999999999980e+00	7.638211e-08
2.999999999999980e+00	7.632879e-08
3.009999999999980e+00	7.627537e-08
3.019999999999980e+00	7.622187e-08
3.029999999999979e+00	7.616827e-08
3.039999999999979e+00	7.611457e-08
3.049999999999979e+00	7.606079e-08
3.059999999999979e+00	7.600692e-08
3.069999999999979e+00	7.595295e-08
3.079999999999978e+00	7.589889e-08
3.089999999999978e+00	7.584473e-08
3.099999999999978e+00	7.579048e-08
3.109999999999978e+00	7.573613e-08
3.119999999999977e+00	7.568169e-08
3.129999999999977e+00	7.562716e-08
3.139999999999977e+00	7.557252e-08
3.149999999999977e+00	7.551778e-08
3.159999999999977e+00	7.546296e-08
3.169999999999976e+00	7.540802e-08
3.179999999999976e+00	7.535300e-08
3.189999999999976e+00	7.529788e-08
3.199999999999976e+00	7.524265e-08
3.209999999999976e+00	7.518732e-08
3.219999999999975e+00	7.513189e-08
3.229999999999975e+00	7.507636e-08
3.239999999999975e+00	7.502074e-08
3.249999999999975e+00	7.496500e-08
3.259999999999974e+00	7.490917e-08
3.269999999999974e+00	7.485323e-08
3.279999999999974e+00	7.479718e-08
3.289999999999974e+00	7.474103e-08
3.299999999999974e+00	7.468478e-08
3.309999999999973e+00	7.462842e-08
3.319999999999973e+00	7.457195e-08
3.329999999999973e+00	7.451538e-08
3.339999999999973e+00	7.445870e-08
3.349999999999973e+00	7.440190e-08
3.359999999999972e+00	7.434500e-08
3.369999999999972e+00	7.428800e-08
3.379999999999972e+00	7.423088e-08
3.389999999999972e+00	7.417365e-08
3.399999999999971e+00	7.411631e-08
3.409999999999971e+00	7.405885e-08
3.419999999999971e+00	7.400129e-08
3.429999999999971e+00	7.394360e-08
3.439999999999971e+00	7.388581e-08
3.449999999999970e+00	7.382790e-08
3.459999999999970e+00	7.376988e-08
3.469999999999970e+00	7.371173e-08
3.479999999999970e+00	7.365347e-08
3.489999999999970e+00	7.359510e-08
3.499999999999969e+00	7.353660e-08
3.509999999999969e+00	7.347799e-08
